idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
4196,mahowald,Someone saw a twenty charming chairs.,a twenty charming chairs,DT JJ CD NNS,a,twenty,charming,chairs
4197,mahowald,Someone saw a twenty charming cans.,a twenty charming cans,DT JJ CD NNS,a,twenty,charming,cans
4198,mahowald,Someone saw a twenty charming bananas.,a twenty charming bananas,DT JJ CD NNS,a,twenty,charming,bananas
4199,mahowald,Someone saw a twenty charming apples.,a twenty charming apples,DT JJ CD NNS,a,twenty,charming,apples
4200,mahowald,Someone saw a twenty charming trays.,a twenty charming trays,DT JJ CD NNS,a,twenty,charming,trays
4201,mahowald,Someone saw a three disgusting desks.,a three disgusting desks,DT JJ CD NNS,a,three,disgusting,desks
4202,mahowald,Someone saw a three disgusting marbles.,a three disgusting marbles,DT JJ CD NNS,a,three,disgusting,marbles
4203,mahowald,Someone saw a three disgusting pencils.,a three disgusting pencils,DT JJ CD NNS,a,three,disgusting,pencils
4204,mahowald,Someone saw a three disgusting belts.,a three disgusting belts,DT JJ CD NNS,a,three,disgusting,belts
4205,mahowald,Someone saw a three disgusting forks.,a three disgusting forks,DT JJ CD NNS,a,three,disgusting,forks
4206,mahowald,Someone saw a three disgusting chairs.,a three disgusting chairs,DT JJ CD NNS,a,three,disgusting,chairs
4207,mahowald,Someone saw a three disgusting cans.,a three disgusting cans,DT JJ CD NNS,a,three,disgusting,cans
4208,mahowald,Someone saw a three disgusting bananas.,a three disgusting bananas,DT JJ CD NNS,a,three,disgusting,bananas
4209,mahowald,Someone saw a three disgusting apples.,a three disgusting apples,DT JJ CD NNS,a,three,disgusting,apples
4210,mahowald,Someone saw a three disgusting trays.,a three disgusting trays,DT JJ CD NNS,a,three,disgusting,trays
4211,mahowald,Someone saw a five disgusting desks.,a five disgusting desks,DT JJ CD NNS,a,five,disgusting,desks
4212,mahowald,Someone saw a five disgusting marbles.,a five disgusting marbles,DT JJ CD NNS,a,five,disgusting,marbles
4213,mahowald,Someone saw a five disgusting pencils.,a five disgusting pencils,DT JJ CD NNS,a,five,disgusting,pencils
4214,mahowald,Someone saw a five disgusting belts.,a five disgusting belts,DT JJ CD NNS,a,five,disgusting,belts
4215,mahowald,Someone saw a five disgusting forks.,a five disgusting forks,DT JJ CD NNS,a,five,disgusting,forks
4216,mahowald,Someone saw a five disgusting chairs.,a five disgusting chairs,DT JJ CD NNS,a,five,disgusting,chairs
4217,mahowald,Someone saw a five disgusting cans.,a five disgusting cans,DT JJ CD NNS,a,five,disgusting,cans
4218,mahowald,Someone saw a five disgusting bananas.,a five disgusting bananas,DT JJ CD NNS,a,five,disgusting,bananas
4219,mahowald,Someone saw a five disgusting apples.,a five disgusting apples,DT JJ CD NNS,a,five,disgusting,apples
4220,mahowald,Someone saw a five disgusting trays.,a five disgusting trays,DT JJ CD NNS,a,five,disgusting,trays
4221,mahowald,Someone saw a twenty disgusting desks.,a twenty disgusting desks,DT JJ CD NNS,a,twenty,disgusting,desks
4222,mahowald,Someone saw a twenty disgusting marbles.,a twenty disgusting marbles,DT JJ CD NNS,a,twenty,disgusting,marbles
4223,mahowald,Someone saw a twenty disgusting pencils.,a twenty disgusting pencils,DT JJ CD NNS,a,twenty,disgusting,pencils
4224,mahowald,Someone saw a twenty disgusting belts.,a twenty disgusting belts,DT JJ CD NNS,a,twenty,disgusting,belts
4225,mahowald,Someone saw a twenty disgusting forks.,a twenty disgusting forks,DT JJ CD NNS,a,twenty,disgusting,forks
4226,mahowald,Someone saw a twenty disgusting chairs.,a twenty disgusting chairs,DT JJ CD NNS,a,twenty,disgusting,chairs
4227,mahowald,Someone saw a twenty disgusting cans.,a twenty disgusting cans,DT JJ CD NNS,a,twenty,disgusting,cans
4228,mahowald,Someone saw a twenty disgusting bananas.,a twenty disgusting bananas,DT JJ CD NNS,a,twenty,disgusting,bananas
4229,mahowald,Someone saw a twenty disgusting apples.,a twenty disgusting apples,DT JJ CD NNS,a,twenty,disgusting,apples
4230,mahowald,Someone saw a twenty disgusting trays.,a twenty disgusting trays,DT JJ CD NNS,a,twenty,disgusting,trays
4231,mahowald,Someone saw a three uninviting desks.,a three uninviting desks,DT JJ CD NNS,a,three,uninviting,desks
4232,mahowald,Someone saw a three uninviting marbles.,a three uninviting marbles,DT JJ CD NNS,a,three,uninviting,marbles
4233,mahowald,Someone saw a three uninviting pencils.,a three uninviting pencils,DT JJ CD NNS,a,three,uninviting,pencils
4234,mahowald,Someone saw a three uninviting belts.,a three uninviting belts,DT JJ CD NNS,a,three,uninviting,belts
4235,mahowald,Someone saw a three uninviting forks.,a three uninviting forks,DT JJ CD NNS,a,three,uninviting,forks
4236,mahowald,Someone saw a three uninviting chairs.,a three uninviting chairs,DT JJ CD NNS,a,three,uninviting,chairs
4237,mahowald,Someone saw a three uninviting cans.,a three uninviting cans,DT JJ CD NNS,a,three,uninviting,cans
4238,mahowald,Someone saw a three uninviting bananas.,a three uninviting bananas,DT JJ CD NNS,a,three,uninviting,bananas
4239,mahowald,Someone saw a three uninviting apples.,a three uninviting apples,DT JJ CD NNS,a,three,uninviting,apples
4240,mahowald,Someone saw a three uninviting trays.,a three uninviting trays,DT JJ CD NNS,a,three,uninviting,trays
4241,mahowald,Someone saw a five uninviting desks.,a five uninviting desks,DT JJ CD NNS,a,five,uninviting,desks
4242,mahowald,Someone saw a five uninviting marbles.,a five uninviting marbles,DT JJ CD NNS,a,five,uninviting,marbles
4243,mahowald,Someone saw a five uninviting pencils.,a five uninviting pencils,DT JJ CD NNS,a,five,uninviting,pencils
4244,mahowald,Someone saw a five uninviting belts.,a five uninviting belts,DT JJ CD NNS,a,five,uninviting,belts
4245,mahowald,Someone saw a five uninviting forks.,a five uninviting forks,DT JJ CD NNS,a,five,uninviting,forks
4246,mahowald,Someone saw a five uninviting chairs.,a five uninviting chairs,DT JJ CD NNS,a,five,uninviting,chairs
4247,mahowald,Someone saw a five uninviting cans.,a five uninviting cans,DT JJ CD NNS,a,five,uninviting,cans
4248,mahowald,Someone saw a five uninviting bananas.,a five uninviting bananas,DT JJ CD NNS,a,five,uninviting,bananas
4249,mahowald,Someone saw a five uninviting apples.,a five uninviting apples,DT JJ CD NNS,a,five,uninviting,apples
4250,mahowald,Someone saw a five uninviting trays.,a five uninviting trays,DT JJ CD NNS,a,five,uninviting,trays
4251,mahowald,Someone saw a twenty uninviting desks.,a twenty uninviting desks,DT JJ CD NNS,a,twenty,uninviting,desks
4252,mahowald,Someone saw a twenty uninviting marbles.,a twenty uninviting marbles,DT JJ CD NNS,a,twenty,uninviting,marbles
4253,mahowald,Someone saw a twenty uninviting pencils.,a twenty uninviting pencils,DT JJ CD NNS,a,twenty,uninviting,pencils
4254,mahowald,Someone saw a twenty uninviting belts.,a twenty uninviting belts,DT JJ CD NNS,a,twenty,uninviting,belts
4255,mahowald,Someone saw a twenty uninviting forks.,a twenty uninviting forks,DT JJ CD NNS,a,twenty,uninviting,forks
4256,mahowald,Someone saw a twenty uninviting chairs.,a twenty uninviting chairs,DT JJ CD NNS,a,twenty,uninviting,chairs
4257,mahowald,Someone saw a twenty uninviting cans.,a twenty uninviting cans,DT JJ CD NNS,a,twenty,uninviting,cans
4258,mahowald,Someone saw a twenty uninviting bananas.,a twenty uninviting bananas,DT JJ CD NNS,a,twenty,uninviting,bananas
4259,mahowald,Someone saw a twenty uninviting apples.,a twenty uninviting apples,DT JJ CD NNS,a,twenty,uninviting,apples
4260,mahowald,Someone saw a twenty uninviting trays.,a twenty uninviting trays,DT JJ CD NNS,a,twenty,uninviting,trays
4261,mahowald,Someone saw a three haunting desks.,a three haunting desks,DT JJ CD NNS,a,three,haunting,desks
4262,mahowald,Someone saw a three haunting marbles.,a three haunting marbles,DT JJ CD NNS,a,three,haunting,marbles
4263,mahowald,Someone saw a three haunting pencils.,a three haunting pencils,DT JJ CD NNS,a,three,haunting,pencils
4264,mahowald,Someone saw a three haunting belts.,a three haunting belts,DT JJ CD NNS,a,three,haunting,belts
4265,mahowald,Someone saw a three haunting forks.,a three haunting forks,DT JJ CD NNS,a,three,haunting,forks
4266,mahowald,Someone saw a three haunting chairs.,a three haunting chairs,DT JJ CD NNS,a,three,haunting,chairs
4267,mahowald,Someone saw a three haunting cans.,a three haunting cans,DT JJ CD NNS,a,three,haunting,cans
4268,mahowald,Someone saw a three haunting bananas.,a three haunting bananas,DT JJ CD NNS,a,three,haunting,bananas
4269,mahowald,Someone saw a three haunting apples.,a three haunting apples,DT JJ CD NNS,a,three,haunting,apples
4270,mahowald,Someone saw a three haunting trays.,a three haunting trays,DT JJ CD NNS,a,three,haunting,trays
4271,mahowald,Someone saw a five haunting desks.,a five haunting desks,DT JJ CD NNS,a,five,haunting,desks
4272,mahowald,Someone saw a five haunting marbles.,a five haunting marbles,DT JJ CD NNS,a,five,haunting,marbles
4273,mahowald,Someone saw a five haunting pencils.,a five haunting pencils,DT JJ CD NNS,a,five,haunting,pencils
4274,mahowald,Someone saw a five haunting belts.,a five haunting belts,DT JJ CD NNS,a,five,haunting,belts
4275,mahowald,Someone saw a five haunting forks.,a five haunting forks,DT JJ CD NNS,a,five,haunting,forks
4276,mahowald,Someone saw a five haunting chairs.,a five haunting chairs,DT JJ CD NNS,a,five,haunting,chairs
4277,mahowald,Someone saw a five haunting cans.,a five haunting cans,DT JJ CD NNS,a,five,haunting,cans
4278,mahowald,Someone saw a five haunting bananas.,a five haunting bananas,DT JJ CD NNS,a,five,haunting,bananas
4279,mahowald,Someone saw a five haunting apples.,a five haunting apples,DT JJ CD NNS,a,five,haunting,apples
4280,mahowald,Someone saw a five haunting trays.,a five haunting trays,DT JJ CD NNS,a,five,haunting,trays
4281,mahowald,Someone saw a twenty haunting desks.,a twenty haunting desks,DT JJ CD NNS,a,twenty,haunting,desks
4282,mahowald,Someone saw a twenty haunting marbles.,a twenty haunting marbles,DT JJ CD NNS,a,twenty,haunting,marbles
4283,mahowald,Someone saw a twenty haunting pencils.,a twenty haunting pencils,DT JJ CD NNS,a,twenty,haunting,pencils
4284,mahowald,Someone saw a twenty haunting belts.,a twenty haunting belts,DT JJ CD NNS,a,twenty,haunting,belts
4285,mahowald,Someone saw a twenty haunting forks.,a twenty haunting forks,DT JJ CD NNS,a,twenty,haunting,forks
4286,mahowald,Someone saw a twenty haunting chairs.,a twenty haunting chairs,DT JJ CD NNS,a,twenty,haunting,chairs
4287,mahowald,Someone saw a twenty haunting cans.,a twenty haunting cans,DT JJ CD NNS,a,twenty,haunting,cans
4288,mahowald,Someone saw a twenty haunting bananas.,a twenty haunting bananas,DT JJ CD NNS,a,twenty,haunting,bananas
4289,mahowald,Someone saw a twenty haunting apples.,a twenty haunting apples,DT JJ CD NNS,a,twenty,haunting,apples
4290,mahowald,Someone saw a twenty haunting trays.,a twenty haunting trays,DT JJ CD NNS,a,twenty,haunting,trays
4291,mahowald,Someone saw a three hideous desks.,a three hideous desks,DT JJ CD NNS,a,three,hideous,desks
4292,mahowald,Someone saw a three hideous marbles.,a three hideous marbles,DT JJ CD NNS,a,three,hideous,marbles
4293,mahowald,Someone saw a three hideous pencils.,a three hideous pencils,DT JJ CD NNS,a,three,hideous,pencils
4294,mahowald,Someone saw a three hideous belts.,a three hideous belts,DT JJ CD NNS,a,three,hideous,belts
4295,mahowald,Someone saw a three hideous forks.,a three hideous forks,DT JJ CD NNS,a,three,hideous,forks
4296,mahowald,Someone saw a three hideous chairs.,a three hideous chairs,DT JJ CD NNS,a,three,hideous,chairs
4297,mahowald,Someone saw a three hideous cans.,a three hideous cans,DT JJ CD NNS,a,three,hideous,cans
4298,mahowald,Someone saw a three hideous bananas.,a three hideous bananas,DT JJ CD NNS,a,three,hideous,bananas
4299,mahowald,Someone saw a three hideous apples.,a three hideous apples,DT JJ CD NNS,a,three,hideous,apples
4300,mahowald,Someone saw a three hideous trays.,a three hideous trays,DT JJ CD NNS,a,three,hideous,trays
4301,mahowald,Someone saw a five hideous desks.,a five hideous desks,DT JJ CD NNS,a,five,hideous,desks
4302,mahowald,Someone saw a five hideous marbles.,a five hideous marbles,DT JJ CD NNS,a,five,hideous,marbles
4303,mahowald,Someone saw a five hideous pencils.,a five hideous pencils,DT JJ CD NNS,a,five,hideous,pencils
4304,mahowald,Someone saw a five hideous belts.,a five hideous belts,DT JJ CD NNS,a,five,hideous,belts
4305,mahowald,Someone saw a five hideous forks.,a five hideous forks,DT JJ CD NNS,a,five,hideous,forks
4306,mahowald,Someone saw a five hideous chairs.,a five hideous chairs,DT JJ CD NNS,a,five,hideous,chairs
4307,mahowald,Someone saw a five hideous cans.,a five hideous cans,DT JJ CD NNS,a,five,hideous,cans
4308,mahowald,Someone saw a five hideous bananas.,a five hideous bananas,DT JJ CD NNS,a,five,hideous,bananas
4309,mahowald,Someone saw a five hideous apples.,a five hideous apples,DT JJ CD NNS,a,five,hideous,apples
4310,mahowald,Someone saw a five hideous trays.,a five hideous trays,DT JJ CD NNS,a,five,hideous,trays
4311,mahowald,Someone saw a twenty hideous desks.,a twenty hideous desks,DT JJ CD NNS,a,twenty,hideous,desks
4312,mahowald,Someone saw a twenty hideous marbles.,a twenty hideous marbles,DT JJ CD NNS,a,twenty,hideous,marbles
4313,mahowald,Someone saw a twenty hideous pencils.,a twenty hideous pencils,DT JJ CD NNS,a,twenty,hideous,pencils
4314,mahowald,Someone saw a twenty hideous belts.,a twenty hideous belts,DT JJ CD NNS,a,twenty,hideous,belts
4315,mahowald,Someone saw a twenty hideous forks.,a twenty hideous forks,DT JJ CD NNS,a,twenty,hideous,forks
4316,mahowald,Someone saw a twenty hideous chairs.,a twenty hideous chairs,DT JJ CD NNS,a,twenty,hideous,chairs
4317,mahowald,Someone saw a twenty hideous cans.,a twenty hideous cans,DT JJ CD NNS,a,twenty,hideous,cans
4318,mahowald,Someone saw a twenty hideous bananas.,a twenty hideous bananas,DT JJ CD NNS,a,twenty,hideous,bananas
4319,mahowald,Someone saw a twenty hideous apples.,a twenty hideous apples,DT JJ CD NNS,a,twenty,hideous,apples
4320,mahowald,Someone saw a twenty hideous trays.,a twenty hideous trays,DT JJ CD NNS,a,twenty,hideous,trays
4321,mahowald,Someone saw a three ugly desks.,a three ugly desks,DT JJ CD NNS,a,three,ugly,desks
4322,mahowald,Someone saw a three ugly marbles.,a three ugly marbles,DT JJ CD NNS,a,three,ugly,marbles
4323,mahowald,Someone saw a three ugly pencils.,a three ugly pencils,DT JJ CD NNS,a,three,ugly,pencils
4324,mahowald,Someone saw a three ugly belts.,a three ugly belts,DT JJ CD NNS,a,three,ugly,belts
4325,mahowald,Someone saw a three ugly forks.,a three ugly forks,DT JJ CD NNS,a,three,ugly,forks
4326,mahowald,Someone saw a three ugly chairs.,a three ugly chairs,DT JJ CD NNS,a,three,ugly,chairs
4327,mahowald,Someone saw a three ugly cans.,a three ugly cans,DT JJ CD NNS,a,three,ugly,cans
4328,mahowald,Someone saw a three ugly bananas.,a three ugly bananas,DT JJ CD NNS,a,three,ugly,bananas
4329,mahowald,Someone saw a three ugly apples.,a three ugly apples,DT JJ CD NNS,a,three,ugly,apples
4330,mahowald,Someone saw a three ugly trays.,a three ugly trays,DT JJ CD NNS,a,three,ugly,trays
4331,mahowald,Someone saw a five ugly desks.,a five ugly desks,DT JJ CD NNS,a,five,ugly,desks
4332,mahowald,Someone saw a five ugly marbles.,a five ugly marbles,DT JJ CD NNS,a,five,ugly,marbles
4333,mahowald,Someone saw a five ugly pencils.,a five ugly pencils,DT JJ CD NNS,a,five,ugly,pencils
4334,mahowald,Someone saw a five ugly belts.,a five ugly belts,DT JJ CD NNS,a,five,ugly,belts
4335,mahowald,Someone saw a five ugly forks.,a five ugly forks,DT JJ CD NNS,a,five,ugly,forks
4336,mahowald,Someone saw a five ugly chairs.,a five ugly chairs,DT JJ CD NNS,a,five,ugly,chairs
4337,mahowald,Someone saw a five ugly cans.,a five ugly cans,DT JJ CD NNS,a,five,ugly,cans
4338,mahowald,Someone saw a five ugly bananas.,a five ugly bananas,DT JJ CD NNS,a,five,ugly,bananas
4339,mahowald,Someone saw a five ugly apples.,a five ugly apples,DT JJ CD NNS,a,five,ugly,apples
4340,mahowald,Someone saw a five ugly trays.,a five ugly trays,DT JJ CD NNS,a,five,ugly,trays
4341,mahowald,Someone saw a twenty ugly desks.,a twenty ugly desks,DT JJ CD NNS,a,twenty,ugly,desks
4342,mahowald,Someone saw a twenty ugly marbles.,a twenty ugly marbles,DT JJ CD NNS,a,twenty,ugly,marbles
4343,mahowald,Someone saw a twenty ugly pencils.,a twenty ugly pencils,DT JJ CD NNS,a,twenty,ugly,pencils
4344,mahowald,Someone saw a twenty ugly belts.,a twenty ugly belts,DT JJ CD NNS,a,twenty,ugly,belts
4345,mahowald,Someone saw a twenty ugly forks.,a twenty ugly forks,DT JJ CD NNS,a,twenty,ugly,forks
4346,mahowald,Someone saw a twenty ugly chairs.,a twenty ugly chairs,DT JJ CD NNS,a,twenty,ugly,chairs
4347,mahowald,Someone saw a twenty ugly cans.,a twenty ugly cans,DT JJ CD NNS,a,twenty,ugly,cans
4348,mahowald,Someone saw a twenty ugly bananas.,a twenty ugly bananas,DT JJ CD NNS,a,twenty,ugly,bananas
4349,mahowald,Someone saw a twenty ugly apples.,a twenty ugly apples,DT JJ CD NNS,a,twenty,ugly,apples
4350,mahowald,Someone saw a twenty ugly trays.,a twenty ugly trays,DT JJ CD NNS,a,twenty,ugly,trays
4351,mahowald,Someone saw a three mere desks.,a three mere desks,DT JJ CD NNS,a,three,mere,desks
4352,mahowald,Someone saw a three mere marbles.,a three mere marbles,DT JJ CD NNS,a,three,mere,marbles
4353,mahowald,Someone saw a three mere pencils.,a three mere pencils,DT JJ CD NNS,a,three,mere,pencils
4354,mahowald,Someone saw a three mere belts.,a three mere belts,DT JJ CD NNS,a,three,mere,belts
