source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV,n,percent
babylm_sents,"I did n't want to do it , but forty-five years of sojourning in this world have taught me that a body has to do a good many things she does n't want to do , and that most of them turn out to be for the best in the long run .",2124311,a good many things,DT JJ CD NNS,a,good,many,things,NA,14,0.22164276401564537
babylm_sents,The Sunsets persisted for a few more years with Barrett arranging tours of the Netherlands and Ireland as well as many one night gigs in the UK.,2133527,a few more years,DT JJ CD NNS,a,few,more,years,NA,22,0.16427640156453716
babylm_sents,"It is a rise about long and a few hundred feet tall, with summit elevation of .",2147054,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,NA,14,0.2094741416775315
babylm_sents,"Miss Trevor looked him over carefully with eyes that had seen a good many people in many parts of the world for more years than she found it altogether pleasant to acknowledge , and she concluded that he was quite the handsomest lad she had ever seen .",2148023,a good many people,DT JJ CD NNS,a,good,many,people,NA,12,0.2494567579313342
babylm_sents,"Will we be able to subjugate them, with only a few hundred men?",2150933,a few hundred men,DT JJ CD NNS,a,few,hundred,men,NA,4,0.3294219904389396
babylm_sents,"Jacobus began working for the Times in January 2006; a mere eight months later, she became president and chief operating officer of the Times Regional Media Group.",2161061,a mere eight months,DT JJ CD NNS,a,mere,eight,months,NA,2,0.4906562364189483
babylm_sents,"The entire region was low-lying, and only a few million years (Ma) before ""Eremopezus"" inhabited these lands—and when sea levels were higher—submerged under the ocean.",2169172,a few million years,DT JJ CD NNS,a,few,million,years,NA,13,0.2333767926988266
babylm_sents,was it a few hundred years ago?,2181020,a few hundred years,DT JJ CD NNS,a,few,hundred,years,NA,16,0.196870925684485
babylm_sents,"Thank you, ma'am, Just a few more questions.",2201416,a few more questions,DT JJ CD NNS,a,few,more,questions,NA,17,0.1899174272055628
babylm_sents,"Although long only a few hundred meters, can be very rich in watercourses, especially in springs.",2208014,a few hundred meters,DT JJ CD NNS,a,few,hundred,meters,NA,7,0.28683181225554105
babylm_sents,you wanna put this book away and take the ball out for a few more minutes ?,2223208,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Meanwhile , I suppose she might as well stay here for a few more days till we hear from them .",2263191,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,Not a great many people knew of its existence .,2271920,a great many people,DT JJ CD NNS,a,great,many,people,NA,37,0.10734463276836158
babylm_sents,"Ethel Reese gave her a bad ten minutes by beckoning her mysteriously out of the pavilion and whispering , with a Reese-like smirk , that her dress gaped behind and that there was a stain on the flounce .",2320505,a bad ten minutes,DT JJ CD NNS,a,bad,ten,minutes,NA,3,0.3581051716644937
babylm_sents,"A few more words settled the matter, as the girls hovered around the",2324623,a few more words,DT JJ CD NNS,A,few,more,words,NA,15,0.2033898305084746
babylm_sents,"The only thing that does matter is that Jem has volunteered for active service and will be going to Valcartier in a few more days -- my big , splendid brother Jem .",2325639,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"delivering the box to the girls, with a few more words he left them.",2325986,a few more words,DT JJ CD NNS,a,few,more,words,NA,15,0.2033898305084746
babylm_sents,but we were gonna look at this book for just a few more minutes ?,2327251,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"`` We will all have to do a great many things in the months ahead of us that we have never done before , Rilla . ''",2327567,a great many things,DT JJ CD NNS,a,great,many,things,NA,42,0.09126466753585398
babylm_sents,"`` See here , Rilla , can you arrange that there wo n't be more than a few dozen people round ?",2346036,a few dozen people,DT JJ CD NNS,a,few,dozen,people,NA,5,0.30943068231203824
babylm_sents,a few thousand francs is nothing to what will follow--what _must_,2351003,a few thousand francs,DT JJ CD NNS,a,few,thousand,francs,NA,2,0.439374185136897
babylm_sents,For want of a few thousand francs I must lose my chance of the fortune,2357440,a few thousand francs,DT JJ CD NNS,a,few,thousand,francs,NA,2,0.439374185136897
babylm_sents,"She had met a good many men in her time, but",2366753,a good many men,DT JJ CD NNS,a,good,many,men,NA,2,0.45936549326379833
babylm_sents,WE had no intention of going to bed for a good two hours yet .,2439551,a good two hours,DT JJ CD NNS,a,good,two,hours,NA,3,0.38287700999565405
babylm_sents,"even at its height, the membership never exceeded a few dozen people.",2448576,a few dozen people,DT JJ CD NNS,a,few,dozen,people,NA,5,0.30943068231203824
babylm_sents,"He carelessly lifted his club , and balanced it in his hand , measuring Antaeus with his eye , from head to foot , not as if wonder-smitten at his stature , but as if he had seen a great many Giants before , and this was by no means the biggest of them .",2455980,a great many giants,DT JJ CD NNPS,a,great,many,giants,NA,2,0.4680573663624511
babylm_sents,"As a great many thousand Pygmies were employed in this task , they soon brought together several bushels of inflammatory matter , and raised so tall a heap , that , mounting on its summit , they were quite upon a level with the sleeper 's face .",2457414,a great many thousand pygmies,DT JJ JJ CD NNPS,a,great & many,thousand,pygmies,NA,2,0.48544111255975664
babylm_sents,"In those histories , perhaps , it stands recorded , that , a great many centuries ago , the valiant Pygmies avenged the death of the Giant Antaeus by scaring away the mighty Hercules .",2457911,a great many centuries,DT JJ CD NNS,a,great,many,centuries,NA,2,0.4671881790525858
babylm_sents,"Up sprouted also a great many trumpeters ; and with the first breath that they drew , they put their brazen trumpets to their lips , and sounded a tremendous and ear-shattering blast , so that the whole space , just now so quiet and solitary , reverberated with the clash and clang of arms , the bray of warlike music , and the shouts of angry men .",2463454,a great many trumpeters,DT JJ CD NNS,a,great,many,trumpeters,NA,2,0.4793568013906997
babylm_sents,"For , only a little while before he came thither , he had met with a terrible hurricane , or rather a great many hurricanes at once , which drove his fleet of vessels into a strange part of the sea , where neither himself nor any of his mariners had ever sailed .",2464408,a great many hurricanes,DT JJ CD NNS,a,great,many,hurricanes,NA,2,0.4689265536723164
babylm_sents,"In 2011, he returned to coach Southport (now in the North East Australian Football League) for a third time, where he was senior coach for a further three years.",2465434,a further three years,DT JJ CD NNS,a,further,three,years,NA,4,0.3381138635375924
babylm_sents,"Circe and the four nymphs must have been very diligently at work since the arrival of the mariners ; for a great many yards of tapestry had now been wrought , in addition to what I before described .",2468540,a great many yards,DT JJ CD NNS,a,great,many,yards,NA,2,0.48370273794002605
babylm_sents,"The young Proserpina ran quickly to a spot where , only the day before , she had seen a great many flowers .",2470027,a great many flowers,DT JJ CD NNS,a,great,many,flowers,NA,3,0.384180790960452
babylm_sents,"`` My little Proserpina , '' said the king , sitting down , and affectionately drawing her between his knees , `` here is Quicksilver , who tells me that a great many misfortunes have befallen innocent people on account of my detaining you in my dominions .",2475207,a great many misfortunes,DT JJ CD NNS,a,great,many,misfortunes,NA,2,0.47414167753150804
babylm_sents,"The grief of their separation had caused both of them to shed a great many tears ; and now they shed a great many more , because their joy could not so well express itself in any other way .",2475675,a great many tears,DT JJ CD NNS,a,great,many,tears,NA,2,0.4784876140808344
babylm_sents,"It was now easy to yoke the bulls , and to harness them to the plow , which had lain rusting on the ground for a great many years gone by ; so long was it before anybody could be found capable of plowing that piece of land .",2481012,a great many years,DT JJ CD NNS,a,great,many,years,NA,13,0.2390265102129509
babylm_sents,"Espying the two winged sons of the North Wind -LRB- who were disporting themselves in the moonlight , a few hundred feet aloft -RRB- , Jason bade them tell the rest of the Argonauts to embark as speedily as possible .",2482728,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,NA,14,0.2094741416775315
babylm_sents,"By the time they had ascended a few hundred feet , the young man began to feel what a delightful thing it was to leave the dull earth so far beneath him , and to be able to flit about like a bird .",2486978,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,NA,14,0.2094741416775315
babylm_sents,"It is a flower that never lives alone , but which loves its own kind , and is always fond of dwelling with a great many friends and relatives around it .",2490261,a great many friends,DT JJ CD NNS,a,great,many,friends,NA,8,0.2837896566710126
babylm_sents,"It was plain enough to perceive that the good old couple had renewed their age , and were now to spend a quiet and delightful hundred years or so , Philemon as an oak , and Baucis as a linden-tree .",2494532,a quiet and delightful hundred years,DT JJ CC JJ CD NNS,a,quiet & delightful,hundred,years,NA,2,0.49587136027813994
babylm_sents,"Pandora had looked at this face a great many times , and imagined that the mouth could smile if it liked , or be grave when it chose , the same as any living mouth .",2496407,a great many times,DT JJ CD NNS,a,great,many,times,NA,14,0.2277270751847023
babylm_sents,"There were evil Passions ; there were a great many species of Cares ; there were more than a hundred and fifty Sorrows ; there were Diseases , in a vast number of miserable and painful shapes ; there were more kinds of Naughtiness than it would be of any use to talk about .",2498100,a great many species,DT JJ CD NNS,a,great,many,species,NA,4,0.3520208604954368
babylm_sents,"There was a gray drift , far and wide , through the gathering twilight ; the earth was as pathless as the air ; and the bank of snow over the steps of the porch proved that nobody had entered or gone out for a good many hours past .",2499821,a good many hours,DT JJ CD NNS,a,good,many,hours,NA,4,0.343328987396784
