source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
babylm_sents,Now saving is a classic two selves problem.,2582459,a classic two selves,DT JJ CD NNS,a,classic,two,selves,NA
babylm_sents,"On 18 December 1944, she was renamed ""Tacloban"", after a town on the island of Leyte, where American forces had landed a scant two months earlier, freeing the name ""Tulsa"" to be used for the planned USS ""Tulsa"" (CA-129).",2591087,a scant two months,DT JJ CD NNS,a,scant,two,months,NA
babylm_sents,"During the 1990s, Nightcliff played in seven Grand Finals, winning a further three premierships.",2594980,a further three premierships,DT JJ CD NNS,a,further,three,premierships,NA
babylm_sents,"So  without knowing any more  than you knew when you sat the exam,you could pick up an extra three marks there.",2597831,an extra three marks,DT JJ CD NNS,an,extra,three,marks,NA
babylm_sents,"Hunter-Reay won his first race in 2003 and has won a total 11 races, including three straight in 2012.",2612084,a total 11 races,DT JJ CD NNS,a,total,11,races,NA
babylm_sents,"This is if I am doing animations, my current animation would be a total 250 frames long.",2612324,a total 250 frames,DT JJ CD NNS,a,total,250,frames,NA
babylm_sents,Quite a few more marks yeah.,2612570,a few more marks,DT JJ CD NNS,a,few,more,marks,NA
babylm_sents,"The train operates in two parts, where 11 carriages depart Hong Kong (travelling under number T97B from Beijing and T98B from Hong Kong) with an additional 8 carriages added at Guangzhou East railway station (using number Z97A/Z98A), totalling 19 carriages.",2618100,an additional 8 carriages,DT JJ CD NNS,an,additional,8,carriages,NA
babylm_sents,"There were also a further 1,338 people who stated their birthplace as 'South or Central America' (note that not all South American countries are ""Latin"").",2619750,"a further 1,338 people",DT JJ CD NNS,a,further,"1,338",people,NA
babylm_sents,"`` O , Alan , '' says I , `` and me a good twelve inches taller ? ''",2636815,a good twelve inches,DT JJ CD NNS,a,good,twelve,inches,NA
babylm_sents,"For all that , he had been a long while of finding out his want , and had spoken to and recognised a good few persons as we came through the town ; and I had little doubt myself that he saw reasonably well .",2643277,a good few persons,DT JJ CD NNS,a,good,few,persons,NA
babylm_sents,But it lasted for a good seven or eight years after the war was finished.,2655971,a good seven or eight years,DT JJ CD CC CD NNS,a,good,seven & eight,years,NA
babylm_sents,"Labour Councillors have set up over a hundred new Council Committee meetings, an extra six hundred meetings a year, and the hundreds of thousands of pounds that is gonna cost the people of , not the community charge payers, not the community charge payers, but those people, the elderly and the handicapped who are looking for services from this Authority, which the Labour Group will say, we can't afford to provide cos the Government doesn't send us enough money.",2684207,an extra six hundred meetings,DT JJ CD CD NNS,an,extra,six & hundred,meetings,NA
babylm_sents,"He made a further 13 appearances in 1999 and finished the year with the second most hit outs at Adelaide, behind David Pittman, but would be delisted.",2688110,a further 13 appearances,DT JJ CD NNS,a,further,13,appearances,NA
babylm_sents,Another 1 5 francs was levied for transporting their remains and a further 20 francs was needed for each burial-,2697858,a further 20 francs,DT JJ CD NNS,a,further,20,francs,NA
babylm_sents,"During 300 days of fighting, an astonishing 26 million shells rained down on the German and French troops who fought here-",2698643,an astonishing 26 million shells,DT JJ CD CD NNS,an,astonishing,26 & million,shells,NA
babylm_sents,"Inflation spiralled out of control and within a year, the price of a loaf of bread rose from a few pfennigs to an astonishing 340 million marks-",2699241,an astonishing 340 million marks-,DT JJ CD CD NNS,an,astonishing,340 & million,marks-,NA
babylm_sents,"The north wing, which faces along the Esplanade, curves almost a full 90 degrees, while the south wing is shorter, curving roughly 45 degrees.",2713089,a full 90 degrees,DT JJ CD NNS,a,full,90,degrees,NA
babylm_sents,"The advertised price at launch was 2870 Marks, but customers had the option of paying an extra 22 Marks for a shatterproof windscreen.",2715936,an extra 22 marks,DT JJ CD NNS,an,extra,22,marks,NA
babylm_sents,It possesses a small roof comb that is decorated with a further ten masks.,2719153,a further ten masks,DT JJ CD NNS,a,further,ten,masks,NA
babylm_sents,The bridge was assembled in a quick 10 days.,2721584,a quick 10 days,DT JJ CD NNS,a,quick,10,days,NA
babylm_sents,"This literary crowd, and its host of German apparitions, is squeezed into a mere three hundred pages, as a kind of export package.",2723702,a mere three hundred pages,DT JJ CD CD NNS,a,mere,three & hundred,pages,NA
babylm_sents,"Sheriff's Star, who went on to win both the Coronation Cup and Grand Prix de Saint-Cloud later that summer, was beaten a further six lengths in fourth.",2724315,a further six lengths,DT JJR CD NNS,a,further,six,lengths,NA
babylm_sents,And it was er er too big again for them to b become tied in one place for for a whole six months.,2725378,a whole six months,DT JJ CD NNS,a,whole,six,months,NA
babylm_sents,"And his wife 's name was Teshumai Tewindrow , and that means , ` Lady-who-asks-a-very-many-questions ' ; but we , O Best Beloved , will call her Teshumai , for short .",2734879,a - very - many - questions,DT JJ RB JJ CD NNS NNS,a,- & -,many,- & questions,very
babylm_sents,"Wright's season highlights included a six-tackle performance in the opener against Montana State, two sacks against Baylor and a personal best three sacks against rival Colorado State.",2747034,a personal best three sacks,DT JJ JJS CD NNS,a,personal & best,three,sacks,NA
babylm_sents,"Upon Connie's death on August 27, 2013, Sullivan tweeted: ""RIP Connie [...] It was a great two years!",2764042,a great two years,DT JJ CD NNS,a,great,two,years,NA
babylm_sents,Minica (Mɨnɨka) Huitoto is one of three indigenous American Huitoto languages of the Witotoan family spoken by a few thousand speakers in western South America.,2774360,a few thousand speakers,DT JJ CD NNS,a,few,thousand,speakers,NA
babylm_sents,An extra 4 or 5 days are added between the last two months so that the next year also starts on the equinox.,2778592,an extra 4 or 5 days,DT JJ CD CC CD NNS,An,extra,4 & 5,days,NA
babylm_sents,"So, first of all, I want to give you a few more notations.",2781478,a few more notations,DT JJ CD NNS,a,few,more,notations,NA
babylm_sents,"In 2006, the album was re-released in 2006 with a run of an additional 2000 copies with, just like before, the first 1000 numbered by Casey Chaos in his blood.",2781666,an additional 2000 copies,DT JJ CD NNS,an,additional,2000,copies,NA
babylm_sents,A few more revolutions sent,2788719,a few more revolutions,DT JJ CD NNS,A,few,more,revolutions,NA
babylm_sents,An annual 7 days festival begins on 14 April every year.,2789896,an annual 7 days,DT JJ CD NNS,An,annual,7,days,NA
babylm_sents,"Queensland identified an initial 19 rivers to be protected as wild rivers and, in September 2005, opted to enact ""Australia’s first comprehensive and stand alone legislation to identify, protect and preserve that State’s remaining wild rivers"".",2801568,an initial 19 rivers,DT JJ CD NNS,an,initial,19,rivers,NA
babylm_sents,ports of South America by a good 5000 miles.,2811898,a good 5000 miles,DT JJ CD NNS,a,good,5000,miles,NA
babylm_sents,"A repeat order was placed in 1916 with deliveries of 963-982, and work had started on a further 20 engines when pressures of World War I led to the firm abandoning the remainder of the D contract extensions.",2814123,a further 20 engines,DT JJ CD NNS,a,further,20,engines,NA
babylm_sents,"A full 20 engines (including the newest of the fleet, D 1052) were scrapped in 1929 as newer K and N class locomotives took over branch line goods services and Petrol Electric Rail Motors started to replace mixed trains and locomotive-hauled branch line passenger services.",2814369,a full 20 engines,DT JJ CD NNS,A,full,20,engines,NA
babylm_sents,There are a great many deliverances in due course to consider.,2817693,a great many deliverances,DT JJ CD NNS,a,great,many,deliverances,NA
babylm_sents,"He was now, perhaps, a long hundred yards",2818355,a long hundred yards,DT JJ CD NNS,a,long,hundred,yards,NA
babylm_sents,I 'm one of a good few thousands who have never seen Rome except in a picture .,2841611,a good few thousands,DT JJ CD NNS,a,good,few,thousands,NA
babylm_sents,"The base continued to grow through the 1970s, the Marrington area, an additional 2,894 acres located between Red Bank Road and Foster Creek, was added to the Station.",2841992,"an additional 2,894 acres",DT JJ CD NNS,an,additional,"2,894",acres,NA
babylm_sents,"After curing for two to three weeks, the salt is removed and the ham aged an additional two weeks.",2842877,an additional two weeks,DT JJ CD NNS,an,additional,two,weeks,NA
babylm_sents,of these you need about a few thousand volts.,2845182,a few thousand volts,DT JJ CD NNS,a,few,thousand,volts,NA
babylm_sents,pay over a trifling ten thousand pounds to secure right of way for his,2847692,a trifling ten thousand pounds,DT JJ CD CD NNS,a,trifling,ten & thousand,pounds,NA
babylm_sents,"Between 21 and 24 January, the French traveled 500 kilometers, while the road being monitored by the air force, and finally stopped in the evening of 24 a few dozen kilometers from Gao.",2866094,a few dozen kilometers,DT JJ CD NNS,a,few,dozen,kilometers,NA
babylm_sents,"The Ottoman army was dominated by elite and included an additional 200 cannons, 100 field guns and 8 000 camels.",2872714,an additional 200 cannons,DT JJ CD NNS,an,additional,200,cannons,NA
babylm_sents,"They went on and on for two days ' march -- that is to say , a long sixty miles -- through the Jungle ; and every step they took , and every wave of their trunks , was known and noted and talked over by Mang and Chil and the Monkey People and all the birds .",2873628,a long sixty miles,DT JJ CD NNS,a,long,sixty,miles,NA
babylm_sents,"This replaced the Executive Committee, which was established following a contentious AGM for the 1972 season in which an exclusive leading division of 12 clubs was set up (with the mirror-image 2nd XI section) that stayed in existence for an overall 27 seasons at the top of the county structure.",2881601,an overall 27 seasons,DT JJ CD NNS,an,overall,27,seasons,NA
babylm_sents,"said Kotuko , coiling up the lash , `` I have a little one over the lamp that will make a great many howlings .",2883916,a great many howlings,DT JJ CD NNS,a,great,many,howlings,NA
