sentence,label
"When the album was released, it was met with a small reception and sold ""only a few thousand copies"".",1
Ratification by an additional 27 states is now necessary for this amendment to be adopted.,1
"The galaxy produces stars at the rate of 0.04–0.08 solar masses per year, which means that the gas supply in the galaxy can last for a few billion years longer.",1
"Now, since the number of states has increased, ratification by an additional 26 states would be needed for this amendment to be adopted.",1
"Hunter-Reay won his first race in 2003 and has won a total 11 races, including three straight in 2012.",1
"The Guangzhou CTF Finance Centre has a total 111 floors above ground, and 5 below ground.",1
An extra 4 or 5 days are added between the last two months so that the next year also starts on the equinox.,1
"After curing for two to three weeks, the salt is removed and the ham aged an additional two weeks.",1
"The Ottoman army was dominated by elite and included an additional 200 cannons, 100 field guns and 8 000 camels.",1
It allowed workers to earn wages for an extra four hours of overtime as well.,1
Inside these islands are a further seven islands that are Dutch territory.,1
Both and temperatures can be seen on an average 2 or 3 days per year.,1
"After ending June with 254 confirmed cases, the number of confirmed cases had doubled by 13 June, with a further 44 cases confirmed on that day alone.",1
Mercy Branch Falls is a waterfall located in close proximity (within a few hundred feet) of Mill Creek Falls.,1
"The Liberals under Premier Dalton McGuinty won the election with a majority government, winning 71 out of a possible 107 seats with 42.2% of the popular vote.",1
"Dubbed the ""Eagle of Asia"" for his ability to protect the net, his international career stretched for an illustrious 11 years, a tenure that provided stability and uncanny leadership.",1
"However, the show's popularity meant the BBC resurrected Brittas and brought on a team of new writers, who carried the show on for a further two series, including one further Christmas special in 1996.",1
"However, an extra twenty minutes of material was filmed for episode six.",1
"An earlier station, a few hundred metres further east, closed in 1951.",1
"In 2005 fewer than 1,000 remained on site, with a further 270 redundancies announced in November 2005.",1
"In 1983, the vote was finally held regarding the merger, with a unanimous 151 presbyteries in the UPCUSA affirming it, and the PCUS affirming it 53 to 8.",1
"Since the Chinese language has not had any sort of phonetic alphabet until only about a few hundred years ago (compared to the thousands of years the Chinese characters have been used), there has been a lot of confusion on naming places in Chinese.",1
"It is estimated that a further 7,000 people were injured or suffered long-term illness.",1
The national anthem had went through a total 5 edits with its title and lyrics.,1
"The city remained Ottoman for a further three centuries, until in 1802 it was retaken by Saudi revolt, who were in alliance with the House of Saud.",1
They usually weigh a few hundred grams.,1
"According to one post-war investigator, prisoners were often shot within only a few hundred meters of Waldheim's office and away at the Jasenovac concentration camp.",1
"The song is in the key of Ab major, the time signature is common time, and the tempo is a moderate 84 beats per minute.",1
"Noah Brosch suggested that Hoag's object might be a product of an extreme ""bar instability"" which occurred a few billion years ago in a barred spiral galaxy.",1
"Michal Grošek (born June 1, 1975 in Vyškov, Czechoslovakia) is a retired Czech professional ice hockey player that played a combined 11 seasons in the NHL.",1
"After a painful three months, Marie Antoinette had a smile that was ""very beautiful and straight"".",1
An additional 3 volumes catalogue just his bibliography.,1
"A try is worth 4 points and if its converted (the goal kicker kicks the ball in between the top of the goal post), the team gets an extra 2 points.",1
"These were moved to a park, the Square Henri-Galli, a few hundred meters away.",1
John Gottselig (24 June 1906 - 15 May 1986) was a professional ice hockey centre that played a combined 16 seasons with the Chicago Black Hawks of the NHL.,1
"Since its first description in 1969, a few hundred cases have been described.",1
In 1996 he won election to the U.S. Senate by an unexpected 15 points.,1
"In the 1995–96 season, Stenhousemuir won the Scottish Challenge Cup, defeating Dundee United 5–4 on penalties after a goalless 90 minutes and extra time.",1
"Heidfeld then secured the team's first podium of the year in Malaysia, but after 6 races BMW Sauber had collected a mere 6 points, and occupied 8th place in the Constructors' Championship out of 10 teams.",1
"These oppositely charged ions form an ionic bond, sticking together in tiny crystals, a few thousand nanometres across, to form cosmic dust.",1
"Non-renewable resources are important things in the environment that are limited for example, ores and fossil fuels after a few thousand years.",1
His writings fill a staggering 27 volumes.,1
"Poland had been a big kingdom a few hundred years earlier, but Austria, Prussia and Russia, during the Partitions of Poland, taken parts of the kingdom and ended its existence.",1
"They were still popular in some countries a few hundred years ago, for example, in pleasure gardens.",1
Normally they only live for a few million years.,1
Owens (and star QB Tony Romo) enjoyed a good three years.,1
"Most Malibu residents live within a few hundred yards of Pacific Coast Highway (State Route 1), which crosses the city, with some residents living up to a mile (1.6 km) away from the beach up narrow canyons.",1
