idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
1117,mahowald,The tourish stayed five charming a weeks in Papua New Guinea.,five charming a weeks,DT JJ CD NNS,five,charming,a,weeks
1118,mahowald,The tourish stayed five charming a months in Papua New Guinea.,five charming a months,DT JJ CD NNS,five,charming,a,months
1119,mahowald,The tourish stayed five charming a years in Papua New Guinea.,five charming a years,DT JJ CD NNS,five,charming,a,years
1120,mahowald,The tourish stayed five charming an hours in Papua New Guinea.,five charming an hours,DT JJ CD NNS,five,charming,an,hours
1121,mahowald,The tourish stayed twenty charming a days in Papua New Guinea.,twenty charming a days,DT JJ CD NNS,twenty,charming,a,days
1122,mahowald,The tourish stayed twenty charming a weeks in Papua New Guinea.,twenty charming a weeks,DT JJ CD NNS,twenty,charming,a,weeks
1123,mahowald,The tourish stayed twenty charming a months in Papua New Guinea.,twenty charming a months,DT JJ CD NNS,twenty,charming,a,months
1124,mahowald,The tourish stayed twenty charming a years in Papua New Guinea.,twenty charming a years,DT JJ CD NNS,twenty,charming,a,years
1125,mahowald,The tourish stayed twenty charming an hours in Papua New Guinea.,twenty charming an hours,DT JJ CD NNS,twenty,charming,an,hours
1126,mahowald,The tourish stayed three disgusting a days in Papua New Guinea.,three disgusting a days,DT JJ CD NNS,three,disgusting,a,days
1127,mahowald,The tourish stayed three disgusting a weeks in Papua New Guinea.,three disgusting a weeks,DT JJ CD NNS,three,disgusting,a,weeks
1128,mahowald,The tourish stayed three disgusting a months in Papua New Guinea.,three disgusting a months,DT JJ CD NNS,three,disgusting,a,months
1129,mahowald,The tourish stayed three disgusting a years in Papua New Guinea.,three disgusting a years,DT JJ CD NNS,three,disgusting,a,years
1130,mahowald,The tourish stayed three disgusting an hours in Papua New Guinea.,three disgusting an hours,DT JJ CD NNS,three,disgusting,an,hours
1131,mahowald,The tourish stayed five disgusting a days in Papua New Guinea.,five disgusting a days,DT JJ CD NNS,five,disgusting,a,days
1132,mahowald,The tourish stayed five disgusting a weeks in Papua New Guinea.,five disgusting a weeks,DT JJ CD NNS,five,disgusting,a,weeks
1133,mahowald,The tourish stayed five disgusting a months in Papua New Guinea.,five disgusting a months,DT JJ CD NNS,five,disgusting,a,months
1134,mahowald,The tourish stayed five disgusting a years in Papua New Guinea.,five disgusting a years,DT JJ CD NNS,five,disgusting,a,years
1135,mahowald,The tourish stayed five disgusting an hours in Papua New Guinea.,five disgusting an hours,DT JJ CD NNS,five,disgusting,an,hours
1136,mahowald,The tourish stayed twenty disgusting a days in Papua New Guinea.,twenty disgusting a days,DT JJ CD NNS,twenty,disgusting,a,days
1137,mahowald,The tourish stayed twenty disgusting a weeks in Papua New Guinea.,twenty disgusting a weeks,DT JJ CD NNS,twenty,disgusting,a,weeks
1138,mahowald,The tourish stayed twenty disgusting a months in Papua New Guinea.,twenty disgusting a months,DT JJ CD NNS,twenty,disgusting,a,months
1139,mahowald,The tourish stayed twenty disgusting a years in Papua New Guinea.,twenty disgusting a years,DT JJ CD NNS,twenty,disgusting,a,years
1140,mahowald,The tourish stayed twenty disgusting an hours in Papua New Guinea.,twenty disgusting an hours,DT JJ CD NNS,twenty,disgusting,an,hours
1141,mahowald,The tourish stayed three uninviting a days in Papua New Guinea.,three uninviting a days,DT JJ CD NNS,three,uninviting,a,days
1142,mahowald,The tourish stayed three uninviting a weeks in Papua New Guinea.,three uninviting a weeks,DT JJ CD NNS,three,uninviting,a,weeks
1143,mahowald,The tourish stayed three uninviting a months in Papua New Guinea.,three uninviting a months,DT JJ CD NNS,three,uninviting,a,months
1144,mahowald,The tourish stayed three uninviting a years in Papua New Guinea.,three uninviting a years,DT JJ CD NNS,three,uninviting,a,years
1145,mahowald,The tourish stayed three uninviting an hours in Papua New Guinea.,three uninviting an hours,DT JJ CD NNS,three,uninviting,an,hours
1146,mahowald,The tourish stayed five uninviting a days in Papua New Guinea.,five uninviting a days,DT JJ CD NNS,five,uninviting,a,days
1147,mahowald,The tourish stayed five uninviting a weeks in Papua New Guinea.,five uninviting a weeks,DT JJ CD NNS,five,uninviting,a,weeks
1148,mahowald,The tourish stayed five uninviting a months in Papua New Guinea.,five uninviting a months,DT JJ CD NNS,five,uninviting,a,months
1149,mahowald,The tourish stayed five uninviting a years in Papua New Guinea.,five uninviting a years,DT JJ CD NNS,five,uninviting,a,years
1150,mahowald,The tourish stayed five uninviting an hours in Papua New Guinea.,five uninviting an hours,DT JJ CD NNS,five,uninviting,an,hours
1151,mahowald,The tourish stayed twenty uninviting a days in Papua New Guinea.,twenty uninviting a days,DT JJ CD NNS,twenty,uninviting,a,days
1152,mahowald,The tourish stayed twenty uninviting a weeks in Papua New Guinea.,twenty uninviting a weeks,DT JJ CD NNS,twenty,uninviting,a,weeks
1153,mahowald,The tourish stayed twenty uninviting a months in Papua New Guinea.,twenty uninviting a months,DT JJ CD NNS,twenty,uninviting,a,months
1154,mahowald,The tourish stayed twenty uninviting a years in Papua New Guinea.,twenty uninviting a years,DT JJ CD NNS,twenty,uninviting,a,years
1155,mahowald,The tourish stayed twenty uninviting an hours in Papua New Guinea.,twenty uninviting an hours,DT JJ CD NNS,twenty,uninviting,an,hours
1156,mahowald,The tourish stayed three haunting a days in Papua New Guinea.,three haunting a days,DT JJ CD NNS,three,haunting,a,days
1157,mahowald,The tourish stayed three haunting a weeks in Papua New Guinea.,three haunting a weeks,DT JJ CD NNS,three,haunting,a,weeks
1158,mahowald,The tourish stayed three haunting a months in Papua New Guinea.,three haunting a months,DT JJ CD NNS,three,haunting,a,months
1159,mahowald,The tourish stayed three haunting a years in Papua New Guinea.,three haunting a years,DT JJ CD NNS,three,haunting,a,years
1160,mahowald,The tourish stayed three haunting an hours in Papua New Guinea.,three haunting an hours,DT JJ CD NNS,three,haunting,an,hours
1161,mahowald,The tourish stayed five haunting a days in Papua New Guinea.,five haunting a days,DT JJ CD NNS,five,haunting,a,days
1162,mahowald,The tourish stayed five haunting a weeks in Papua New Guinea.,five haunting a weeks,DT JJ CD NNS,five,haunting,a,weeks
1163,mahowald,The tourish stayed five haunting a months in Papua New Guinea.,five haunting a months,DT JJ CD NNS,five,haunting,a,months
1164,mahowald,The tourish stayed five haunting a years in Papua New Guinea.,five haunting a years,DT JJ CD NNS,five,haunting,a,years
1165,mahowald,The tourish stayed five haunting an hours in Papua New Guinea.,five haunting an hours,DT JJ CD NNS,five,haunting,an,hours
1166,mahowald,The tourish stayed twenty haunting a days in Papua New Guinea.,twenty haunting a days,DT JJ CD NNS,twenty,haunting,a,days
1167,mahowald,The tourish stayed twenty haunting a weeks in Papua New Guinea.,twenty haunting a weeks,DT JJ CD NNS,twenty,haunting,a,weeks
1168,mahowald,The tourish stayed twenty haunting a months in Papua New Guinea.,twenty haunting a months,DT JJ CD NNS,twenty,haunting,a,months
1169,mahowald,The tourish stayed twenty haunting a years in Papua New Guinea.,twenty haunting a years,DT JJ CD NNS,twenty,haunting,a,years
1170,mahowald,The tourish stayed twenty haunting an hours in Papua New Guinea.,twenty haunting an hours,DT JJ CD NNS,twenty,haunting,an,hours
1171,mahowald,The tourish stayed three hideous a days in Papua New Guinea.,three hideous a days,DT JJ CD NNS,three,hideous,a,days
1172,mahowald,The tourish stayed three hideous a weeks in Papua New Guinea.,three hideous a weeks,DT JJ CD NNS,three,hideous,a,weeks
1173,mahowald,The tourish stayed three hideous a months in Papua New Guinea.,three hideous a months,DT JJ CD NNS,three,hideous,a,months
1174,mahowald,The tourish stayed three hideous a years in Papua New Guinea.,three hideous a years,DT JJ CD NNS,three,hideous,a,years
1175,mahowald,The tourish stayed three hideous an hours in Papua New Guinea.,three hideous an hours,DT JJ CD NNS,three,hideous,an,hours
1176,mahowald,The tourish stayed five hideous a days in Papua New Guinea.,five hideous a days,DT JJ CD NNS,five,hideous,a,days
1177,mahowald,The tourish stayed five hideous a weeks in Papua New Guinea.,five hideous a weeks,DT JJ CD NNS,five,hideous,a,weeks
1178,mahowald,The tourish stayed five hideous a months in Papua New Guinea.,five hideous a months,DT JJ CD NNS,five,hideous,a,months
1179,mahowald,The tourish stayed five hideous a years in Papua New Guinea.,five hideous a years,DT JJ CD NNS,five,hideous,a,years
1180,mahowald,The tourish stayed five hideous an hours in Papua New Guinea.,five hideous an hours,DT JJ CD NNS,five,hideous,an,hours
1181,mahowald,The tourish stayed twenty hideous a days in Papua New Guinea.,twenty hideous a days,DT JJ CD NNS,twenty,hideous,a,days
1182,mahowald,The tourish stayed twenty hideous a weeks in Papua New Guinea.,twenty hideous a weeks,DT JJ CD NNS,twenty,hideous,a,weeks
1183,mahowald,The tourish stayed twenty hideous a months in Papua New Guinea.,twenty hideous a months,DT JJ CD NNS,twenty,hideous,a,months
1184,mahowald,The tourish stayed twenty hideous a years in Papua New Guinea.,twenty hideous a years,DT JJ CD NNS,twenty,hideous,a,years
1185,mahowald,The tourish stayed twenty hideous an hours in Papua New Guinea.,twenty hideous an hours,DT JJ CD NNS,twenty,hideous,an,hours
1186,mahowald,The tourish stayed three ugly a days in Papua New Guinea.,three ugly a days,DT JJ CD NNS,three,ugly,a,days
1187,mahowald,The tourish stayed three ugly a weeks in Papua New Guinea.,three ugly a weeks,DT JJ CD NNS,three,ugly,a,weeks
1188,mahowald,The tourish stayed three ugly a months in Papua New Guinea.,three ugly a months,DT JJ CD NNS,three,ugly,a,months
1189,mahowald,The tourish stayed three ugly a years in Papua New Guinea.,three ugly a years,DT JJ CD NNS,three,ugly,a,years
1190,mahowald,The tourish stayed three ugly an hours in Papua New Guinea.,three ugly an hours,DT JJ CD NNS,three,ugly,an,hours
1191,mahowald,The tourish stayed five ugly a days in Papua New Guinea.,five ugly a days,DT JJ CD NNS,five,ugly,a,days
1192,mahowald,The tourish stayed five ugly a weeks in Papua New Guinea.,five ugly a weeks,DT JJ CD NNS,five,ugly,a,weeks
1193,mahowald,The tourish stayed five ugly a months in Papua New Guinea.,five ugly a months,DT JJ CD NNS,five,ugly,a,months
1194,mahowald,The tourish stayed five ugly a years in Papua New Guinea.,five ugly a years,DT JJ CD NNS,five,ugly,a,years
1195,mahowald,The tourish stayed five ugly an hours in Papua New Guinea.,five ugly an hours,DT JJ CD NNS,five,ugly,an,hours
1196,mahowald,The tourish stayed twenty ugly a days in Papua New Guinea.,twenty ugly a days,DT JJ CD NNS,twenty,ugly,a,days
1197,mahowald,The tourish stayed twenty ugly a weeks in Papua New Guinea.,twenty ugly a weeks,DT JJ CD NNS,twenty,ugly,a,weeks
1198,mahowald,The tourish stayed twenty ugly a months in Papua New Guinea.,twenty ugly a months,DT JJ CD NNS,twenty,ugly,a,months
1199,mahowald,The tourish stayed twenty ugly a years in Papua New Guinea.,twenty ugly a years,DT JJ CD NNS,twenty,ugly,a,years
1200,mahowald,The tourish stayed twenty ugly an hours in Papua New Guinea.,twenty ugly an hours,DT JJ CD NNS,twenty,ugly,an,hours
1201,mahowald,The tourish stayed three mere a days in Papua New Guinea.,three mere a days,DT JJ CD NNS,three,mere,a,days
1202,mahowald,The tourish stayed three mere a weeks in Papua New Guinea.,three mere a weeks,DT JJ CD NNS,three,mere,a,weeks
1203,mahowald,The tourish stayed three mere a months in Papua New Guinea.,three mere a months,DT JJ CD NNS,three,mere,a,months
1204,mahowald,The tourish stayed three mere a years in Papua New Guinea.,three mere a years,DT JJ CD NNS,three,mere,a,years
1205,mahowald,The tourish stayed three mere an hours in Papua New Guinea.,three mere an hours,DT JJ CD NNS,three,mere,an,hours
1206,mahowald,The tourish stayed five mere a days in Papua New Guinea.,five mere a days,DT JJ CD NNS,five,mere,a,days
1207,mahowald,The tourish stayed five mere a weeks in Papua New Guinea.,five mere a weeks,DT JJ CD NNS,five,mere,a,weeks
1208,mahowald,The tourish stayed five mere a months in Papua New Guinea.,five mere a months,DT JJ CD NNS,five,mere,a,months
1209,mahowald,The tourish stayed five mere a years in Papua New Guinea.,five mere a years,DT JJ CD NNS,five,mere,a,years
1210,mahowald,The tourish stayed five mere an hours in Papua New Guinea.,five mere an hours,DT JJ CD NNS,five,mere,an,hours
1211,mahowald,The tourish stayed twenty mere a days in Papua New Guinea.,twenty mere a days,DT JJ CD NNS,twenty,mere,a,days
1212,mahowald,The tourish stayed twenty mere a weeks in Papua New Guinea.,twenty mere a weeks,DT JJ CD NNS,twenty,mere,a,weeks
1213,mahowald,The tourish stayed twenty mere a months in Papua New Guinea.,twenty mere a months,DT JJ CD NNS,twenty,mere,a,months
1214,mahowald,The tourish stayed twenty mere a years in Papua New Guinea.,twenty mere a years,DT JJ CD NNS,twenty,mere,a,years
1215,mahowald,The tourish stayed twenty mere an hours in Papua New Guinea.,twenty mere an hours,DT JJ CD NNS,twenty,mere,an,hours
1216,mahowald,The tourish stayed three staggering a days in Papua New Guinea.,three staggering a days,DT JJ CD NNS,three,staggering,a,days
1217,mahowald,The tourish stayed three staggering a weeks in Papua New Guinea.,three staggering a weeks,DT JJ CD NNS,three,staggering,a,weeks
1218,mahowald,The tourish stayed three staggering a months in Papua New Guinea.,three staggering a months,DT JJ CD NNS,three,staggering,a,months
1219,mahowald,The tourish stayed three staggering a years in Papua New Guinea.,three staggering a years,DT JJ CD NNS,three,staggering,a,years
1220,mahowald,The tourish stayed three staggering an hours in Papua New Guinea.,three staggering an hours,DT JJ CD NNS,three,staggering,an,hours
1221,mahowald,The tourish stayed five staggering a days in Papua New Guinea.,five staggering a days,DT JJ CD NNS,five,staggering,a,days
1222,mahowald,The tourish stayed five staggering a weeks in Papua New Guinea.,five staggering a weeks,DT JJ CD NNS,five,staggering,a,weeks
1223,mahowald,The tourish stayed five staggering a months in Papua New Guinea.,five staggering a months,DT JJ CD NNS,five,staggering,a,months
1224,mahowald,The tourish stayed five staggering a years in Papua New Guinea.,five staggering a years,DT JJ CD NNS,five,staggering,a,years
1225,mahowald,The tourish stayed five staggering an hours in Papua New Guinea.,five staggering an hours,DT JJ CD NNS,five,staggering,an,hours
1226,mahowald,The tourish stayed twenty staggering a days in Papua New Guinea.,twenty staggering a days,DT JJ CD NNS,twenty,staggering,a,days
1227,mahowald,The tourish stayed twenty staggering a weeks in Papua New Guinea.,twenty staggering a weeks,DT JJ CD NNS,twenty,staggering,a,weeks
