,idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
4101,4102,mahowald,Someone saw twenty beautiful a marbles.,twenty beautiful a marbles,DT JJ CD NNS,a,beautiful,twenty,marbles
4102,4103,mahowald,Someone saw twenty beautiful a pencils.,twenty beautiful a pencils,DT JJ CD NNS,a,beautiful,twenty,pencils
4103,4104,mahowald,Someone saw twenty beautiful a belts.,twenty beautiful a belts,DT JJ CD NNS,a,beautiful,twenty,belts
4104,4105,mahowald,Someone saw twenty beautiful a forks.,twenty beautiful a forks,DT JJ CD NNS,a,beautiful,twenty,forks
4105,4106,mahowald,Someone saw twenty beautiful a chairs.,twenty beautiful a chairs,DT JJ CD NNS,a,beautiful,twenty,chairs
4106,4107,mahowald,Someone saw twenty beautiful a cans.,twenty beautiful a cans,DT JJ CD NNS,a,beautiful,twenty,cans
4107,4108,mahowald,Someone saw twenty beautiful a bananas.,twenty beautiful a bananas,DT JJ CD NNS,a,beautiful,twenty,bananas
4108,4109,mahowald,Someone saw twenty beautiful an apples.,twenty beautiful an apples,DT JJ CD NNS,a,beautiful,twenty,apples
4109,4110,mahowald,Someone saw twenty beautiful a trays.,twenty beautiful a trays,DT JJ CD NNS,a,beautiful,twenty,trays
4110,4111,mahowald,Someone saw three enchanting a desks.,three enchanting a desks,DT JJ CD NNS,an,enchanting,three,desks
4111,4112,mahowald,Someone saw three enchanting a marbles.,three enchanting a marbles,DT JJ CD NNS,an,enchanting,three,marbles
4112,4113,mahowald,Someone saw three enchanting a pencils.,three enchanting a pencils,DT JJ CD NNS,an,enchanting,three,pencils
4113,4114,mahowald,Someone saw three enchanting a belts.,three enchanting a belts,DT JJ CD NNS,an,enchanting,three,belts
4114,4115,mahowald,Someone saw three enchanting a forks.,three enchanting a forks,DT JJ CD NNS,an,enchanting,three,forks
4115,4116,mahowald,Someone saw three enchanting a chairs.,three enchanting a chairs,DT JJ CD NNS,an,enchanting,three,chairs
4116,4117,mahowald,Someone saw three enchanting a cans.,three enchanting a cans,DT JJ CD NNS,an,enchanting,three,cans
4117,4118,mahowald,Someone saw three enchanting a bananas.,three enchanting a bananas,DT JJ CD NNS,an,enchanting,three,bananas
4118,4119,mahowald,Someone saw three enchanting an apples.,three enchanting an apples,DT JJ CD NNS,an,enchanting,three,apples
4119,4120,mahowald,Someone saw three enchanting a trays.,three enchanting a trays,DT JJ CD NNS,an,enchanting,three,trays
4120,4121,mahowald,Someone saw five enchanting a desks.,five enchanting a desks,DT JJ CD NNS,an,enchanting,five,desks
4121,4122,mahowald,Someone saw five enchanting a marbles.,five enchanting a marbles,DT JJ CD NNS,an,enchanting,five,marbles
4122,4123,mahowald,Someone saw five enchanting a pencils.,five enchanting a pencils,DT JJ CD NNS,an,enchanting,five,pencils
4123,4124,mahowald,Someone saw five enchanting a belts.,five enchanting a belts,DT JJ CD NNS,an,enchanting,five,belts
4124,4125,mahowald,Someone saw five enchanting a forks.,five enchanting a forks,DT JJ CD NNS,an,enchanting,five,forks
4125,4126,mahowald,Someone saw five enchanting a chairs.,five enchanting a chairs,DT JJ CD NNS,an,enchanting,five,chairs
4126,4127,mahowald,Someone saw five enchanting a cans.,five enchanting a cans,DT JJ CD NNS,an,enchanting,five,cans
4127,4128,mahowald,Someone saw five enchanting a bananas.,five enchanting a bananas,DT JJ CD NNS,an,enchanting,five,bananas
4128,4129,mahowald,Someone saw five enchanting an apples.,five enchanting an apples,DT JJ CD NNS,an,enchanting,five,apples
4129,4130,mahowald,Someone saw five enchanting a trays.,five enchanting a trays,DT JJ CD NNS,an,enchanting,five,trays
4130,4131,mahowald,Someone saw twenty enchanting a desks.,twenty enchanting a desks,DT JJ CD NNS,an,enchanting,twenty,desks
4131,4132,mahowald,Someone saw twenty enchanting a marbles.,twenty enchanting a marbles,DT JJ CD NNS,an,enchanting,twenty,marbles
4132,4133,mahowald,Someone saw twenty enchanting a pencils.,twenty enchanting a pencils,DT JJ CD NNS,an,enchanting,twenty,pencils
4133,4134,mahowald,Someone saw twenty enchanting a belts.,twenty enchanting a belts,DT JJ CD NNS,an,enchanting,twenty,belts
4134,4135,mahowald,Someone saw twenty enchanting a forks.,twenty enchanting a forks,DT JJ CD NNS,an,enchanting,twenty,forks
4135,4136,mahowald,Someone saw twenty enchanting a chairs.,twenty enchanting a chairs,DT JJ CD NNS,an,enchanting,twenty,chairs
4136,4137,mahowald,Someone saw twenty enchanting a cans.,twenty enchanting a cans,DT JJ CD NNS,an,enchanting,twenty,cans
4137,4138,mahowald,Someone saw twenty enchanting a bananas.,twenty enchanting a bananas,DT JJ CD NNS,an,enchanting,twenty,bananas
4138,4139,mahowald,Someone saw twenty enchanting an apples.,twenty enchanting an apples,DT JJ CD NNS,an,enchanting,twenty,apples
4139,4140,mahowald,Someone saw twenty enchanting a trays.,twenty enchanting a trays,DT JJ CD NNS,an,enchanting,twenty,trays
4140,4141,mahowald,Someone saw three soothing a desks.,three soothing a desks,DT JJ CD NNS,a,soothing,three,desks
4141,4142,mahowald,Someone saw three soothing a marbles.,three soothing a marbles,DT JJ CD NNS,a,soothing,three,marbles
4142,4143,mahowald,Someone saw three soothing a pencils.,three soothing a pencils,DT JJ CD NNS,a,soothing,three,pencils
4143,4144,mahowald,Someone saw three soothing a belts.,three soothing a belts,DT JJ CD NNS,a,soothing,three,belts
4144,4145,mahowald,Someone saw three soothing a forks.,three soothing a forks,DT JJ CD NNS,a,soothing,three,forks
4145,4146,mahowald,Someone saw three soothing a chairs.,three soothing a chairs,DT JJ CD NNS,a,soothing,three,chairs
4146,4147,mahowald,Someone saw three soothing a cans.,three soothing a cans,DT JJ CD NNS,a,soothing,three,cans
4147,4148,mahowald,Someone saw three soothing a bananas.,three soothing a bananas,DT JJ CD NNS,a,soothing,three,bananas
4148,4149,mahowald,Someone saw three soothing an apples.,three soothing an apples,DT JJ CD NNS,a,soothing,three,apples
4149,4150,mahowald,Someone saw three soothing a trays.,three soothing a trays,DT JJ CD NNS,a,soothing,three,trays
4150,4151,mahowald,Someone saw five soothing a desks.,five soothing a desks,DT JJ CD NNS,a,soothing,five,desks
4151,4152,mahowald,Someone saw five soothing a marbles.,five soothing a marbles,DT JJ CD NNS,a,soothing,five,marbles
4152,4153,mahowald,Someone saw five soothing a pencils.,five soothing a pencils,DT JJ CD NNS,a,soothing,five,pencils
4153,4154,mahowald,Someone saw five soothing a belts.,five soothing a belts,DT JJ CD NNS,a,soothing,five,belts
4154,4155,mahowald,Someone saw five soothing a forks.,five soothing a forks,DT JJ CD NNS,a,soothing,five,forks
4155,4156,mahowald,Someone saw five soothing a chairs.,five soothing a chairs,DT JJ CD NNS,a,soothing,five,chairs
4156,4157,mahowald,Someone saw five soothing a cans.,five soothing a cans,DT JJ CD NNS,a,soothing,five,cans
4157,4158,mahowald,Someone saw five soothing a bananas.,five soothing a bananas,DT JJ CD NNS,a,soothing,five,bananas
4158,4159,mahowald,Someone saw five soothing an apples.,five soothing an apples,DT JJ CD NNS,a,soothing,five,apples
4159,4160,mahowald,Someone saw five soothing a trays.,five soothing a trays,DT JJ CD NNS,a,soothing,five,trays
4160,4161,mahowald,Someone saw twenty soothing a desks.,twenty soothing a desks,DT JJ CD NNS,a,soothing,twenty,desks
4161,4162,mahowald,Someone saw twenty soothing a marbles.,twenty soothing a marbles,DT JJ CD NNS,a,soothing,twenty,marbles
4162,4163,mahowald,Someone saw twenty soothing a pencils.,twenty soothing a pencils,DT JJ CD NNS,a,soothing,twenty,pencils
4163,4164,mahowald,Someone saw twenty soothing a belts.,twenty soothing a belts,DT JJ CD NNS,a,soothing,twenty,belts
4164,4165,mahowald,Someone saw twenty soothing a forks.,twenty soothing a forks,DT JJ CD NNS,a,soothing,twenty,forks
4165,4166,mahowald,Someone saw twenty soothing a chairs.,twenty soothing a chairs,DT JJ CD NNS,a,soothing,twenty,chairs
4166,4167,mahowald,Someone saw twenty soothing a cans.,twenty soothing a cans,DT JJ CD NNS,a,soothing,twenty,cans
4167,4168,mahowald,Someone saw twenty soothing a bananas.,twenty soothing a bananas,DT JJ CD NNS,a,soothing,twenty,bananas
4168,4169,mahowald,Someone saw twenty soothing an apples.,twenty soothing an apples,DT JJ CD NNS,a,soothing,twenty,apples
4169,4170,mahowald,Someone saw twenty soothing a trays.,twenty soothing a trays,DT JJ CD NNS,a,soothing,twenty,trays
4170,4171,mahowald,Someone saw three charming a desks.,three charming a desks,DT JJ CD NNS,a,charming,three,desks
4171,4172,mahowald,Someone saw three charming a marbles.,three charming a marbles,DT JJ CD NNS,a,charming,three,marbles
4172,4173,mahowald,Someone saw three charming a pencils.,three charming a pencils,DT JJ CD NNS,a,charming,three,pencils
4173,4174,mahowald,Someone saw three charming a belts.,three charming a belts,DT JJ CD NNS,a,charming,three,belts
4174,4175,mahowald,Someone saw three charming a forks.,three charming a forks,DT JJ CD NNS,a,charming,three,forks
4175,4176,mahowald,Someone saw three charming a chairs.,three charming a chairs,DT JJ CD NNS,a,charming,three,chairs
4176,4177,mahowald,Someone saw three charming a cans.,three charming a cans,DT JJ CD NNS,a,charming,three,cans
4177,4178,mahowald,Someone saw three charming a bananas.,three charming a bananas,DT JJ CD NNS,a,charming,three,bananas
4178,4179,mahowald,Someone saw three charming an apples.,three charming an apples,DT JJ CD NNS,a,charming,three,apples
4179,4180,mahowald,Someone saw three charming a trays.,three charming a trays,DT JJ CD NNS,a,charming,three,trays
4180,4181,mahowald,Someone saw five charming a desks.,five charming a desks,DT JJ CD NNS,a,charming,five,desks
4181,4182,mahowald,Someone saw five charming a marbles.,five charming a marbles,DT JJ CD NNS,a,charming,five,marbles
4182,4183,mahowald,Someone saw five charming a pencils.,five charming a pencils,DT JJ CD NNS,a,charming,five,pencils
4183,4184,mahowald,Someone saw five charming a belts.,five charming a belts,DT JJ CD NNS,a,charming,five,belts
4184,4185,mahowald,Someone saw five charming a forks.,five charming a forks,DT JJ CD NNS,a,charming,five,forks
4185,4186,mahowald,Someone saw five charming a chairs.,five charming a chairs,DT JJ CD NNS,a,charming,five,chairs
4186,4187,mahowald,Someone saw five charming a cans.,five charming a cans,DT JJ CD NNS,a,charming,five,cans
4187,4188,mahowald,Someone saw five charming a bananas.,five charming a bananas,DT JJ CD NNS,a,charming,five,bananas
4188,4189,mahowald,Someone saw five charming an apples.,five charming an apples,DT JJ CD NNS,a,charming,five,apples
4189,4190,mahowald,Someone saw five charming a trays.,five charming a trays,DT JJ CD NNS,a,charming,five,trays
4190,4191,mahowald,Someone saw twenty charming a desks.,twenty charming a desks,DT JJ CD NNS,a,charming,twenty,desks
4191,4192,mahowald,Someone saw twenty charming a marbles.,twenty charming a marbles,DT JJ CD NNS,a,charming,twenty,marbles
4192,4193,mahowald,Someone saw twenty charming a pencils.,twenty charming a pencils,DT JJ CD NNS,a,charming,twenty,pencils
4193,4194,mahowald,Someone saw twenty charming a belts.,twenty charming a belts,DT JJ CD NNS,a,charming,twenty,belts
4194,4195,mahowald,Someone saw twenty charming a forks.,twenty charming a forks,DT JJ CD NNS,a,charming,twenty,forks
4195,4196,mahowald,Someone saw twenty charming a chairs.,twenty charming a chairs,DT JJ CD NNS,a,charming,twenty,chairs
4196,4197,mahowald,Someone saw twenty charming a cans.,twenty charming a cans,DT JJ CD NNS,a,charming,twenty,cans
4197,4198,mahowald,Someone saw twenty charming a bananas.,twenty charming a bananas,DT JJ CD NNS,a,charming,twenty,bananas
4198,4199,mahowald,Someone saw twenty charming an apples.,twenty charming an apples,DT JJ CD NNS,a,charming,twenty,apples
4199,4200,mahowald,Someone saw twenty charming a trays.,twenty charming a trays,DT JJ CD NNS,a,charming,twenty,trays
4200,4201,mahowald,Someone saw three disgusting a desks.,three disgusting a desks,DT JJ CD NNS,a,disgusting,three,desks
4201,4202,mahowald,Someone saw three disgusting a marbles.,three disgusting a marbles,DT JJ CD NNS,a,disgusting,three,marbles
4202,4203,mahowald,Someone saw three disgusting a pencils.,three disgusting a pencils,DT JJ CD NNS,a,disgusting,three,pencils
4203,4204,mahowald,Someone saw three disgusting a belts.,three disgusting a belts,DT JJ CD NNS,a,disgusting,three,belts
4204,4205,mahowald,Someone saw three disgusting a forks.,three disgusting a forks,DT JJ CD NNS,a,disgusting,three,forks
4205,4206,mahowald,Someone saw three disgusting a chairs.,three disgusting a chairs,DT JJ CD NNS,a,disgusting,three,chairs
4206,4207,mahowald,Someone saw three disgusting a cans.,three disgusting a cans,DT JJ CD NNS,a,disgusting,three,cans
4207,4208,mahowald,Someone saw three disgusting a bananas.,three disgusting a bananas,DT JJ CD NNS,a,disgusting,three,bananas
4208,4209,mahowald,Someone saw three disgusting an apples.,three disgusting an apples,DT JJ CD NNS,a,disgusting,three,apples
4209,4210,mahowald,Someone saw three disgusting a trays.,three disgusting a trays,DT JJ CD NNS,a,disgusting,three,trays
4210,4211,mahowald,Someone saw five disgusting a desks.,five disgusting a desks,DT JJ CD NNS,a,disgusting,five,desks
4211,4212,mahowald,Someone saw five disgusting a marbles.,five disgusting a marbles,DT JJ CD NNS,a,disgusting,five,marbles
4212,4213,mahowald,Someone saw five disgusting a pencils.,five disgusting a pencils,DT JJ CD NNS,a,disgusting,five,pencils
4213,4214,mahowald,Someone saw five disgusting a belts.,five disgusting a belts,DT JJ CD NNS,a,disgusting,five,belts
4214,4215,mahowald,Someone saw five disgusting a forks.,five disgusting a forks,DT JJ CD NNS,a,disgusting,five,forks
4215,4216,mahowald,Someone saw five disgusting a chairs.,five disgusting a chairs,DT JJ CD NNS,a,disgusting,five,chairs
4216,4217,mahowald,Someone saw five disgusting a cans.,five disgusting a cans,DT JJ CD NNS,a,disgusting,five,cans
4217,4218,mahowald,Someone saw five disgusting a bananas.,five disgusting a bananas,DT JJ CD NNS,a,disgusting,five,bananas
4218,4219,mahowald,Someone saw five disgusting an apples.,five disgusting an apples,DT JJ CD NNS,a,disgusting,five,apples
4219,4220,mahowald,Someone saw five disgusting a trays.,five disgusting a trays,DT JJ CD NNS,a,disgusting,five,trays
4220,4221,mahowald,Someone saw twenty disgusting a desks.,twenty disgusting a desks,DT JJ CD NNS,a,disgusting,twenty,desks
4221,4222,mahowald,Someone saw twenty disgusting a marbles.,twenty disgusting a marbles,DT JJ CD NNS,a,disgusting,twenty,marbles
4222,4223,mahowald,Someone saw twenty disgusting a pencils.,twenty disgusting a pencils,DT JJ CD NNS,a,disgusting,twenty,pencils
4223,4224,mahowald,Someone saw twenty disgusting a belts.,twenty disgusting a belts,DT JJ CD NNS,a,disgusting,twenty,belts
4224,4225,mahowald,Someone saw twenty disgusting a forks.,twenty disgusting a forks,DT JJ CD NNS,a,disgusting,twenty,forks
4225,4226,mahowald,Someone saw twenty disgusting a chairs.,twenty disgusting a chairs,DT JJ CD NNS,a,disgusting,twenty,chairs
4226,4227,mahowald,Someone saw twenty disgusting a cans.,twenty disgusting a cans,DT JJ CD NNS,a,disgusting,twenty,cans
4227,4228,mahowald,Someone saw twenty disgusting a bananas.,twenty disgusting a bananas,DT JJ CD NNS,a,disgusting,twenty,bananas
4228,4229,mahowald,Someone saw twenty disgusting an apples.,twenty disgusting an apples,DT JJ CD NNS,a,disgusting,twenty,apples
4229,4230,mahowald,Someone saw twenty disgusting a trays.,twenty disgusting a trays,DT JJ CD NNS,a,disgusting,twenty,trays
4230,4231,mahowald,Someone saw three uninviting a desks.,three uninviting a desks,DT JJ CD NNS,an,uninviting,three,desks
4231,4232,mahowald,Someone saw three uninviting a marbles.,three uninviting a marbles,DT JJ CD NNS,an,uninviting,three,marbles
4232,4233,mahowald,Someone saw three uninviting a pencils.,three uninviting a pencils,DT JJ CD NNS,an,uninviting,three,pencils
4233,4234,mahowald,Someone saw three uninviting a belts.,three uninviting a belts,DT JJ CD NNS,an,uninviting,three,belts
4234,4235,mahowald,Someone saw three uninviting a forks.,three uninviting a forks,DT JJ CD NNS,an,uninviting,three,forks
4235,4236,mahowald,Someone saw three uninviting a chairs.,three uninviting a chairs,DT JJ CD NNS,an,uninviting,three,chairs
4236,4237,mahowald,Someone saw three uninviting a cans.,three uninviting a cans,DT JJ CD NNS,an,uninviting,three,cans
4237,4238,mahowald,Someone saw three uninviting a bananas.,three uninviting a bananas,DT JJ CD NNS,an,uninviting,three,bananas
4238,4239,mahowald,Someone saw three uninviting an apples.,three uninviting an apples,DT JJ CD NNS,an,uninviting,three,apples
4239,4240,mahowald,Someone saw three uninviting a trays.,three uninviting a trays,DT JJ CD NNS,an,uninviting,three,trays
4240,4241,mahowald,Someone saw five uninviting a desks.,five uninviting a desks,DT JJ CD NNS,an,uninviting,five,desks
4241,4242,mahowald,Someone saw five uninviting a marbles.,five uninviting a marbles,DT JJ CD NNS,an,uninviting,five,marbles
4242,4243,mahowald,Someone saw five uninviting a pencils.,five uninviting a pencils,DT JJ CD NNS,an,uninviting,five,pencils
4243,4244,mahowald,Someone saw five uninviting a belts.,five uninviting a belts,DT JJ CD NNS,an,uninviting,five,belts
4244,4245,mahowald,Someone saw five uninviting a forks.,five uninviting a forks,DT JJ CD NNS,an,uninviting,five,forks
4245,4246,mahowald,Someone saw five uninviting a chairs.,five uninviting a chairs,DT JJ CD NNS,an,uninviting,five,chairs
