sentence_idx,noun,noun_idx,article,article_dep,dep_depth,article_idx
376102,years,22,a,det,0,20
376784,tricks,7,an,det,0,3
376848,trees,22,a,quantmod,1,19
376848,trees,26,a,quantmod,1,24
376924,pages,15,a,det,0,13
377355,platitudes,3,a,det,0,1
377685,stars,14,a,det,2,11
378014,yards,13,a,quantmod,1,9
378197,hostilities,25,a,det,1,21
378539,members,70,a,det,0,67
378542,theaters,47,a,quantmod,1,44
378559,species,14,a,det,0,13
378616,months,3,a,det,0,1
378665,goals,12,a,det,0,10
378732,minutes,6,a,quantmod,1,4
378845,words,3,a,quantmod,1,1
378849,words,5,a,quantmod,1,3
378866,people,6,a,det,0,3
379248,fields,2,a,det,1,0
379409,issues,17,an,det,0,14
379442,cents,16,a,quantmod,2,14
379510,miniseries,6,a,det,0,2
379511,issues,8,an,det,0,5
379731,cravat,76,a,det,0,74
379847,minutes,3,a,quantmod,1,1
379865,tickets,6,a,det,0,3
379873,Ways,17,a,compound,1,15
380199,years,5,a,det,0,2
380471,fragments,19,a,quantmod,1,17
380685,things,19,a,quantmod,1,17
380912,combinations,7,a,quantmod,1,5
381026,years,5,a,det,0,3
381112,languages,9,a,det,0,7
381168,naif,13,a,det,0,9
381338,men,8,a,det,0,4
381502,beans,21,a,det,0,19
381734,minutes,18,a,det,0,16
382375,limbs,12,a,det,0,7
382401,minutes,4,a,det,0,2
382505,weeks,2,a,det,0,0
382625,moments,10,a,det,0,7
382671,birds,30,a,det,0,28
382732,teachers,30,a,det,0,28
383026,things,9,a,quantmod,1,6
383188,times,16,a,quantmod,1,14
383624,seeds,11,a,quantmod,1,6
383677,times,10,a,det,0,2
383956,days,46,a,det,0,44
384251,words,13,a,det,0,11
384440,feet,28,a,det,0,26
384469,seasons,19,a,det,1,11
384500,days,3,a,det,0,1
384572,guards,41,a,det,4,30
384689,people,4,an,det,0,0
384703,people,20,a,det,0,19
384755,people,10,a,det,0,2
384797,people,4,a,det,0,3
384911,families,20,a,quantmod,1,18
385033,voices,10,another,det,1,6
385044,feet,21,a,det,0,19
385131,years,51,a,quantmod,1,49
385286,words,133,a,quantmod,1,131
385286,words,220,a,quantmod,1,218
385293,details,10,a,det,0,8
385433,words,44,a,quantmod,1,40
385505,reviews,164,another,poss,0,162
385505,reviews,256,another,poss,0,254
385531,cameras,21,a,det,0,19
385542,settings,9,a,det,0,7
385722,men,8,another,det,0,6
385942,moments,16,a,quantmod,1,14
385945,minutes,15,a,det,0,13
386028,numbers,89,a,det,0,87
386062,years,24,a,quantmod,1,22
386083,species,7,another,det,0,6
386121,teams,82,another,det,0,80
386243,ones,115,a,quantmod,3,110
386468,feet,11,a,det,0,9
386587,whippings,6,a,quantmod,1,4
386679,times,17,a,quantmod,1,15
386778,hours,13,a,quantmod,2,11
386781,steps,18,a,det,0,16
386902,minutes,12,a,det,0,10
387127,drapers,10,a,det,0,9
387201,days,8,a,det,0,6
387340,summersets,12,a,quantmod,1,9
387358,sides,17,a,nmod,0,14
387459,drops,14,a,det,0,12
387482,bowels,5,a,det,0,2
387600,dreams,6,a,det,2,2
387651,developers,4,a,quantmod,1,2
387718,minutes,20,a,quantmod,1,18
387729,trifles,11,a,det,0,9
387781,houses,4,a,det,0,0
387802,yards,11,a,quantmod,1,9
387904,hours,43,a,det,0,41
388395,looks,35,a,det,0,33
388461,butterflies,27,a,det,0,25
388478,provisions,28,a,det,0,25
388542,autographs,6,a,quantmod,1,3
388613,years,19,another,det,0,17
388668,skiffs,5,a,det,0,2
388960,minutes,14,a,det,0,12
388961,minutes,2,a,det,0,0
388982,minutes,9,a,det,0,4
389212,years,3,a,det,0,1
389389,films,16,a,quantmod,1,13
389616,ERA,24,a,det,0,22
389657,ERA,18,a,det,0,16
389765,ERA,14,a,det,0,12
389768,strikeouts,20,a,det,0,16
389866,wages,11,a,det,1,8
390001,apprentices,23,an,det,0,22
390107,chromosomes,15,a,quantmod,1,13
390277,raindrops,3,a,quantmod,1,0
390323,shops,7,a,quantmod,1,5
390591,dollars,4,a,quantmod,1,2
390650,starts,16,a,det,0,11
390700,years,5,a,quantmod,2,3
391088,minutes,4,a,det,0,2
391227,months,10,a,quantmod,1,8
391255,years,3,a,det,0,1
391300,masters,9,a,det,0,8
391361,months,9,a,det,0,7
391590,saves,22,a,det,0,18
391655,ERA,15,a,det,0,13
391738,ERA,11,a,det,0,9
391785,locks,27,a,quantmod,1,21
391882,GreenJackets,19,a,compound,0,17
391935,Giants,20,a,nmod,0,16
392173,times,6,a,quantmod,1,4
392250,ERA,27,a,det,0,25
392415,frogs,5,an,det,0,1
392444,ERA,17,a,det,0,15
392447,sins,32,a,quantmod,1,30
392471,days,2,a,det,0,0
392489,ERA,14,a,det,0,12
392717,moments,3,a,det,0,1
392984,floggings,45,a,quantmod,1,43
393019,rights,19,a,det,0,17
393032,phenomena,19,a,det,0,15
393033,phenomena,15,a,det,0,11
393041,sprigs,30,a,quantmod,1,28
393045,moments,3,a,det,0,1
393077,men,5,a,quantmod,1,3
393093,days,10,a,det,0,8
393117,days,15,a,det,0,13
393124,Bisons,34,a,compound,0,32
393150,Threshers,12,a,compound,0,10
393178,names,2,a,quantmod,1,0
393178,reasons,11,a,det,0,8
393257,weeks,11,a,quantmod,1,9
393361,hours,12,a,quantmod,2,10
393385,days,16,a,quantmod,2,13
393385,hours,42,a,quantmod,2,40
393442,ofyears,4,a,det,0,2
393546,years,11,an,quantmod,1,9
393559,years,17,a,det,0,15
393579,women,15,a,det,0,14
393621,Beavers,28,a,compound,1,19
393635,words,9,a,det,0,7
393812,minutes,37,a,det,0,35
394048,words,8,a,det,0,6
394184,sentences,9,a,quantmod,1,7
394250,backs,6,another,poss,0,4
394407,Humanities,5,an,det,0,3
394620,moments,3,a,det,0,1
394808,imposes,15,a,det,0,13
394821,joints,19,a,det,3,5
394953,joints,34,a,det,0,30
394979,women,5,a,det,0,3
395256,tales,8,another,det,0,7
395353,supplies,5,an,det,1,2
395391,dollars,9,a,quantmod,1,7
395403,deltas,7,a,det,2,1
395410,weeks,6,a,det,0,4
395531,sequences,12,a,det,0,10
395534,environments,16,a,det,0,9
395603,years,18,a,det,0,13
395725,miles,23,a,det,0,21
395728,times,23,a,quantmod,1,21
395734,beggars,6,a,det,2,1
395901,changes,18,a,det,1,16
395947,moments,14,a,quantmod,1,12
395989,ERA,20,a,det,0,18
396103,moments,8,a,det,0,6
396360,verses,5,a,det,0,3
396383,verses,11,a,quantmod,1,9
396522,verses,7,a,det,0,3
396775,species,1,a,det,0,0
397262,minutes,13,another,det,0,9
397379,boys,11,a,quantmod,1,9
397838,species,26,a,det,0,23
397896,dollars,15,a,quantmod,1,13
398212,dads,9,a,det,0,2
398851,ladies,13,a,quantmod,1,10
398851,gentlemen,20,a,quantmod,1,17
399181,weeks,2,a,det,0,0
399328,agues,24,a,quantmod,1,22
399413,texts,13,a,det,4,4
399577,months,4,a,quantmod,1,2
399685,buildings,7,a,quantmod,1,5
399686,whites,3,a,det,0,1
399818,species,7,a,det,0,5
400351,words,3,a,quantmod,1,1
400355,words,5,a,quantmod,1,3
400553,prostitutes,7,a,det,0,6
400681,days,2,a,det,0,0
401050,species,9,a,det,0,4
401121,years,7,a,quantmod,1,5
401393,books,4,a,det,0,2
401663,pities,4,a,quantmod,1,2
401841,ofthem,5,a,quantmod,1,3
402006,genie,11,a,det,0,6
402055,bones,6,a,det,0,4
402190,specimen,16,a,det,0,14
402201,combinations,7,a,quantmod,1,5
402284,minutes,3,a,det,0,1
402284,loads,14,a,quantmod,1,10
402313,bits,7,a,quantmod,1,5
402315,bats,8,a,quantmod,1,6
402572,ofdates,6,a,det,0,4
402649,days,11,a,det,0,5
402927,people,26,a,quantmod,1,22
402927,items,30,a,quantmod,1,28
402948,steps,2,a,det,0,0
403262,edges,13,a,quantmod,1,11
403412,people,5,a,det,0,3
403776,days,2,a,det,0,0
403949,children,17,a,quantmod,1,15
403980,negras,29,a,det,4,3
404029,scholars,22,a,det,0,20
404135,dollars,9,a,quantmod,1,4
404158,Slaves,4,an,det,0,0
404367,times,44,a,det,0,37
404643,times,6,a,quantmod,1,4
404724,bits,9,an,det,0,6
405109,things,7,a,det,0,3
405355,things,15,a,det,0,12
405357,things,9,a,det,0,5
405389,dolls,22,a,det,0,19
405528,children,9,a,det,0,8
405538,words,29,a,det,0,24
405952,industries,9,a,det,4,6
405986,minutes,13,a,det,0,11
406167,words,24,a,det,0,21
406214,minutes,13,a,det,0,11
406679,centuries,11,a,det,0,9
406823,exceptions,11,a,det,0,9
406825,incidents,64,a,det,0,62
406829,years,21,another,det,0,19
406837,times,12,a,det,0,10
407004,moments,4,a,det,0,2
407062,modules,7,a,quantmod,1,4
407223,issues,3,a,quantmod,1,0
407467,minutes,22,a,det,0,20
407616,branches,24,a,det,0,22
407656,neurons,6,a,det,0,4
407686,processes,7,a,quantmod,1,5
407686,processes,15,a,quantmod,1,12
407720,things,13,a,det,0,7
407930,species,10,a,det,0,7
408056,leopards,5,a,quantmod,1,3
408072,papa,11,a,det,0,7
408313,contracts,5,a,det,0,4
408376,people,6,a,det,0,2
408404,minutes,19,a,det,0,17
408444,moments,10,a,det,0,8
408513,moments,10,a,det,0,8
408526,seconds,5,a,det,0,3
408709,tests,41,a,det,0,36
408768,miles,18,a,quantmod,1,16
408776,questions,11,a,quantmod,2,8
409251,weeks,3,a,det,0,1
409265,minutes,29,a,quantmod,1,27
409279,years,38,a,quantmod,1,36
409390,minutes,6,a,quantmod,1,4
409497,movements,18,a,det,0,14
409636,minutes,7,a,quantmod,1,5
409637,miles,30,a,quantmod,1,28
409659,minutes,24,a,quantmod,1,22
409696,days,3,a,det,0,1
409741,people,7,a,det,0,5
409767,seconds,3,a,det,0,1
409772,flowers,22,an,det,0,20
409951,years,40,a,quantmod,1,38
409962,ties,10,a,det,0,7
410091,kids,18,a,quantmod,1,15
410186,moments,21,a,det,0,19
410230,secrets,15,a,det,0,12
410278,kids,17,a,quantmod,1,15
410334,months,4,a,det,0,2
410398,hands,27,a,quantmod,1,24
410417,hours,3,a,det,0,1
410698,blows,15,a,quantmod,1,13
410750,mice,7,an,det,0,5
410759,moments,7,a,det,0,5
410793,minutes,11,a,quantmod,1,9
410793,words,29,a,quantmod,1,27
410872,words,8,a,det,0,6
410887,weeks,2,a,det,0,0
410942,worlds,8,a,quantmod,1,5
411003,people,11,a,det,0,9
411048,returns,31,a,det,2,2
411239,stars,6,a,det,2,1
411503,beams,8,a,det,0,4
411592,words,10,a,quantmod,1,8
411840,sums,4,an,det,0,2
411919,lights,12,a,det,0,7
411935,others,6,a,quantmod,1,4
412113,suits,7,a,det,0,4
412225,pounds,3,a,compound,1,1
412755,steps,26,a,det,0,24
412806,dollars,16,a,quantmod,1,14
412952,minutes,3,a,det,0,1
412972,buildings,7,a,quantmod,1,4
412985,studies,4,a,det,0,2
412993,minutes,2,a,det,0,0
413049,mornings,2,a,det,0,0
413111,moments,21,a,det,0,19
413155,dollars,10,a,quantmod,1,8
413222,tunnels,16,a,det,0,11
413252,cities,16,another,det,0,13
413272,dollars,7,a,quantmod,1,5
413441,things,26,a,det,0,22
413662,kettles,21,an,det,0,19
413666,years,15,a,quantmod,1,13
413723,hours,21,a,det,0,19
413811,seconds,12,a,det,0,10
414104,months,27,a,det,0,25
414367,spectators,14,an,det,0,11
415100,weeks,19,a,det,0,17
415165,subspecies,1,a,det,0,0
415228,pieces,12,a,det,0,10
415257,huts,2,a,quantmod,1,0
415375,species,6,an,det,0,3
415452,pieces,28,a,det,0,26
415595,people,24,a,det,0,20
415615,pieces,29,a,det,0,27
415693,BRUSH,4,a,det,0,3
415986,children,6,a,det,0,5
415998,stages,54,a,det,1,50
416009,hatches,6,a,det,0,4
416059,years,9,a,det,0,7
416301,crumbs,6,a,quantmod,1,4
416344,inches,13,a,quantmod,1,11
416498,minutes,8,a,quantmod,1,6
416541,GRUNT,5,a,det,0,4
416571,crumbs,19,a,det,0,17
416673,crumbs,11,a,quantmod,2,8
417050,leaps,18,a,det,0,16
417306,children,9,a,det,0,8
417310,piffek,7,a,det,0,6
417710,days,23,a,det,0,21
417790,karateka,11,a,det,0,9
417806,miles,5,a,quantmod,1,3
417848,DOLL,6,a,det,0,5
417870,DOLL,3,a,det,0,2
418188,people,9,a,det,2,6
418282,People,3,a,det,0,2
418287,houses,9,a,quantmod,1,7
418372,pounds,16,a,quantmod,1,11
418428,days,9,a,quantmod,1,7
418489,yards,12,a,quantmod,1,10
418592,looters,25,another,det,0,23
418715,minutes,6,a,quantmod,1,4
418720,moments,10,a,quantmod,1,8
418736,years,26,a,quantmod,1,24
418745,years,18,a,det,0,16
418829,people,11,a,quantmod,2,8
418884,pounds,6,a,quantmod,1,4
418907,pounds,3,a,quantmod,1,1
418953,seconds,5,a,quantmod,1,3
420087,minutes,3,a,quantmod,1,1
420143,things,8,a,quantmod,1,4
420217,pounds,29,a,quantmod,1,24
420533,stockings,14,a,det,0,7
420672,seconds,9,a,det,0,7
420748,seconds,11,a,det,0,9
420858,tales,3,another,det,0,1
420881,ways,4,a,det,0,2
421234,moments,8,a,quantmod,1,6
421469,feet,15,a,quantmod,1,13
421469,miles,26,a,quantmod,1,23
421805,Sahib,6,a,det,0,3
421849,people,6,another,det,0,5
422094,times,40,an,det,0,35
422227,pities,4,a,quantmod,1,2
422240,minutes,23,a,quantmod,1,21
422296,women,1,a,det,0,0
422425,years,7,another,det,0,5
422523,networks,60,a,det,0,54
422727,feet,8,a,det,0,6
422922,simplifies,10,a,det,2,1
423131,s,4,a,det,0,2
423138,rings,10,a,det,1,4
423190,people,12,a,det,0,10
423217,olives,13,a,quantmod,1,11
423528,children,6,a,det,0,3
423675,blues,17,a,det,0,15
423676,blues,4,a,det,0,3
423728,times,5,a,quantmod,1,3
424372,wins,30,an,det,0,27
424394,branches,14,a,det,0,12
424446,gentlemen,1,a,det,0,0
424530,seconds,18,a,quantmod,1,16
424597,handkerchiefs,6,a,quantmod,1,2
424622,years,13,a,quantmod,2,11
424622,changes,30,a,quantmod,8,11
424838,words,8,a,quantmod,1,6
424843,wins,18,a,det,0,13
424875,slips,13,a,det,0,11
424978,hints,49,a,quantmod,1,47
424991,minstrels,8,a,det,0,7
425015,students,144,a,compound,0,143
425136,minutes,15,a,det,0,13
425186,miles,9,a,quantmod,2,5
425335,species,21,an,det,0,19
425337,miles,10,another,det,0,6
425575,species,14,a,det,0,11
425579,species,10,a,det,0,8
425642,people,4,an,det,0,1
426121,words,9,a,quantmod,1,7
426166,days,2,a,det,0,0
426265,specimen,9,a,det,0,6
426344,referees,8,a,det,0,6
426405,people,8,a,det,0,5
426481,muffins,88,an,det,0,86
426515,people,12,another,det,0,11
426528,wages,30,a,det,0,28
426558,wages,148,a,det,0,146
426716,hours,2,a,det,0,0
426837,species,4,an,det,0,2
426851,limits,18,a,det,1,14
426851,limits,30,a,det,1,26
426912,seconds,3,a,det,0,1
426969,yards,10,a,quantmod,1,7
426977,pounds,63,a,quantmod,1,61
426977,pounds,73,a,quantmod,1,71
427011,pounds,21,a,quantmod,1,19
427011,pounds,39,a,quantmod,1,37
427094,pounds,7,a,quantmod,1,5
427110,fellows,13,a,det,0,10
427164,dollars,7,a,quantmod,1,5
427330,dollars,36,a,quantmod,1,34
427493,hours,16,a,det,0,14
427691,means,25,a,det,0,23
427700,dollars,10,a,quantmod,1,8
427700,dollars,16,a,quantmod,1,14
427719,dollars,6,a,quantmod,1,4
427791,dollars,15,a,quantmod,1,13
427891,dollars,17,a,quantmod,1,15
427922,kids,19,a,det,0,17
428246,mice,3,a,compound,1,1
428344,countries,7,a,det,0,5
428566,years,17,another,det,0,13
428955,years,14,a,quantmod,1,12
429315,rings,9,a,det,1,3
429446,minutes,20,a,det,0,18
429609,pieces,20,a,det,0,14
429672,things,24,a,det,3,13
430013,ratings,7,a,det,0,6
430070,flakes,4,a,det,0,0
430131,exceptions,3,a,quantmod,1,1
430169,letters,11,a,det,1,7
430286,omen,8,an,det,0,7
430484,tears,5,a,det,0,2
430492,days,21,a,det,0,19
430780,colonists,5,a,det,0,3
430830,times,38,a,quantmod,1,33
431046,questions,14,a,quantmod,1,12
431147,days,8,a,det,0,4
431385,months,5,a,det,0,3
431403,years,3,a,det,0,1
431528,specimen,22,a,det,0,21
431529,minutes,11,a,det,0,9
432246,hours,14,a,det,0,12
432935,words,16,a,det,0,14
433409,minutes,3,a,det,0,1
433530,girls,6,a,quantmod,1,4
433536,shrubs,17,a,det,0,15
433747,species,12,a,det,0,11
433922,trifles,37,a,det,0,35
434053,pigeons,9,a,quantmod,1,5
434119,russets,17,a,quantmod,1,15
434358,curls,4,a,quantmod,1,2
434414,crossroads,8,a,det,0,7
434550,dearies,6,a,det,2,2
434573,tastes,41,a,det,0,35
434647,lads,4,a,quantmod,1,1
434755,fifties,5,a,det,0,2
434927,miles,6,a,quantmod,1,4
434954,years,9,a,det,0,6
435109,jolis,10,a,det,2,3
435379,students,27,a,det,0,26
435500,halls,6,a,quantmod,1,4
435525,pieces,17,a,det,0,15
435586,shapes,7,a,det,0,4
435680,magazines,5,a,det,0,1
436266,statues,12,a,quantmod,1,10
436282,fortunes,11,a,quantmod,1,9
436308,copies,10,a,quantmod,1,5
436485,years,6,a,quantmod,1,4
436536,years,7,a,quantmod,1,5
436551,strawberries,8,a,det,0,3
436597,children,5,a,det,0,4
436601,services,7,an,det,1,4
436662,circumstances,4,a,quantmod,1,1
436941,titles,42,a,det,0,36
436950,comforts,24,a,det,0,21
437434,days,2,a,det,0,0
437448,weeks,2,a,det,0,0
437452,semifinals,17,a,det,0,16
437543,servants,69,a,quantmod,1,67
437942,hours,17,a,det,0,15
437954,tapers,39,a,quantmod,2,31
438437,years,2,a,det,0,0
438858,weeks,15,a,det,0,13
438987,notes,3,a,quantmod,1,1
439239,approaches,19,a,det,1,16
439245,wails,2,a,det,0,0
439502,years,3,a,det,0,1
439505,Man!<br,2,a,det,0,1
439549,weeks,5,a,det,0,3
439575,pansies,6,a,det,1,0
439939,trellis,22,a,det,0,20
439945,cyclops,6,a,det,0,4
439956,Cyclops,12,a,det,0,11
440024,limes,10,a,quantmod,1,7
440088,cents,13,a,quantmod,1,11
440110,competitors,11,a,det,0,8
440195,girls,62,a,quantmod,1,59
440725,artists,9,an,det,0,8
440735,gifts,6,a,det,0,2
440863,Boys,13,an,det,0,11
441391,tales,8,a,quantmod,1,4
441583,changes,22,a,det,0,19
441654,women,13,a,det,0,10
441789,years,39,another,det,0,37
441843,weeks,11,a,det,0,9
441862,tears,14,a,det,0,10
442026,sheets,3,a,quantmod,1,1
442163,minutes,17,a,det,0,15
442186,relics,4,a,quantmod,1,2
442193,dollars,10,a,quantmod,1,6
442481,ferns,10,a,det,0,8
442615,ROBIN,4,a,det,1,1
442657,tears,39,a,det,0,36
443076,jackdaw,17,a,det,0,16
443108,guests,25,a,quantmod,1,22
443400,dollars,6,a,quantmod,1,4
443432,dollars,7,another,det,0,4
443479,dollars,12,another,det,0,10
443517,BOOK,5,a,det,0,3
443652,dollars,17,another,quantmod,1,15
443691,dollars,27,another,quantmod,1,25
443759,dollars,9,a,quantmod,1,7
444010,STUPID,2,a,det,0,1
444066,memories,7,a,quantmod,1,4
444288,interruptions,3,a,quantmod,1,1
444426,LOSER,4,a,det,0,3
445047,weeks,17,a,det,0,15
445223,ladies,3,a,det,0,2
445607,yards,4,a,quantmod,1,2
445684,days,3,a,det,0,1
445739,longlegs,9,an,det,0,5
445744,weeks,7,a,quantmod,1,5
445976,trifles,16,a,det,0,14
446170,minutes,29,a,quantmod,1,27
446425,duties,13,a,det,0,11
446656,batteries,17,a,det,1,13
446768,tears,16,a,det,0,13
447190,minutes,23,a,det,0,21
448082,ROBIN,12,a,det,1,4
448276,ones,7,a,quantmod,1,2
448294,ones,17,a,det,1,10
448395,lessons,17,a,quantmod,1,15
448479,days,18,a,det,0,16
448577,PIECES,9,a,compound,1,7
449211,hats,6,a,quantmod,1,4
449351,questions,20,a,det,0,18
449482,minutes,2,a,det,0,0
449670,aids,6,an,det,0,4
449737,years,24,another,det,0,22
449764,conversations,7,a,det,0,3
450080,swineherd,10,a,det,0,9
450299,languages,10,a,quantmod,1,8
450369,SCAM,12,a,det,0,8
450456,books,10,a,det,0,8
450913,minutes,6,a,det,0,4
451114,children,31,a,quantmod,1,28
451128,companies,5,a,det,0,0
451151,puffs,27,a,quantmod,1,24
451310,problems,11,a,det,0,9
451399,SHOEBOX,10,a,det,0,9
451511,days,3,a,quantmod,1,1
451732,minutes,3,a,det,0,1
451839,days,22,a,det,0,20
451936,tears,24,a,det,0,21
452023,men,17,an,det,0,14
452094,dialects,5,a,quantmod,1,3
452378,folks,13,a,det,0,10
452403,years,48,another,det,0,46
452404,scherzo,1,a,det,0,0
452466,scherzo,15,an,det,0,13
452553,lines,23,a,det,0,21
452736,days,15,a,det,0,13
452801,months,49,a,det,0,47
453057,plans,18,a,det,0,16
453232,results,23,a,det,4,8
453294,omen,27,a,det,0,25
453296,pounds,11,a,quantmod,1,8
453528,people,5,a,quantmod,1,3
453645,times,14,a,quantmod,1,12
453750,parents,8,a,det,1,5
454351,mirrors,3,a,det,0,0
454367,OPERATIONS,5,a,det,0,2
454667,moments,29,a,quantmod,1,27
454796,theaters,3,a,quantmod,1,1
454993,Assemblies,30,an,det,0,29
455023,headquarters,15,a,det,0,13
455119,RADIUS,4,a,det,0,0
455243,months,7,a,det,0,5
455741,people,12,a,det,0,11
455866,steps,22,a,det,0,20
455970,drops,40,a,quantmod,1,38
456009,fam'ly,16,a,det,0,15
456184,trips,15,a,quantmod,1,13
456224,thumbs,5,a,det,0,4
456429,boots,10,an,det,0,8
456960,rings,35,a,quantmod,1,32
456984,TRAP,6,a,det,0,5
457040,girls,8,a,det,0,3
457058,times,6,a,det,0,2
457077,days,4,a,det,0,2
457088,minutes,15,another,det,0,12
457169,friends,35,a,det,0,32
457179,TRAP,6,a,det,0,5
457254,films,28,a,det,0,25
457350,words,6,a,det,0,2
457510,ways,11,a,det,0,7
457524,awards,82,an,det,3,79
457566,times,12,a,quantmod,1,10
457689,Critics,3,an,det,0,1
457716,Critics,14,an,det,0,12
457808,years,14,a,det,0,12
458043,days,18,a,det,0,16
458178,canyons,7,an,det,0,1
458232,years,10,a,det,0,8
458258,weddin,8,a,det,0,7
458487,Republicans,9,a,det,0,6
458664,ways,5,a,det,0,3
459038,strays,7,an,det,0,5
459313,minutes,16,a,det,0,13
459449,impossibilities,42,a,det,0,38
459604,days,10,a,det,0,8
459777,ensues,15,a,det,0,13
460110,days,36,a,quantmod,1,34
460152,impinges,18,a,det,2,6
460722,Answers,3,a,det,0,1
460733,Answers,3,a,det,0,1
461449,minutes,11,a,det,0,9
461561,months,2,a,det,0,0
461622,persons,33,a,det,0,31
461700,omen,6,a,det,0,4
461873,notes,3,a,det,0,1
461913,answers,11,a,det,0,9
461918,miles,6,a,quantmod,1,4
462050,children,14,a,det,0,12
462093,children,10,a,det,0,9
462139,times,111,a,quantmod,1,109
462234,paediatrics,8,a,det,0,6
462585,pence,18,a,det,0,16
462703,children,8,a,det,0,7
462726,days,12,a,det,0,10
462783,minutes,9,a,det,0,7
463066,versions,45,a,det,1,30
463226,crumples,5,a,det,0,2
463234,minutes,19,a,quantmod,1,17
463244,changes,27,a,quantmod,1,25
