sentence_idx,verb,noun,nv_dep,numeral
422274,was,disciplines,dobj,five
422310,was,acres,attr,twenty
422437,was,afternoons,pobj,1:00
422553,was,flights,dobj,three
422660,was,miles,npadvmod,two
422769,was,games,pobj,1938
422787,is,districts,pobj,94
422787,is,districts,pobj,four
423082,seems,followers,dobj,three
423082,seems,years,pobj,three
423117,is,years,npadvmod,thousand
423461,was,siblings,pobj,five
423508,is,km,npadvmod,2
423568,is,terms,dobj,two
423676,follows,bars,pobj,eight
423681,consists,sections,pobj,eight
423681,consists,chords,dobj,three
423692,emphasises,beats,dobj,two
423692,favours,beats,dobj,two
423728,travels,times,npadvmod,couple
423761,is,functions,pobj,two
423822,is,songs,pobj,500
424125,becomes,meters,pobj,81
424142,is,politicians,pobj,two
424277,is,councillors,nsubj,seven
424277,is,officers,conj,three
424277,is,pounds,dobj,thousand
424304,'s,years,attr,20
424364,is,mm,npadvmod,11
424485,contains,rooms,conj,one
424541,is,talks,nsubj,one
424690,features,points,dobj,three
424691,is,years,pobj,two
424694,has,dives,dobj,7.33
425216,was,pastors,pobj,300
425303,lies,miles,npadvmod,sixty
425421,has,summits,dobj,two
425462,separates,summits,dobj,two
425463,takes,days,dobj,seven
425572,is,years,npadvmod,hundred
425572,is,years,npadvmod,hundred
425609,was,members,nsubjpass,15
425701,was,years,npadvmod,two
425704,has,rooms,dobj,6
425732,is,miles,npadvmod,seven
425747,was,tracks,pobj,40
425775,was,songs,pobj,three
425792,amounts,feet,pobj,twelve
425859,was,ones,dep,one
425954,is,mm,npadvmod,10
425980,lays,eggs,dobj,1500
426136,has,faculties,dobj,3
426136,has,departments,conj,21
426249,flows,feet,pobj,765
426288,is,archaeologists,pobj,"13,000"
426288,is,years,npadvmod,"13,000"
426288,overturns,archaeologists,pobj,"13,000"
426288,overturns,years,npadvmod,"13,000"
426317,was,copies,dobj,million
426398,finds,examples,dobj,eleven
426403,includes,examples,dobj,6
426460,goes,buds,pobj,three
426460,takes,buds,pobj,three
426474,states,companies,pobj,11
426488,is,years,npadvmod,fourteen
426496,'s,times,npadvmod,twenty
426509,was,buds,pobj,three
426550,was,injuries,dobj,five
426550,was,operations,dobj,five
426837,is,species,attr,three
426837,is,groups,pobj,three
426838,is,species,attr,nine
426838,is,subspecies,pobj,nine
426872,was,things,pobj,three
426893,is,species,pobj,few
426977,is,pounds,nsubj,hundred
426977,is,pounds,npadvmod,hundred
426977,is,years,poss,twenty
426977,is,years,poss,twenty
426977,is,pounds,nsubj,hundred
426977,is,pounds,npadvmod,hundred
426977,is,years,poss,twenty
426977,is,years,poss,twenty
427011,is,pounds,appos,hundred
427011,is,years,attr,thirty
427011,is,pounds,conj,hundred
427011,'s,pounds,appos,hundred
427011,is,years,attr,thirty
427011,is,pounds,conj,hundred
427011,is,pounds,appos,hundred
427011,is,years,attr,thirty
427011,is,pounds,conj,hundred
427048,'s,pounds,npadvmod,two
427048,'s,years,pobj,thirty
427077,is,flowers,pobj,2
427077,grows,flowers,pobj,2
427077,features,flowers,pobj,2
427094,'s,pounds,nsubj,hundred
427094,'s,years,poss,thirty
427094,'s,pounds,dobj,two
427094,is,pounds,nsubj,hundred
427094,is,years,poss,thirty
427094,is,pounds,dobj,two
427094,'s,pounds,nsubj,hundred
427094,'s,years,poss,thirty
427094,'s,pounds,dobj,two
427164,runs,dollars,dobj,thousand
427305,is,purposes,pobj,two
427305,is,realms,pobj,two
427486,is,years,pobj,three
427486,is,years,conj,61
427558,is,daughters,dobj,two
427558,has,daughters,dobj,two
427628,was,days,npadvmod,two
427700,'s,dollars,attr,thousand
427700,'s,dollars,attr,thousand
427700,'s,dollars,attr,thousand
427714,'s,minutes,attr,ten
427736,was,modules,pobj,six
427747,is,units,attr,ten
427797,is,years,attr,five
427839,’s,levels,pobj,2007
427861,was,years,pobj,twenty
427909,was,dollars,dobj,hundred
427939,was,terms,pobj,two
428019,is,projects,dobj,two
428077,was,games,pobj,1980
428210,has,people,pobj,"24,541"
428253,is,minutes,dobj,fifteen
428344,has,countries,pobj,few
428357,meets,years,dobj,four
428400,'s,aspects,pobj,one
428410,knows,minutes,dobj,five
428410,is,minutes,dobj,five
428437,is,representatives,pobj,105
428437,is,senators,pobj,39
428485,is,elements,nsubjpass,three
428485,is,elements,nsubjpass,three
428555,'s,months,npadvmod,eighteen
428566,'s,years,npadvmod,40
428688,was,deaths,pobj,"22,000"
428688,was,injuries,conj,"300,000"
428696,'s,dollars,attr,hundred
428696,'s,dollars,dobj,hundred
428696,takes,dollars,dobj,hundred
428826,says,numbers,nsubj,13:22
428826,says,years,npadvmod,seven
429204,was,sons,dobj,three
429324,carries,transponders,dobj,three
429324,carries,years,pobj,12
429324,has,years,pobj,12
429351,was,copies,dobj,million
429459,was,yards,npadvmod,hundred
429482,has,beams,dobj,three
429482,has,kilometers,dobj,million
429529,was,seasons,pobj,four
429545,means,degrees,pobj,0.1
429545,means,years,pobj,15
429589,was,players,pobj,three
429635,was,programs,pobj,two
429692,was,stations,pobj,24
429766,was,players,pobj,three
429885,has,countries,pobj,65
429885,has,continents,pobj,five
429952,was,stations,pobj,two
430131,holds,exceptions,pobj,few
430466,is,years,attr,sixteen
430492,comes,days,pobj,few
430522,is,years,attr,sixteen
430540,is,years,attr,sixteen
430580,'s,years,attr,20
430600,is,years,attr,sixteen
430623,becoms,parts,attr,two
430655,is,meters,pobj,"1,479"
430655,is,feet,appos,"4,855"
430670,is,mm,attr,550
430670,is,inches,appos,21.6
430809,is,km,attr,40
430830,was,times,npadvmod,hundred
431029,was,yards,pobj,few
431275,is,sales,nsubj,24
431303,rags,fingers,nsubj,three
431334,was,sessions,pobj,two
431493,has,employees,dobj,"14,000"
431493,has,companies,conj,212
431493,has,countries,pobj,70
431495,has,casinos,pobj,150
431587,was,feet,npadvmod,6
431587,was,feet,npadvmod,3
431606,bears,capitals,pobj,1961
431606,bears,eagles,pobj,1961
431917,is,concepts,pobj,two
432162,recognizes,tribes,dobj,eight
432253,singles,tens,pobj,three
432479,'s,minutes,attr,three
432522,exists,forms,ccomp,billion
432522,exists,years,npadvmod,billion
432607,is,days,nsubj,four
432666,is,events,pobj,1969
432714,'s,kids,attr,four
432742,is,days,nsubj,four
432743,suggests,members,pobj,mr-8
432915,is,traits,pobj,one
432915,combines,traits,pobj,one
432980,wants,ones,pobj,two
433021,holds,collets,pobj,1
433021,holds,steps,pobj,1
433021,fits,collets,pobj,1
433021,fits,steps,pobj,1
433097,has,movements,dobj,four
433158,has,movements,dobj,four
433294,locks,halves,nsubj,two
433358,was,windows,pobj,one
433358,was,bedclothes,conj,one
433455,was,bundles,pobj,few
433744,hears,cups,pobj,two
433744,sees,cups,pobj,two
433745,takes,others,pobj,two
433745,changes,others,pobj,two
433827,was,dishes,appos,two
433827,was,bouquets,pobj,four
433981,attracts,representatives,pobj,500
433982,represents,members,dobj,2000
434003,is,issues,pobj,nine
434119,was,russets,pobj,dozen
434125,includes,parties,dobj,17
434131,includes,events,pobj,6pm-
434131,includes,pm,nsubj,6
434131,has,events,pobj,6pm-
434131,has,pm,nsubj,6
434133,includes,stages,dobj,4
434180,says,years,nsubj,two
434180,is,years,nsubj,two
434370,was,neurologists,pobj,1820
434408,was,years,npadvmod,4
434448,is,tests,pobj,29
434448,is,matches,conj,93
434567,was,olympics,pobj,1956
434719,'s,degrees,attr,five
434747,was,figures,dobj,three
434827,was,selectors,pobj,three
434853,was,men,pobj,six
434860,was,tests,pobj,three
434866,was,australians,pobj,three
434866,was,runs,dobj,"1,500"
434959,was,hours,nsubj,two
434965,'s,men,attr,twenty
434965,'s,hours,npadvmod,five
434982,was,runs,dobj,49
434982,was,tests,pobj,two
434992,was,runs,conj,225
435006,was,clothes,dobj,few
435038,was,runs,pobj,426
435038,was,centuries,pobj,two
435042,was,runs,pobj,"10,674"
435063,'s,degrees,attr,seventy
435178,is,games,pobj,2006
435307,begins,miles,dobj,two
435421,was,years,pobj,47
435525,was,pieces,pobj,thousand
435525,was,pieces,pobj,thousand
435588,was,elections,pobj,2013
435715,was,competitors,pobj,17
435715,was,competitors,pobj,17
435719,is,metres,npadvmod,"1,343"
435746,varies,km,npadvmod,78
435748,receives,cm,pobj,500
435748,receives,cm,pobj,750
435748,receives,months,pobj,eight
435748,rains,months,pobj,eight
435833,was,gowns,pobj,two
435972,is,hours,compound,three
436035,was,turnovers,dobj,two
436160,was,years,npadvmod,16
436478,reaches,degrees,compound,8
436556,means,lots,pobj,two
436572,is,lots,pobj,two
436660,is,parcels,pobj,two
436732,has,subspecies,dobj,two
436783,was,clubs,pobj,two
436787,was,winters,nsubj,two
436906,'s,months,attr,three
436941,includes,titles,dobj,eight
436941,includes,players,poss,eight
436944,holds,wins,pobj,20
437010,was,years,npadvmod,six
437040,was,championships,pobj,1991
437076,was,players,poss,1993
437101,is,miles,npadvmod,hundred
437406,was,children,dobj,two
437543,was,servants,pobj,dozen
437543,was,servants,pobj,dozen
437558,'s,children,attr,eight
437570,is,children,dobj,three
437570,has,children,dobj,three
437609,'s,givers,attr,two
437952,was,hours,pobj,5
437979,puts,cars,dobj,150
438036,looks,seasons,pobj,six
438084,says,patrolmen,nsubj,two
438084,says,boys,nsubjpass,two
438085,was,women,pobj,two
438090,was,cardinals,pobj,five
438090,was,bases,dobj,30
438221,has,sons,dobj,four
438656,employs,employees,dobj,"70,519"
438656,employs,yen,dobj,billion
438656,has,yen,dobj,billion
438678,was,years,npadvmod,16
438739,was,turbojets,pobj,two
438740,has,passengers,conj,six
438920,was,hours,npadvmod,four
438984,has,acts,dobj,two
439048,opens,horns,pobj,12
439052,switches,lovers,pobj,two
439052,switches,women,pobj,two
439127,informs,men,dobj,two
439137,was,metres,npadvmod,100
439182,opens,politicians,nsubj,two
439264,am,years,npadvmod,three
439273,punctuates,motifs,pobj,two
439394,was,years,npadvmod,seven
439437,is,provinces,pobj,seven
439719,was,elections,pobj,2004
439944,was,rights,pobj,four
440032,was,fourths,compound,three
440130,is,hours,npadvmod,twelve
440355,sends,years,pobj,six
440355,says,years,pobj,six
440378,was,years,npadvmod,six
440466,is,miles,npadvmod,4.1
440591,was,years,pobj,twelve
440608,has,fragments,appos,two
440608,has,heads,dobj,two
440608,has,groups,pobj,two
440633,was,months,pobj,eight
440786,is,mm,npadvmod,19–36
440788,has,stripes,dobj,three
441333,is,cappuccinos,conj,4
441333,is,drinks,conj,4
441333,is,minutes,pobj,15
441384,is,dimensions,pobj,4
441391,was,tales,attr,dozen
441415,has,dimensions,pobj,3
441628,was,athletes,pobj,four
441629,was,metres,pobj,100
441789,am,years,dobj,forty
442028,is,days,pobj,three
442189,writes,topics,pobj,four
442209,is,hours,attr,4
442250,gives,points,pobj,10
442250,gives,points,pobj,7
442382,was,prizes,nsubj,two
442475,has,containers,pobj,"24,004"
442500,was,compliments,dobj,three
442657,was,tears,pobj,few
442657,was,tears,pobj,few
442677,was,girls,pobj,one
442716,was,years,compound,three
443228,is,species,attr,one
443249,is,mm,npadvmod,35
443252,has,stripes,dobj,two
443381,recognizes,nations,dobj,six
443620,is,children,pobj,three
443620,is,brothers,pobj,two
444268,was,seasons,attr,two
444288,was,badges,appos,four
445023,occurs,categories,pobj,four
445091,am,blocks,npadvmod,three
445094,has,tucks,dobj,nine
445139,is,years,npadvmod,billion
445212,is,apartments,dobj,half
445213,is,days,pobj,five
445245,has,vowels,dobj,seven
445260,has,consonants,dobj,eighteen
445330,is,rascals,nsubj,two
445335,was,brothers,attr,two
445369,was,princes,dobj,two
445410,was,cheers,pobj,three
445603,connects,highways,dobj,three
445744,was,weeks,npadvmod,few
445766,was,sisters,pobj,three
445805,is,books,pobj,two
445958,was,seconds,pobj,11.3
445960,was,seconds,npadvmod,0.4
446042,am,years,npadvmod,six
446133,is,years,pobj,14
446172,was,friends,dobj,few
446264,cans,newspapers,nsubj,two
446264,cans,bottles,dobj,two
446425,is,duties,dobj,few
446578,offers,speeds,dobj,128
446804,is,standards,pobj,28
446806,is,rooms,pobj,two
446835,was,minutes,npadvmod,three
446843,happens,families,dobj,two
446843,happens,rooms,dobj,two
447086,'s,boys,conj,two
447105,was,days,npadvmod,few
447115,was,daughters,dobj,three
447118,consoles,computers,conj,16
447509,comes,minutes,pobj,10
447837,was,minutes,pobj,five
448025,is,universities,pobj,four
448146,includes,articles,dobj,"19,500"
448287,is,pence,nsubj,eighteen
448397,was,years,npadvmod,34
448503,was,years,pobj,20
448567,has,movements,dobj,seven
448577,is,pieces,pobj,million
448605,is,janones,nsubj,5
449173,is,offereins,nsubj,5
449178,represents,competitions,pobj,four
449211,was,hats,pobj,dozen
449351,was,questions,dobj,few
449388,was,olympics,pobj,2016
449389,was,championships,pobj,2017
449801,comes,meanings,pobj,two
449834,'s,mikes,attr,two
450297,was,finalists,pobj,five
450330,was,children,pobj,eight
450482,is,species,pobj,few
450516,was,boles,nsubj,2
450537,was,sisters,pobj,two
450537,was,years,npadvmod,ninety
450647,is,sons,pobj,two
450798,was,years,pobj,25
450824,has,brothers,dobj,two
450932,is,hours,pobj,24
451111,is,years,nsubj,two
451124,sounds,dollars,nsubj,hundred
451151,is,puffs,pobj,dozen
451151,is,puffs,pobj,dozen
451367,was,juniors,pobj,21
451406,is,members,dobj,four
451406,is,years,pobj,four
451406,has,members,dobj,four
451406,has,years,pobj,four
451435,includes,springs,dobj,100
451435,includes,caves,pobj,100
451436,is,species,pobj,27
451576,has,movements,dobj,seven
451694,lays,eggs,dobj,1500
451722,'s,things,dobj,two
452012,was,times,appos,three
452077,was,rivers,pobj,two
452094,is,dialects,pobj,few
452316,'s,minutes,dep,ten
452403,is,movements,pobj,two
452403,is,years,pobj,six
452404,survives,scherzo,nsubj,two
452404,survives,pages,pobj,two
452563,was,years,dobj,three
452564,was,movements,dobj,two
452564,was,movements,pobj,two
452599,consists,measures,pobj,four
452599,consists,horns,pobj,two
452628,occurs,repeats,conj,327
452673,alternates,themes,dobj,two
452675,begins,notes,nsubj,four
452709,stands,bars,dobj,30
452709,stands,bars,conj,112
452709,stands,movements,nsubj,two
452726,was,dollars,attr,forty
452771,is,years,npadvmod,seventy
452905,is,cocks,nsubj,12
453029,was,victories,pobj,five
453179,is,articles,dobj,102
453210,reaffirms,provisions,dobj,four
453210,reaffirms,conventions,pobj,four
453295,was,faces,attr,four
453296,'s,pounds,attr,million
453355,contains,cysteines,dobj,four
453355,contains,tryptophans,nsubj,two
453430,'s,joints,pobj,"1,000"
453508,is,letters,pobj,two
453595,is,layers,dobj,four
453595,is,layers,pobj,six
453595,has,layers,dobj,four
453963,is,instances,nsubjpass,few
454052,was,days,pobj,ten
454158,supports,species,pobj,42
454158,supports,species,pobj,42
454205,'s,years,npadvmod,ten
454241,contains,mentions,dobj,three
454402,is,layouts,pobj,3
454459,was,men,attr,two
454568,recognizes,tribes,dobj,three
454615,covers,hectares,dobj,thousand
454617,was,longhouses,pobj,150
454643,has,students,dobj,750
454643,has,grades,pobj,seven
454667,is,moments,pobj,few
454783,weighs,grams,attr,25
454783,is,grams,attr,25
454783,undertakes,grams,attr,25
454783,undertakes,journeys,pobj,000
454783,undertakes,kilometres,pobj,000
454824,has,citizens,dobj,"1,200"
454828,has,sections,dobj,three
454830,is,runs,nsubj,2500
455176,is,countries,pobj,110
455176,is,programs,dobj,1100
455194,was,months,pobj,29
455194,was,months,pobj,29
455283,reports,months,pobj,eight
455718,was,degrees,attr,seventy
455871,'s,things,attr,two
455944,knows,years,pobj,few
455998,was,people,attr,two
456991,'s,plants,dep,2
456991,'s,zombies,pobj,2
456991,'s,plants,pobj,2
456991,'s,zombies,pobj,2
456991,is,plants,dep,2
456991,is,zombies,pobj,2
456991,is,plants,pobj,2
456991,is,zombies,pobj,2
457065,pulls,tourists,nsubj,one
457193,features,stories,dobj,three
457254,leads,films,pobj,21
457309,was,films,pobj,two
457329,includes,films,dobj,three
457382,was,awards,pobj,8
457412,is,months,pobj,six
457412,is,months,pobj,twenty
457454,includes,films,dobj,three
457541,was,directors,nsubj,three
457541,was,critics,nsubj,seven
457582,is,parodies,attr,thousand
457582,is,days,pobj,7
457635,follows,years,npadvmod,ten
457635,looks,years,npadvmod,ten
457649,has,letters,dobj,13
457674,is,stories,dobj,three
457674,is,periods,pobj,three
457674,weaves,stories,dobj,three
457674,weaves,periods,pobj,three
457758,is,times,npadvmod,million
457929,was,films,pobj,seven
457979,is,km,conj,6
457979,is,miles,appos,4
458167,was,bodies,dobj,two
458178,lots,inches,pobj,two
458606,was,weeks,npadvmod,three
458717,participates,metres,pobj,"10,000"
458819,was,olympics,pobj,2020
458884,is,bisschops,nsubj,2
459044,has,movements,dobj,ten
459062,is,episodes,pobj,26
459111,encompasses,collections,dobj,seven
459703,comes,turtles,pobj,four
459729,feels,differences,pobj,two
459729,feels,worlds,pobj,two
459776,stumbles,droids,pobj,two
459891,raises,years,pobj,three
459891,trains,years,pobj,three
460124,was,people,pobj,few
460148,is,years,pobj,three
460154,agrees,words,pobj,two
460814,continues,discrepancies,dobj,one
460947,was,complaints,pobj,few
461249,represents,systems,pobj,two
461261,has,symbols,dobj,four
461376,consists,funds,pobj,30
461376,consists,grants,conj,50
461376,consists,sources,conj,20
461745,is,academies,pobj,four
461807,'s,years,pobj,three
461816,has,academies,dobj,five
461898,focuses,projects,pobj,four
461904,has,electives,pobj,two
461918,'s,miles,npadvmod,hundred
461954,is,champions,conj,five
462120,was,people,nsubj,six
462139,am,times,npadvmod,dozen
462239,was,sons,dobj,three
462307,was,days,pobj,eight
462338,was,members,pobj,three
462338,was,hammers,appos,two
462338,was,albums,dobj,two
462338,was,singles,dobj,four
462346,was,days,pobj,eight
462456,is,families,pobj,five
462456,is,generations,nsubj,three
462669,'m,feet,nsubj,six
462669,is,feet,nsubj,six
462845,is,areas,nsubj,few
463085,has,sections,dobj,two
463135,was,copies,dobj,"97,296"
463180,'s,years,npadvmod,five
463418,implies,steps,dobj,three
463418,implies,intervals,dobj,2007
463418,implies,tones,pobj,2007
463418,has,steps,dobj,three
463573,contains,shops,conj,four
463573,contains,farms,conj,four
463575,climbs,people,pobj,700
463620,has,beaches,pobj,few
464190,césar,administrations,pobj,six
464190,césar,presidents,pobj,six
464499,was,years,npadvmod,four
464530,was,hours,pobj,few
464686,was,gentlemen,nsubj,two
464730,was,presidents,pobj,six
464746,trenches,yards,npadvmod,hundred
