dep,idx,noun,verb
dobj,5668659,people,has
dobj,5675844,quarterbacks,Name
dobj,5676359,drinks,has
dobj,5682235,feet,holds
dobj,5697019,courses,starts
dobj,5707642,seconds,takes
dobj,5707872,turns,has
dobj,5710295,cakes,needs
dobj,5722392,fingers,has
dobj,5722753,weeks,lasts
dobj,5724269,fingers,has
dobj,5724676,weeks,lasts
dobj,5730309,thirds,pays
dobj,5741213,dollars,tops
dobj,5752378,tickets,has
dobj,5754132,P.M.,arrives
dobj,5763988,followers,has
dobj,5766813,daughters,has
dobj,5771853,triggers,has
dobj,5776246,sides,has
dobj,5785196,years,takes
dobj,5785643,weeks,has
dobj,5787619,DAYS,TAKE
dobj,5791714,members,has
dobj,5791771,boxes,takes
dobj,5791791,cartons,regains
dobj,5801804,villains,stops
dobj,5802394,torques,has
dobj,5802836,years,stretches
dobj,5806107,hours,takes
dobj,5818759,hours,takes
dobj,5821478,hours,takes
dobj,5831585,rupees,costs
dobj,5838483,miles,runs
dobj,5840529,batteries,needs
dobj,5842034,vans,says
dobj,5850247,malls,has
dobj,5851098,sides,has
dobj,5853171,hours,takes
dobj,5854097,pieces,Comes
dobj,5857728,feet,equals
dobj,5859274,bucks,Pays
dobj,5866484,languages,speaks
dobj,5868432,people,has
dobj,5868616,loaves,says
dobj,5871496,witnesses,has
dobj,5875604,minutes,takes
dobj,5877140,tricks,follows
dobj,5879647,tricks,follows
dobj,5881945,tricks,follows
dobj,5883177,glasses,gets
dobj,5889599,appointments,has
dobj,5895220,daughters,has
dobj,5895959,penises,Has
dobj,5903105,millions,takes
dobj,5912828,bottles,has
dobj,5918962,runs,has
dobj,5923121,acts,has
dobj,5926960,records,holds
dobj,5927401,hours,takes
dobj,5933877,DUIs,does
dobj,5938516,glasses,needs
dobj,5940148,hours,costs
dobj,5946917,terrorists,show
dobj,5952808,months,gets
dobj,5953352,invitations,accepts
dobj,5954342,months,gets
dobj,5954838,invitations,accepts
dobj,5956212,medals,has
dobj,5959306,copies,script
dobj,5960907,storeys,has
dobj,5960909,storeys,has
dobj,5960973,days,takes
dobj,5964558,children,has
dobj,5966840,children,has
dobj,5974095,heads,has
dobj,5979337,children,has
dobj,5984700,degrees,has
dobj,5985004,digits,has
dobj,6002596,lumps,likes
dobj,6002880,voices,has
dobj,6002891,voices,has
dobj,6003815,lumps,likes
dobj,6004052,voices,has
dobj,6004065,voices,has
dobj,6004078,voices,has
dobj,6004955,lumps,likes
dobj,6005183,voices,has
dobj,6005193,voices,has
dobj,6005612,minutes,has
dobj,6014100,years,spends
dobj,6017611,clams,pours
dobj,6018961,clams,pours
dobj,6025775,sleepers,book
dobj,6026792,stacks,makes
dobj,6034464,minutes,has
dobj,6035485,rods,runs
dobj,6041851,bugs,has
dobj,6043843,points,loses
dobj,6045297,children,has
dobj,6045862,minutes,takes
dobj,6046773,minutes,Takes
dobj,6047720,minutes,takes
dobj,6048582,minutes,takes
dobj,6049527,minutes,Takes
dobj,6051727,hours,takes
dobj,6061683,minutes,directs
dobj,6064240,years,takes
dobj,6068614,skulls,has
dobj,6068773,skulls,has
dobj,6068794,skulls,has
dobj,6069402,bucks,gets
dobj,6070751,meals,prepares
dobj,6070926,years,means
dobj,6071781,demons,has
dobj,6085113,pounds,uses
dobj,6087799,bucks,costs
dobj,6092514,hours,practices
dobj,6096923,papers,owns
dobj,6097608,centuries,spans
dobj,6099227,photos,has
dobj,6101646,legs,has
dobj,6108169,shots,makes
dobj,6112211,corners,has
dobj,6112630,Rs,costs
dobj,6113490,lives,saves
dobj,6120703,commitments,has
dobj,6125429,matches,takes
dobj,6126066,ml,uses
dobj,6127033,acts,has
dobj,6132218,gallons,makes
dobj,6133355,sons,has
dobj,6134823,horsemen,demands
dobj,6147281,cases,has
dobj,6147608,kids,has
dobj,6149158,days,takes
dobj,6149174,weeks,takes
dobj,6150677,hours,takes
dobj,6150685,telephones,has
dobj,6151429,jobs,does
dobj,6161195,bucks,pays
dobj,6167854,people,takes
dobj,6173663,dishes,has
dobj,6177488,points,has
dobj,6188686,lakhs,pays
dobj,6190293,minutes,takes
dobj,6191687,installments,is--
dobj,6195811,escudos,charges
dobj,6199639,lies,swaps
dobj,6201340,lies,swaps
dobj,6214778,applications,takes
dobj,6216124,DAYS,WASTE
dobj,6217551,girls,lures
dobj,6220075,days,lasts
dobj,6222541,hours,lasts
dobj,6224230,hours,lasts
dobj,6225757,balls,contains
dobj,6231922,bucks,donates
dobj,6237047,satellites,♪
dobj,6239801,songs,has
dobj,6239802,songs,has
dobj,6247138,years,spends
dobj,6247780,states,has
dobj,6248050,ends,has
dobj,6248051,ends,has
dobj,6248192,strands,creates
dobj,6249157,slugs,puts
dobj,6249558,minutes,gives
dobj,6250668,slugs,puts
dobj,6264582,acres,has
dobj,6266106,brains,requires
dobj,6266375,cells,produces
dobj,6266517,men,places
dobj,6273814,mosquitoes,eats
dobj,6275005,tendons,has
dobj,6291783,minutes,takes
dobj,6293199,minutes,takes
dobj,6294313,minutes,takes
dobj,6302719,dates,has
dobj,6309830,pounds,weighs
dobj,6317070,levels,has
dobj,6320343,seconds,makes
dobj,6321660,gallons,uses
dobj,6322049,acres,requires
dobj,6322061,months,takes
dobj,6322259,humans,explodedto
dobj,6322290,ounces,support
dobj,6322456,people,Butthatwas
dobj,6322589,gallons,consumes
dobj,6322592,gallons,uses
dobj,6322596,gallons,requires
dobj,6322986,acres,requires
dobj,6322988,acres,equals
dobj,6322998,months,takes
dobj,6323198,gallons,drinks
dobj,6323529,litres,consumes
dobj,6323532,litres,uses
dobj,6323539,litres,takes
dobj,6323567,litres,Cheese
dobj,6323956,kg,eats
dobj,6323969,months,takes
dobj,6323970,months,takes
dobj,6323988,kg,consumes
dobj,6324024,litres,takes
dobj,6324176,litres,drinks
dobj,6324385,m2,requires
dobj,6329810,sizes,was
dobj,6330187,xborgs,means
dobj,6332032,phones,has
dobj,6336677,civilians,puts
dobj,6338656,hours,has
dobj,6348353,tons,weighs
dobj,6348366,stones,means
dobj,6348603,days,takes
dobj,6348631,hints,number
dobj,6361705,times,needs
dobj,6361804,tables,has
dobj,6361893,hometowns,connects
dobj,6362905,minutes,takes
dobj,6364082,MONTHS,TOOK
dobj,6364342,CARS,YOU'RE
dobj,6370649,yen,pays
dobj,6376191,means,phase
dobj,6378066,pounds,adds
dobj,6378093,years,says
dobj,6387147,tons,imports
dobj,6389939,components,uses
dobj,6390115,nicknames,has
dobj,6390371,servers,uses
dobj,6392748,days,has
dobj,6395201,hours,follows
dobj,6396981,keys,has
dobj,6397792,keys,has
dobj,6407953,bucks,pays
dobj,6408971,kids,has
dobj,6409779,children,has
dobj,6416192,friends,loses
dobj,6422793,pilots,takes
dobj,6422873,lb,weighs
dobj,6423059,gallons,burns
dobj,6423874,maps,gets
dobj,6423902,men,has
dobj,6424144,mounts,covers
dobj,6438408,days,means
dobj,6442173,deviations,performs
dobj,6449111,knots,Does
dobj,6452484,milligrams,prep
dobj,6453043,nights,meets
dobj,6453266,laps,clocks
dobj,6455557,children,has
dobj,6455674,years,has
dobj,6461333,beverages,drink
dobj,6463775,ex,has
dobj,6468646,heads,has
dobj,6471481,bookshelves,has
dobj,6487134,contestants,has
dobj,6488307,dollars,makes
dobj,6488515,millions,means
dobj,6489337,dollars,makes
dobj,6489531,millions,means
dobj,6492352,individuals,brings
dobj,6492388,drones,has
dobj,6492507,missiles,has
dobj,6498412,problems,opens
dobj,6501972,plates,serves
dobj,6502108,sandwiches,wants
dobj,6506765,lives,has
dobj,6512136,people,has
dobj,6529100,lords,serves
dobj,6529686,lords,serves
dobj,6543588,minutes,takes
dobj,6554877,pounds,makes
dobj,6563881,years,gets
dobj,6564906,years,gets
dobj,6576478,cm,cuts
dobj,6583068,hours,Gives
dobj,6587589,bucks,costs
dobj,6590162,bucks,costs
dobj,6592681,groups,has
dobj,6592687,rhythms,has
dobj,6594531,prostitutes,has
dobj,6603975,kinds,uses
dobj,6604103,characters,plays
dobj,6604474,kinds,uses
dobj,6605001,kinds,uses
dobj,6606322,keys,takes
dobj,6611852,enemies,reports
dobj,6611903,volunteers,sends
dobj,6618808,syllables,has
dobj,6618811,syllables,has
dobj,6618824,syllables,has
dobj,6620787,minutes,lasts
dobj,6622556,skills,involves
dobj,6628078,people,connects
dobj,6632024,languages,speaks
dobj,6632761,languages,speaks
dobj,6635134,halves,mebbe
dobj,6637878,kilometers,walks
dobj,6639824,kilometers,walks
dobj,6644754,seats,has
dobj,6645083,seats,has
dobj,6645097,seconds,does
dobj,6645158,tonnes,weighs
dobj,6645161,ounces,weighs
dobj,6645586,feet,offers
dobj,6655763,fingers,has
dobj,6659646,people,leaves
dobj,6660764,horsemen,unleashes
dobj,6681215,years,takes
dobj,6683222,stories,plummets
dobj,6683501,people,employs
dobj,6684097,cars,has
dobj,6689609,minutes,equals
dobj,6689957,years,makes
dobj,6690168,days,makes
dobj,6690170,days,makes
dobj,6690178,days,adds
dobj,6696758,yen,Transfer
dobj,6698457,yen,Transfer
dobj,6703073,hours,Takes
dobj,6703759,hours,Takes
dobj,6708650,petabytes,holds
dobj,6710174,days,takes
dobj,6726254,sets,has
dobj,6732257,Creators,interview
dobj,6733833,pounds,pays
dobj,6735373,children,has
dobj,6735833,pounds,pays
dobj,6736536,pictures,leaves
dobj,6737011,pills,gives
dobj,6756666,HITS,GETS
dobj,6758762,days,has
dobj,6759936,days,has
dobj,6761257,bites,takes
dobj,6762703,bathrooms,has
dobj,6763691,bathrooms,has
dobj,6776765,quilts,sticks
dobj,6782363,hours,has
dobj,6782716,hours,has
dobj,6782946,years,deserves
dobj,6795950,minutes,has
dobj,6802632,dimes,gives
dobj,6813711,years,takes
dobj,6829172,hours,needs
dobj,6829173,hours,needs
dobj,6832155,objectives,has
dobj,6837841,friends,has
dobj,6840690,hours,has
dobj,6843214,intruders,reports
dobj,6852291,feet,extends
dobj,6858583,minutes,gives
dobj,6866517,acres,covers
dobj,6877446,visitors,gets
dobj,6879321,elephants,Equals
dobj,6880532,eights,look--
dobj,6880934,creams,uses
dobj,6881973,creams,uses
dobj,6883011,creams,puts
dobj,6883792,females,satisfies
dobj,6890963,verses,has
dobj,6890965,verses,has
dobj,6893848,stars,has
dobj,6893931,Won,costs
dobj,6898265,BULLETS,PUT
dobj,6898582,BULLETS,PUT
dobj,6902531,pounds,weighs
dobj,6908065,things,means
dobj,6909958,pounds,weighs
dobj,6910341,plants,builds
dobj,6925291,tons,weighs
dobj,6925294,men,takes
dobj,6925499,pieces,has
dobj,6925695,tons,weighs
dobj,6925700,men,takes
dobj,6935065,ingredients,has
dobj,6935106,members,has
dobj,6937725,months,takes
dobj,6938493,months,takes
dobj,6943109,shots,takes
dobj,6944094,shots,takes
dobj,6948408,sons,has
dobj,6968467,things,means
dobj,6968571,bucks,takes
dobj,6969128,weeks,takes
dobj,6969327,minutes,takes
dobj,6969370,speeds,has
dobj,6969472,kinds,includes
dobj,6969645,people,brings
dobj,6969646,people,recruits
dobj,6969860,hours,works
dobj,6974027,minutes,takes
dobj,6976711,languages,speaks
dobj,6977663,people,burns
dobj,6978432,days,takes
dobj,6981826,centimeters,shoots
dobj,6985495,visitors,attracts
dobj,6986044,tapes,gets
dobj,6987189,stitches,has
dobj,6987309,cruzeiros,costs
dobj,6997238,legs,needs
dobj,7008861,hours,Lasts
dobj,7012235,meals,gives
dobj,7012236,meals,gives
dobj,7012335,soldiers,has
dobj,7012822,guards,shoots
dobj,7012953,weeks,kicks
dobj,7021486,vaults,has
dobj,7024718,votes,means
dobj,7024722,votes,means
dobj,7036054,bedrooms,has
dobj,7036745,planes,report
dobj,7042784,men,contacts
dobj,7042893,staterooms,boasts
dobj,7056980,ways,knows
dobj,7061814,Marks,leaves
dobj,7062491,men,takes
dobj,7072573,weeks,covers
dobj,7081603,colleagues,selects
dobj,7081855,grapes,contains
dobj,7084876,Stems,has
dobj,7085296,stones,owes
dobj,7085407,disciples,has
dobj,7088955,medals,has
dobj,7092001,years,means
dobj,7112392,marines,Station
dobj,7113506,minutes,takes
dobj,7131490,orders,gives
dobj,7138401,employees,has
dobj,7138973,calls,makes
dobj,7146477,things,says
dobj,7151178,grams,needs
dobj,7152751,grams,needs
dobj,7162391,shoes,-Goody
dobj,7166685,pockmarks,sgot
dobj,7171599,withdrawals,has
dobj,7172863,acres,has
dobj,7174275,withdrawals,has
dobj,7175407,acres,has
dobj,7177242,days,Takes
dobj,7181515,shots,takes
dobj,7195810,francs,gets
dobj,7196801,kilometres,drives
dobj,7197303,jobs,has
dobj,7202050,cars,takes
dobj,7202118,bucks,owes
dobj,7202409,birds,kills
dobj,7214488,pounds,weighs
dobj,7214719,francs,earns
dobj,7215829,pages,needs
dobj,7217365,pages,needs
dobj,7218767,wads,contains
dobj,7220536,names,has
dobj,7227167,marks,costs
dobj,7229466,words,has
dobj,7231577,Jews,records
dobj,7233172,pounds,weighs
dobj,7241670,glyphs,contains
dobj,7242284,glyphs,contains
dobj,7242297,°,Temperature
dobj,7246596,feet,delivers
dobj,7248220,sari,wears
dobj,7249422,rupees,idli
dobj,7250494,yaks,makes
dobj,7255468,copies,buys
dobj,7256606,points,needs
dobj,7270690,decades,has
dobj,7271074,years,takes
dobj,7271391,atoms,weighs
dobj,7271406,degrees,shoots
dobj,7283067,buttons,pays
dobj,7285398,tables,has
dobj,7286421,lire,Bet
dobj,7286469,lire,makes
dobj,7287977,balls,has
dobj,7292391,degrees,takes
dobj,7292393,tons,equals
dobj,7294175,years,takes
dobj,7303685,weapons,has
dobj,7312157,years,has
dobj,7313526,floors,has
dobj,7317219,hours,buys
dobj,7319551,trees,pierces
dobj,7324724,kids,means
dobj,7324725,presents,means
dobj,7347042,people,kills
dobj,7347827,henchmen,has
dobj,7350568,kinds,puts
dobj,7355854,nails,hands
dobj,7357232,nails,hands
dobj,7361384,lips,takes
dobj,7361386,hearts,takes
dobj,7367324,cubs,bore
dobj,7371357,valleys,ajeep
dobj,7373772,sons,ColonelLudlowhad
dobj,7378972,eggs,gets
dobj,7381588,points,scores
dobj,7381759,points,scores
dobj,7383127,games,plays
dobj,7383906,pilots,makes
dobj,7383974,gallons,drops
dobj,7388518,miles,gives
dobj,7398069,taels,weighs
dobj,7398077,taels,weighs
dobj,7407204,chances,outlives
dobj,7408775,chances,outlives
dobj,7412030,years,means
dobj,7412199,cents,includes
dobj,7418439,options,has
dobj,7426223,stoves,takes
dobj,7427688,toys,has
dobj,7429248,jobs,has
dobj,7429255,jobs,has
dobj,7430870,jobs,works
dobj,7431600,Olympics,knows
dobj,7436122,pounds,drops
dobj,7436393,acts,has
dobj,7438394,dollars,costs
dobj,7439114,columns,has
dobj,7441938,people,Takes
dobj,7441955,heads,has
dobj,7442534,people,Takes
dobj,7442551,heads,has
dobj,7455813,rupees,works
dobj,7457992,generations,begets
dobj,7461153,days,feels
dobj,7463439,buildings,design
dobj,7466565,men,has
dobj,7472116,years,takes
dobj,7476684,pairs,beats
dobj,7477381,pairs,beats
dobj,7477983,beds,has
dobj,7479577,MINUTES,LET
dobj,7485412,subsidiaries,owns
dobj,7492823,mothers,needs
dobj,7498261,legs,has
dobj,7498771,legs,has
dobj,7502864,dollars,says
dobj,7503285,dollars,says
dobj,7508483,men,needs
dobj,7509037,men,needs
dobj,7511380,hours,Holds
dobj,7516025,minutes,leaves
dobj,7520764,ears,has
dobj,7522598,charges,assault
dobj,7522676,dollars,generates
dobj,7526521,times,outfits
dobj,7527436,times,outfits
dobj,7529576,bucks,gives
dobj,7530627,lessons,includes
dobj,7531178,lessons,pellets
dobj,7531707,lessons,includes
dobj,7532080,miles,land
dobj,7540735,units,-Send
dobj,7541536,minutes,has
dobj,7542336,months,reckons
dobj,7543866,beers,cares
dobj,7548940,children,comprises
dobj,7555824,minutes,deserves
dobj,7556645,months,puts
dobj,7559756,barrels,exports
dobj,7559757,fifths,provides
dobj,7567890,points,has
dobj,7571351,words,has
dobj,7572141,things,says
dobj,7572516,words,has
dobj,7573283,things,says
dobj,7573668,words,has
dobj,7574467,things,says
dobj,7574941,words,has
dobj,7593469,years,has
dobj,7593562,years,has
dobj,7593835,settles,unglues
dobj,7594259,days,makes
dobj,7594417,minutes,makes
dobj,7599695,tons,weighs
dobj,7601783,clicks,flows
dobj,7610495,Philistines,Beats
dobj,7612623,courts,has
dobj,7612933,courts,has
dobj,7613121,infractions,alleges
dobj,7613241,courts,has
dobj,7614386,parts,describes
dobj,7633544,degrees,has
dobj,7637555,cents,costs
dobj,7640332,talons,has
dobj,7642328,CDs,holds
dobj,7643306,CDs,holds
dobj,7643760,CDs,holds
dobj,7644280,CDs,holds
dobj,7645077,houses,unites
dobj,7667091,marks,costs
dobj,7669413,hours,has
dobj,7676957,thousands,has
dobj,7680130,minutes,lasts
dobj,7685283,games,loses
dobj,7685416,kids,has
dobj,7685417,kids,has
dobj,7691219,boats,demands
dobj,7692271,gallons,holds
dobj,7692832,masters,serves
dobj,7699490,meters,throws
dobj,7699527,lbs,weighs
dobj,7699758,cigars,makes
dobj,7701323,FORCES,UNDERSTAND
dobj,7702767,metres,measures
dobj,7702912,breasts,has
dobj,7705258,hours,devotes
dobj,7706448,floors,has
dobj,7709118,years,has
dobj,7711596,miles,travels
dobj,7712185,months,has
dobj,7726900,Marks,costs
dobj,7733237,relays,carries
dobj,7733397,helpings,has
dobj,7735078,hours,takes
dobj,7735541,hours,lakes
dobj,7738611,mannequins,sends
dobj,7744737,seconds,has
dobj,7746628,rounds,has
dobj,7750515,friends,reminds
dobj,7754333,seconds,stops
dobj,7760143,dollars,makes
dobj,7761643,types,has
dobj,7761694,blades,has
dobj,7766256,shoots,has
dobj,7769811,muskets,requires
dobj,7770248,children,has
dobj,7773633,ounces,stuffs
dobj,7798174,guys,has
dobj,7799028,eggs,needs
dobj,7799259,days,takes
dobj,7799264,days,takes
dobj,7801380,beats,presents
dobj,7802816,hours,gives
dobj,7806189,lives,has
dobj,7808548,sons,has
dobj,7809713,targets,leaves
dobj,7815015,deaths,Dies
dobj,7817202,sides,has
dobj,7830330,francs,earns
dobj,7830701,dollars,costs
dobj,7831069,francs,makes
dobj,7831543,dollars,costs
dobj,7831993,francs,makes
dobj,7832453,dollars,costs
dobj,7847914,languages,speaks
dobj,7851235,lines,writes
dobj,7851428,minutes,has
dobj,7855735,blocks,drives
dobj,7868549,stunts,has
dobj,7876994,beers,wants
dobj,7883083,signals,transmits
dobj,7888860,asses,article
dobj,7890762,men,has
dobj,7893948,kilos,weighs
dobj,7893969,chicks,contains
dobj,7893977,months,takes
dobj,7907128,hours,lasts
dobj,7907720,hours,lasts
dobj,7912658,languages,speaks
dobj,7914126,years,takes
dobj,7917958,dicks,has
dobj,7926400,years,has
dobj,7927229,interviews,gives
dobj,7935033,languages,speaks
dobj,7940800,accounts,has
dobj,7948682,seconds,takes
dobj,7950443,offerings,ontains
dobj,7954105,things,teaches
dobj,7963716,blocks,lives
dobj,7963827,minutes,owes
dobj,7964646,blocks,lives
dobj,7968625,acres,covers
dobj,7969998,voters,makes
dobj,7971267,guests,wants
dobj,7971561,euros,disbursements
dobj,7971892,weeks,takes
dobj,7972904,guests,wants
dobj,7979904,cigarettes,Raise
dobj,7989368,shifts,takes
dobj,7991944,days,endures
dobj,7993524,sisters,has
dobj,8009353,things,says
dobj,8009698,stars,shows
dobj,8009701,states,symbolizes
dobj,8010176,sphinxes,has
dobj,8010183,rocks,contains
dobj,8010328,liberties,takes
dobj,8011016,liberties,takes
dobj,8014603,points,gets
dobj,8027379,tries,takes
dobj,8028595,troopers,shoots
dobj,8029942,minutes,gives
dobj,8031250,months,does
dobj,8032162,months,does
dobj,8033046,months,does
dobj,8035189,subsidiaries,has
dobj,8036247,Andrades,has
dobj,8036296,phonemes,has
dobj,8036968,factors,links
dobj,8041579,letters,has
dobj,8042521,letters,has
dobj,8050692,GCSEs,has
dobj,8050729,dioxides,produces
dobj,8054735,pounds,weighs
dobj,8055730,people,has
dobj,8075517,refrigerators,has
dobj,8075975,Africans,machete
dobj,8080921,PEOPLE,BECAME
dobj,8098117,pounds,weighs
dobj,8098474,elements,includes
dobj,8101254,times,strikes
dobj,8103257,tons,weighs
dobj,8103837,astronauts,shows
dobj,8103997,years,dates
dobj,8104128,purposes,has
dobj,8116068,problems,has
dobj,8116825,hours,takes
dobj,8118902,months,hepent
dobj,8120389,weeks,has
dobj,8124567,days,gives
dobj,8124581,exemptions,means
dobj,8125481,days,gives
dobj,8142432,buildings,has
dobj,8143486,kids,has
dobj,8156926,pounds,adds
dobj,8163065,TEARS,"\fad(500,500)}Episode"
dobj,8165418,kids,has
dobj,8168927,bucks,goes
dobj,8171880,years,takes
dobj,8176924,years,stretches
dobj,8177891,members,has
dobj,8177908,resources,requires
dobj,8182709,lire,means
dobj,8183534,lire,means
dobj,8196826,crowns,makes
dobj,8200848,times,has
dobj,8205730,dollars,earns
dobj,8206239,kicks,delivers
dobj,8206893,Crowns,owes
dobj,8214541,months,exceeds
dobj,8214969,promotions,does
dobj,8215807,minutes,takes
dobj,8215913,hours,takes
dobj,8215915,minutes,takes
dobj,8216581,packages,worths
dobj,8219372,sets,gives
dobj,8240352,days,gives
dobj,8244449,men,relates
dobj,8244457,days,spends
dobj,8244516,dollars,orders
dobj,8245350,miles,runs
