idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
2521,mahowald,She bought an orange three desks.,an orange three desks,DT JJ CD NNS,an,orange,three,desks
2522,mahowald,She bought an orange three marbles.,an orange three marbles,DT JJ CD NNS,an,orange,three,marbles
2523,mahowald,She bought an orange three pencils.,an orange three pencils,DT JJ CD NNS,an,orange,three,pencils
2524,mahowald,She bought an orange three belts.,an orange three belts,DT JJ CD NNS,an,orange,three,belts
2525,mahowald,She bought an orange three forks.,an orange three forks,DT JJ CD NNS,an,orange,three,forks
2526,mahowald,She bought an orange three chairs.,an orange three chairs,DT JJ CD NNS,an,orange,three,chairs
2527,mahowald,She bought an orange three cans.,an orange three cans,DT JJ CD NNS,an,orange,three,cans
2528,mahowald,She bought an orange three bananas.,an orange three bananas,DT JJ CD NNS,an,orange,three,bananas
2529,mahowald,She bought an orange three apples.,an orange three apples,DT JJ CD NNS,an,orange,three,apples
2530,mahowald,She bought an orange three trays.,an orange three trays,DT JJ CD NNS,an,orange,three,trays
2531,mahowald,She bought an orange five desks.,an orange five desks,DT JJ CD NNS,an,orange,five,desks
2532,mahowald,She bought an orange five marbles.,an orange five marbles,DT JJ CD NNS,an,orange,five,marbles
2533,mahowald,She bought an orange five pencils.,an orange five pencils,DT JJ CD NNS,an,orange,five,pencils
2534,mahowald,She bought an orange five belts.,an orange five belts,DT JJ CD NNS,an,orange,five,belts
2535,mahowald,She bought an orange five forks.,an orange five forks,DT JJ CD NNS,an,orange,five,forks
2536,mahowald,She bought an orange five chairs.,an orange five chairs,DT JJ CD NNS,an,orange,five,chairs
2537,mahowald,She bought an orange five cans.,an orange five cans,DT JJ CD NNS,an,orange,five,cans
2538,mahowald,She bought an orange five bananas.,an orange five bananas,DT JJ CD NNS,an,orange,five,bananas
2539,mahowald,She bought an orange five apples.,an orange five apples,DT JJ CD NNS,an,orange,five,apples
2540,mahowald,She bought an orange five trays.,an orange five trays,DT JJ CD NNS,an,orange,five,trays
2541,mahowald,She bought an orange twenty desks.,an orange twenty desks,DT JJ CD NNS,an,orange,twenty,desks
2542,mahowald,She bought an orange twenty marbles.,an orange twenty marbles,DT JJ CD NNS,an,orange,twenty,marbles
2543,mahowald,She bought an orange twenty pencils.,an orange twenty pencils,DT JJ CD NNS,an,orange,twenty,pencils
2544,mahowald,She bought an orange twenty belts.,an orange twenty belts,DT JJ CD NNS,an,orange,twenty,belts
2545,mahowald,She bought an orange twenty forks.,an orange twenty forks,DT JJ CD NNS,an,orange,twenty,forks
2546,mahowald,She bought an orange twenty chairs.,an orange twenty chairs,DT JJ CD NNS,an,orange,twenty,chairs
2547,mahowald,She bought an orange twenty cans.,an orange twenty cans,DT JJ CD NNS,an,orange,twenty,cans
2548,mahowald,She bought an orange twenty bananas.,an orange twenty bananas,DT JJ CD NNS,an,orange,twenty,bananas
2549,mahowald,She bought an orange twenty apples.,an orange twenty apples,DT JJ CD NNS,an,orange,twenty,apples
2550,mahowald,She bought an orange twenty trays.,an orange twenty trays,DT JJ CD NNS,an,orange,twenty,trays
2551,mahowald,They discovered an astonishing three desks.,an astonishing three desks,DT JJ CD NNS,an,astonishing,three,desks
2552,mahowald,They discovered an astonishing three marbles.,an astonishing three marbles,DT JJ CD NNS,an,astonishing,three,marbles
2553,mahowald,They discovered an astonishing three pencils.,an astonishing three pencils,DT JJ CD NNS,an,astonishing,three,pencils
2554,mahowald,They discovered an astonishing three belts.,an astonishing three belts,DT JJ CD NNS,an,astonishing,three,belts
2555,mahowald,They discovered an astonishing three forks.,an astonishing three forks,DT JJ CD NNS,an,astonishing,three,forks
2556,mahowald,They discovered an astonishing three chairs.,an astonishing three chairs,DT JJ CD NNS,an,astonishing,three,chairs
2557,mahowald,They discovered an astonishing three cans.,an astonishing three cans,DT JJ CD NNS,an,astonishing,three,cans
2558,mahowald,They discovered an astonishing three bananas.,an astonishing three bananas,DT JJ CD NNS,an,astonishing,three,bananas
2559,mahowald,They discovered an astonishing three apples.,an astonishing three apples,DT JJ CD NNS,an,astonishing,three,apples
2560,mahowald,They discovered an astonishing three trays.,an astonishing three trays,DT JJ CD NNS,an,astonishing,three,trays
2561,mahowald,They discovered an astonishing five desks.,an astonishing five desks,DT JJ CD NNS,an,astonishing,five,desks
2562,mahowald,They discovered an astonishing five marbles.,an astonishing five marbles,DT JJ CD NNS,an,astonishing,five,marbles
2563,mahowald,They discovered an astonishing five pencils.,an astonishing five pencils,DT JJ CD NNS,an,astonishing,five,pencils
2564,mahowald,They discovered an astonishing five belts.,an astonishing five belts,DT JJ CD NNS,an,astonishing,five,belts
2565,mahowald,They discovered an astonishing five forks.,an astonishing five forks,DT JJ CD NNS,an,astonishing,five,forks
2566,mahowald,They discovered an astonishing five chairs.,an astonishing five chairs,DT JJ CD NNS,an,astonishing,five,chairs
2567,mahowald,They discovered an astonishing five cans.,an astonishing five cans,DT JJ CD NNS,an,astonishing,five,cans
2568,mahowald,They discovered an astonishing five bananas.,an astonishing five bananas,DT JJ CD NNS,an,astonishing,five,bananas
2569,mahowald,They discovered an astonishing five apples.,an astonishing five apples,DT JJ CD NNS,an,astonishing,five,apples
2570,mahowald,They discovered an astonishing five trays.,an astonishing five trays,DT JJ CD NNS,an,astonishing,five,trays
2571,mahowald,They discovered an astonishing twenty desks.,an astonishing twenty desks,DT JJ CD NNS,an,astonishing,twenty,desks
2572,mahowald,They discovered an astonishing twenty marbles.,an astonishing twenty marbles,DT JJ CD NNS,an,astonishing,twenty,marbles
2573,mahowald,They discovered an astonishing twenty pencils.,an astonishing twenty pencils,DT JJ CD NNS,an,astonishing,twenty,pencils
2574,mahowald,They discovered an astonishing twenty belts.,an astonishing twenty belts,DT JJ CD NNS,an,astonishing,twenty,belts
2575,mahowald,They discovered an astonishing twenty forks.,an astonishing twenty forks,DT JJ CD NNS,an,astonishing,twenty,forks
2576,mahowald,They discovered an astonishing twenty chairs.,an astonishing twenty chairs,DT JJ CD NNS,an,astonishing,twenty,chairs
2577,mahowald,They discovered an astonishing twenty cans.,an astonishing twenty cans,DT JJ CD NNS,an,astonishing,twenty,cans
2578,mahowald,They discovered an astonishing twenty bananas.,an astonishing twenty bananas,DT JJ CD NNS,an,astonishing,twenty,bananas
2579,mahowald,They discovered an astonishing twenty apples.,an astonishing twenty apples,DT JJ CD NNS,an,astonishing,twenty,apples
2580,mahowald,They discovered an astonishing twenty trays.,an astonishing twenty trays,DT JJ CD NNS,an,astonishing,twenty,trays
2581,mahowald,They discovered an incredible three desks.,an incredible three desks,DT JJ CD NNS,an,incredible,three,desks
2582,mahowald,They discovered an incredible three marbles.,an incredible three marbles,DT JJ CD NNS,an,incredible,three,marbles
2583,mahowald,They discovered an incredible three pencils.,an incredible three pencils,DT JJ CD NNS,an,incredible,three,pencils
2584,mahowald,They discovered an incredible three belts.,an incredible three belts,DT JJ CD NNS,an,incredible,three,belts
2585,mahowald,They discovered an incredible three forks.,an incredible three forks,DT JJ CD NNS,an,incredible,three,forks
2586,mahowald,They discovered an incredible three chairs.,an incredible three chairs,DT JJ CD NNS,an,incredible,three,chairs
2587,mahowald,They discovered an incredible three cans.,an incredible three cans,DT JJ CD NNS,an,incredible,three,cans
2588,mahowald,They discovered an incredible three bananas.,an incredible three bananas,DT JJ CD NNS,an,incredible,three,bananas
2589,mahowald,They discovered an incredible three apples.,an incredible three apples,DT JJ CD NNS,an,incredible,three,apples
2590,mahowald,They discovered an incredible three trays.,an incredible three trays,DT JJ CD NNS,an,incredible,three,trays
2591,mahowald,They discovered an incredible five desks.,an incredible five desks,DT JJ CD NNS,an,incredible,five,desks
2592,mahowald,They discovered an incredible five marbles.,an incredible five marbles,DT JJ CD NNS,an,incredible,five,marbles
2593,mahowald,They discovered an incredible five pencils.,an incredible five pencils,DT JJ CD NNS,an,incredible,five,pencils
2594,mahowald,They discovered an incredible five belts.,an incredible five belts,DT JJ CD NNS,an,incredible,five,belts
2595,mahowald,They discovered an incredible five forks.,an incredible five forks,DT JJ CD NNS,an,incredible,five,forks
2596,mahowald,They discovered an incredible five chairs.,an incredible five chairs,DT JJ CD NNS,an,incredible,five,chairs
2597,mahowald,They discovered an incredible five cans.,an incredible five cans,DT JJ CD NNS,an,incredible,five,cans
2598,mahowald,They discovered an incredible five bananas.,an incredible five bananas,DT JJ CD NNS,an,incredible,five,bananas
2599,mahowald,They discovered an incredible five apples.,an incredible five apples,DT JJ CD NNS,an,incredible,five,apples
2600,mahowald,They discovered an incredible five trays.,an incredible five trays,DT JJ CD NNS,an,incredible,five,trays
2601,mahowald,They discovered an incredible twenty desks.,an incredible twenty desks,DT JJ CD NNS,an,incredible,twenty,desks
2602,mahowald,They discovered an incredible twenty marbles.,an incredible twenty marbles,DT JJ CD NNS,an,incredible,twenty,marbles
2603,mahowald,They discovered an incredible twenty pencils.,an incredible twenty pencils,DT JJ CD NNS,an,incredible,twenty,pencils
2604,mahowald,They discovered an incredible twenty belts.,an incredible twenty belts,DT JJ CD NNS,an,incredible,twenty,belts
2605,mahowald,They discovered an incredible twenty forks.,an incredible twenty forks,DT JJ CD NNS,an,incredible,twenty,forks
2606,mahowald,They discovered an incredible twenty chairs.,an incredible twenty chairs,DT JJ CD NNS,an,incredible,twenty,chairs
2607,mahowald,They discovered an incredible twenty cans.,an incredible twenty cans,DT JJ CD NNS,an,incredible,twenty,cans
2608,mahowald,They discovered an incredible twenty bananas.,an incredible twenty bananas,DT JJ CD NNS,an,incredible,twenty,bananas
2609,mahowald,They discovered an incredible twenty apples.,an incredible twenty apples,DT JJ CD NNS,an,incredible,twenty,apples
2610,mahowald,They discovered an incredible twenty trays.,an incredible twenty trays,DT JJ CD NNS,an,incredible,twenty,trays
2611,mahowald,They discovered an impressive three desks.,an impressive three desks,DT JJ CD NNS,an,impressive,three,desks
2612,mahowald,They discovered an impressive three marbles.,an impressive three marbles,DT JJ CD NNS,an,impressive,three,marbles
2613,mahowald,They discovered an impressive three pencils.,an impressive three pencils,DT JJ CD NNS,an,impressive,three,pencils
2614,mahowald,They discovered an impressive three belts.,an impressive three belts,DT JJ CD NNS,an,impressive,three,belts
2615,mahowald,They discovered an impressive three forks.,an impressive three forks,DT JJ CD NNS,an,impressive,three,forks
2616,mahowald,They discovered an impressive three chairs.,an impressive three chairs,DT JJ CD NNS,an,impressive,three,chairs
2617,mahowald,They discovered an impressive three cans.,an impressive three cans,DT JJ CD NNS,an,impressive,three,cans
2618,mahowald,They discovered an impressive three bananas.,an impressive three bananas,DT JJ CD NNS,an,impressive,three,bananas
2619,mahowald,They discovered an impressive three apples.,an impressive three apples,DT JJ CD NNS,an,impressive,three,apples
2620,mahowald,They discovered an impressive three trays.,an impressive three trays,DT JJ CD NNS,an,impressive,three,trays
2621,mahowald,They discovered an impressive five desks.,an impressive five desks,DT JJ CD NNS,an,impressive,five,desks
2622,mahowald,They discovered an impressive five marbles.,an impressive five marbles,DT JJ CD NNS,an,impressive,five,marbles
2623,mahowald,They discovered an impressive five pencils.,an impressive five pencils,DT JJ CD NNS,an,impressive,five,pencils
2624,mahowald,They discovered an impressive five belts.,an impressive five belts,DT JJ CD NNS,an,impressive,five,belts
2625,mahowald,They discovered an impressive five forks.,an impressive five forks,DT JJ CD NNS,an,impressive,five,forks
2626,mahowald,They discovered an impressive five chairs.,an impressive five chairs,DT JJ CD NNS,an,impressive,five,chairs
2627,mahowald,They discovered an impressive five cans.,an impressive five cans,DT JJ CD NNS,an,impressive,five,cans
2628,mahowald,They discovered an impressive five bananas.,an impressive five bananas,DT JJ CD NNS,an,impressive,five,bananas
2629,mahowald,They discovered an impressive five apples.,an impressive five apples,DT JJ CD NNS,an,impressive,five,apples
2630,mahowald,They discovered an impressive five trays.,an impressive five trays,DT JJ CD NNS,an,impressive,five,trays
2631,mahowald,They discovered an impressive twenty desks.,an impressive twenty desks,DT JJ CD NNS,an,impressive,twenty,desks
2632,mahowald,They discovered an impressive twenty marbles.,an impressive twenty marbles,DT JJ CD NNS,an,impressive,twenty,marbles
2633,mahowald,They discovered an impressive twenty pencils.,an impressive twenty pencils,DT JJ CD NNS,an,impressive,twenty,pencils
2634,mahowald,They discovered an impressive twenty belts.,an impressive twenty belts,DT JJ CD NNS,an,impressive,twenty,belts
2635,mahowald,They discovered an impressive twenty forks.,an impressive twenty forks,DT JJ CD NNS,an,impressive,twenty,forks
2636,mahowald,They discovered an impressive twenty chairs.,an impressive twenty chairs,DT JJ CD NNS,an,impressive,twenty,chairs
2637,mahowald,They discovered an impressive twenty cans.,an impressive twenty cans,DT JJ CD NNS,an,impressive,twenty,cans
2638,mahowald,They discovered an impressive twenty bananas.,an impressive twenty bananas,DT JJ CD NNS,an,impressive,twenty,bananas
2639,mahowald,They discovered an impressive twenty apples.,an impressive twenty apples,DT JJ CD NNS,an,impressive,twenty,apples
2640,mahowald,They discovered an impressive twenty trays.,an impressive twenty trays,DT JJ CD NNS,an,impressive,twenty,trays
2641,mahowald,They discovered a disappointing three desks.,a disappointing three desks,DT JJ CD NNS,a,disappointing,three,desks
2642,mahowald,They discovered a disappointing three marbles.,a disappointing three marbles,DT JJ CD NNS,a,disappointing,three,marbles
2643,mahowald,They discovered a disappointing three pencils.,a disappointing three pencils,DT JJ CD NNS,a,disappointing,three,pencils
2644,mahowald,They discovered a disappointing three belts.,a disappointing three belts,DT JJ CD NNS,a,disappointing,three,belts
2645,mahowald,They discovered a disappointing three forks.,a disappointing three forks,DT JJ CD NNS,a,disappointing,three,forks
2646,mahowald,They discovered a disappointing three chairs.,a disappointing three chairs,DT JJ CD NNS,a,disappointing,three,chairs
2647,mahowald,They discovered a disappointing three cans.,a disappointing three cans,DT JJ CD NNS,a,disappointing,three,cans
2648,mahowald,They discovered a disappointing three bananas.,a disappointing three bananas,DT JJ CD NNS,a,disappointing,three,bananas
2649,mahowald,They discovered a disappointing three apples.,a disappointing three apples,DT JJ CD NNS,a,disappointing,three,apples
2650,mahowald,They discovered a disappointing three trays.,a disappointing three trays,DT JJ CD NNS,a,disappointing,three,trays
2651,mahowald,They discovered a disappointing five desks.,a disappointing five desks,DT JJ CD NNS,a,disappointing,five,desks
2652,mahowald,They discovered a disappointing five marbles.,a disappointing five marbles,DT JJ CD NNS,a,disappointing,five,marbles
2653,mahowald,They discovered a disappointing five pencils.,a disappointing five pencils,DT JJ CD NNS,a,disappointing,five,pencils
2654,mahowald,They discovered a disappointing five belts.,a disappointing five belts,DT JJ CD NNS,a,disappointing,five,belts
2655,mahowald,They discovered a disappointing five forks.,a disappointing five forks,DT JJ CD NNS,a,disappointing,five,forks
