idx,experiment,template,adjclass,numclass,nounclass,rating-sent
2723,objects,1,adj-ambig,num-num,noun-objects,bad
2724,objects,1,adj-ambig,num-num,noun-objects,bad
2725,objects,1,adj-ambig,num-num,noun-objects,bad
2726,objects,1,adj-ambig,num-num,noun-objects,bad
2727,objects,1,adj-ambig,num-num,noun-objects,bad
2728,objects,1,adj-ambig,num-num,noun-objects,good
2729,objects,1,adj-ambig,num-num,noun-objects,bad
2730,objects,1,adj-ambig,num-num,noun-objects,bad
2731,objects,1,adj-ambig,num-num,noun-objects,good
2732,objects,1,adj-ambig,num-num,noun-objects,good
2733,objects,1,adj-ambig,num-num,noun-objects,good
2734,objects,1,adj-ambig,num-num,noun-objects,good
2735,objects,1,adj-ambig,num-num,noun-objects,good
2736,objects,1,adj-ambig,num-num,noun-objects,good
2737,objects,1,adj-ambig,num-num,noun-objects,bad
2738,objects,1,adj-ambig,num-num,noun-objects,good
2739,objects,1,adj-ambig,num-num,noun-objects,good
2740,objects,1,adj-ambig,num-num,noun-objects,bad
2741,objects,1,adj-ambig,num-num,noun-objects,good
2742,objects,1,adj-ambig,num-num,noun-objects,good
2743,objects,1,adj-ambig,num-num,noun-objects,good
2744,objects,1,adj-ambig,num-num,noun-objects,good
2745,objects,1,adj-ambig,num-num,noun-objects,good
2746,objects,1,adj-ambig,num-num,noun-objects,good
2747,objects,1,adj-ambig,num-num,noun-objects,bad
2748,objects,1,adj-ambig,num-num,noun-objects,good
2749,objects,1,adj-ambig,num-num,noun-objects,good
2750,objects,1,adj-ambig,num-num,noun-objects,good
2751,objects,1,adj-ambig,num-num,noun-objects,good
2752,objects,1,adj-ambig,num-num,noun-objects,good
2753,objects,1,adj-ambig,num-num,noun-objects,good
2754,objects,1,adj-ambig,num-num,noun-objects,good
2755,objects,1,adj-ambig,num-num,noun-objects,good
2756,objects,1,adj-ambig,num-num,noun-objects,good
2757,objects,1,adj-ambig,num-num,noun-objects,good
2758,objects,1,adj-ambig,num-num,noun-objects,good
2759,objects,1,adj-ambig,num-num,noun-objects,good
2760,objects,1,adj-ambig,num-num,noun-objects,good
2761,objects,1,adj-ambig,num-num,noun-objects,good
2762,objects,1,adj-ambig,num-num,noun-objects,good
2763,objects,1,adj-ambig,num-num,noun-objects,good
2764,objects,1,adj-ambig,num-num,noun-objects,good
2765,objects,1,adj-ambig,num-num,noun-objects,good
2766,objects,1,adj-ambig,num-num,noun-objects,good
2767,objects,1,adj-ambig,num-num,noun-objects,bad
2768,objects,1,adj-ambig,num-num,noun-objects,good
2769,objects,1,adj-ambig,num-num,noun-objects,good
2770,objects,1,adj-ambig,num-num,noun-objects,bad
2771,objects,1,adj-ambig,num-num,noun-objects,good
2772,objects,1,adj-ambig,num-num,noun-objects,good
2773,objects,1,adj-ambig,num-num,noun-objects,good
2774,objects,1,adj-ambig,num-num,noun-objects,good
2775,objects,1,adj-ambig,num-num,noun-objects,good
2776,objects,1,adj-ambig,num-num,noun-objects,good
2777,objects,1,adj-ambig,num-num,noun-objects,bad
2778,objects,1,adj-ambig,num-num,noun-objects,good
2779,objects,1,adj-ambig,num-num,noun-objects,good
2780,objects,1,adj-ambig,num-num,noun-objects,good
2781,objects,1,adj-ambig,num-num,noun-objects,good
2782,objects,1,adj-ambig,num-num,noun-objects,good
2783,objects,1,adj-ambig,num-num,noun-objects,good
2784,objects,1,adj-ambig,num-num,noun-objects,good
2785,objects,1,adj-ambig,num-num,noun-objects,good
2786,objects,1,adj-ambig,num-num,noun-objects,good
2787,objects,1,adj-ambig,num-num,noun-objects,good
2788,objects,1,adj-ambig,num-num,noun-objects,good
2789,objects,1,adj-ambig,num-num,noun-objects,good
2790,objects,1,adj-ambig,num-num,noun-objects,good
2791,objects,1,adj-ambig,num-num,noun-objects,bad
2792,objects,1,adj-ambig,num-num,noun-objects,good
2793,objects,1,adj-ambig,num-num,noun-objects,bad
2794,objects,1,adj-ambig,num-num,noun-objects,bad
2795,objects,1,adj-ambig,num-num,noun-objects,good
2796,objects,1,adj-ambig,num-num,noun-objects,bad
2797,objects,1,adj-ambig,num-num,noun-objects,bad
2798,objects,1,adj-ambig,num-num,noun-objects,good
2799,objects,1,adj-ambig,num-num,noun-objects,bad
2800,objects,1,adj-ambig,num-num,noun-objects,bad
2801,objects,1,adj-ambig,num-num,noun-objects,bad
2802,objects,1,adj-ambig,num-num,noun-objects,good
2803,objects,1,adj-ambig,num-num,noun-objects,good
2804,objects,1,adj-ambig,num-num,noun-objects,bad
2805,objects,1,adj-ambig,num-num,noun-objects,good
2806,objects,1,adj-ambig,num-num,noun-objects,good
2807,objects,1,adj-ambig,num-num,noun-objects,bad
2808,objects,1,adj-ambig,num-num,noun-objects,good
2809,objects,1,adj-ambig,num-num,noun-objects,bad
2810,objects,1,adj-ambig,num-num,noun-objects,bad
2811,objects,1,adj-ambig,num-num,noun-objects,bad
2812,objects,1,adj-ambig,num-num,noun-objects,good
2813,objects,1,adj-ambig,num-num,noun-objects,good
2814,objects,1,adj-ambig,num-num,noun-objects,good
2815,objects,1,adj-ambig,num-num,noun-objects,good
2816,objects,1,adj-ambig,num-num,noun-objects,good
2817,objects,1,adj-ambig,num-num,noun-objects,bad
2818,objects,1,adj-ambig,num-num,noun-objects,good
2819,objects,1,adj-ambig,num-num,noun-objects,good
2820,objects,1,adj-ambig,num-num,noun-objects,bad
2821,objects,1,adj-ambig,num-num,noun-objects,bad
2822,objects,1,adj-ambig,num-num,noun-objects,good
2823,objects,1,adj-ambig,num-num,noun-objects,good
2824,objects,1,adj-ambig,num-num,noun-objects,bad
2825,objects,1,adj-ambig,num-num,noun-objects,good
2826,objects,1,adj-ambig,num-num,noun-objects,good
2827,objects,1,adj-ambig,num-num,noun-objects,bad
2828,objects,1,adj-ambig,num-num,noun-objects,good
2829,objects,1,adj-ambig,num-num,noun-objects,good
2830,objects,1,adj-ambig,num-num,noun-objects,bad
2831,objects,1,adj-ambig,num-num,noun-objects,bad
2832,objects,1,adj-ambig,num-num,noun-objects,good
2833,objects,1,adj-ambig,num-num,noun-objects,good
2834,objects,1,adj-ambig,num-num,noun-objects,bad
2835,objects,1,adj-ambig,num-num,noun-objects,good
2836,objects,1,adj-ambig,num-num,noun-objects,good
2837,objects,1,adj-ambig,num-num,noun-objects,bad
2838,objects,1,adj-ambig,num-num,noun-objects,good
2839,objects,1,adj-ambig,num-num,noun-objects,good
2840,objects,1,adj-ambig,num-num,noun-objects,bad
2841,objects,1,adj-ambig,num-num,noun-objects,bad
2842,objects,1,adj-ambig,num-num,noun-objects,good
2843,objects,1,adj-ambig,num-num,noun-objects,good
2844,objects,1,adj-ambig,num-num,noun-objects,bad
2845,objects,1,adj-ambig,num-num,noun-objects,good
2846,objects,1,adj-ambig,num-num,noun-objects,bad
2847,objects,1,adj-ambig,num-num,noun-objects,bad
2848,objects,1,adj-ambig,num-num,noun-objects,good
2849,objects,1,adj-ambig,num-num,noun-objects,bad
2850,objects,1,adj-ambig,num-num,noun-objects,bad
2851,objects,1,adj-pos,num-num,noun-objects,bad
2852,objects,1,adj-pos,num-num,noun-objects,bad
2853,objects,1,adj-pos,num-num,noun-objects,bad
2854,objects,1,adj-pos,num-num,noun-objects,bad
2855,objects,1,adj-pos,num-num,noun-objects,bad
2856,objects,1,adj-pos,num-num,noun-objects,good
2857,objects,1,adj-pos,num-num,noun-objects,bad
2858,objects,1,adj-pos,num-num,noun-objects,good
2859,objects,1,adj-pos,num-num,noun-objects,bad
2860,objects,1,adj-pos,num-num,noun-objects,bad
2861,objects,1,adj-pos,num-num,noun-objects,bad
2862,objects,1,adj-pos,num-num,noun-objects,good
2863,objects,1,adj-pos,num-num,noun-objects,bad
2864,objects,1,adj-pos,num-num,noun-objects,bad
2865,objects,1,adj-pos,num-num,noun-objects,bad
2866,objects,1,adj-pos,num-num,noun-objects,bad
2867,objects,1,adj-pos,num-num,noun-objects,bad
2868,objects,1,adj-pos,num-num,noun-objects,good
2869,objects,1,adj-pos,num-num,noun-objects,bad
2870,objects,1,adj-pos,num-num,noun-objects,bad
2871,objects,1,adj-pos,num-num,noun-objects,bad
2872,objects,1,adj-pos,num-num,noun-objects,good
2873,objects,1,adj-pos,num-num,noun-objects,good
2874,objects,1,adj-pos,num-num,noun-objects,bad
2875,objects,1,adj-pos,num-num,noun-objects,bad
2876,objects,1,adj-pos,num-num,noun-objects,good
2877,objects,1,adj-pos,num-num,noun-objects,bad
2878,objects,1,adj-pos,num-num,noun-objects,good
2879,objects,1,adj-pos,num-num,noun-objects,good
2880,objects,1,adj-pos,num-num,noun-objects,bad
2881,objects,1,adj-pos,num-num,noun-objects,bad
2882,objects,1,adj-pos,num-num,noun-objects,bad
2883,objects,1,adj-pos,num-num,noun-objects,bad
2884,objects,1,adj-pos,num-num,noun-objects,bad
2885,objects,1,adj-pos,num-num,noun-objects,bad
2886,objects,1,adj-pos,num-num,noun-objects,bad
2887,objects,1,adj-pos,num-num,noun-objects,bad
2888,objects,1,adj-pos,num-num,noun-objects,bad
2889,objects,1,adj-pos,num-num,noun-objects,bad
2890,objects,1,adj-pos,num-num,noun-objects,bad
2891,objects,1,adj-pos,num-num,noun-objects,bad
2892,objects,1,adj-pos,num-num,noun-objects,bad
2893,objects,1,adj-pos,num-num,noun-objects,bad
2894,objects,1,adj-pos,num-num,noun-objects,bad
2895,objects,1,adj-pos,num-num,noun-objects,bad
2896,objects,1,adj-pos,num-num,noun-objects,bad
2897,objects,1,adj-pos,num-num,noun-objects,bad
2898,objects,1,adj-pos,num-num,noun-objects,bad
2899,objects,1,adj-pos,num-num,noun-objects,bad
2900,objects,1,adj-pos,num-num,noun-objects,bad
2901,objects,1,adj-pos,num-num,noun-objects,bad
2902,objects,1,adj-pos,num-num,noun-objects,bad
2903,objects,1,adj-pos,num-num,noun-objects,bad
2904,objects,1,adj-pos,num-num,noun-objects,bad
2905,objects,1,adj-pos,num-num,noun-objects,bad
2906,objects,1,adj-pos,num-num,noun-objects,bad
2907,objects,1,adj-pos,num-num,noun-objects,bad
2908,objects,1,adj-pos,num-num,noun-objects,bad
2909,objects,1,adj-pos,num-num,noun-objects,bad
2910,objects,1,adj-pos,num-num,noun-objects,bad
2911,objects,1,adj-pos,num-num,noun-objects,good
2912,objects,1,adj-pos,num-num,noun-objects,good
2913,objects,1,adj-pos,num-num,noun-objects,good
2914,objects,1,adj-pos,num-num,noun-objects,good
2915,objects,1,adj-pos,num-num,noun-objects,good
2916,objects,1,adj-pos,num-num,noun-objects,good
2917,objects,1,adj-pos,num-num,noun-objects,bad
2918,objects,1,adj-pos,num-num,noun-objects,good
2919,objects,1,adj-pos,num-num,noun-objects,good
2920,objects,1,adj-pos,num-num,noun-objects,bad
2921,objects,1,adj-pos,num-num,noun-objects,good
2922,objects,1,adj-pos,num-num,noun-objects,good
2923,objects,1,adj-pos,num-num,noun-objects,good
2924,objects,1,adj-pos,num-num,noun-objects,good
2925,objects,1,adj-pos,num-num,noun-objects,good
2926,objects,1,adj-pos,num-num,noun-objects,good
2927,objects,1,adj-pos,num-num,noun-objects,bad
2928,objects,1,adj-pos,num-num,noun-objects,good
2929,objects,1,adj-pos,num-num,noun-objects,good
2930,objects,1,adj-pos,num-num,noun-objects,good
2931,objects,1,adj-pos,num-num,noun-objects,good
2932,objects,1,adj-pos,num-num,noun-objects,good
2933,objects,1,adj-pos,num-num,noun-objects,good
2934,objects,1,adj-pos,num-num,noun-objects,good
2935,objects,1,adj-pos,num-num,noun-objects,good
2936,objects,1,adj-pos,num-num,noun-objects,good
2937,objects,1,adj-pos,num-num,noun-objects,bad
2938,objects,1,adj-pos,num-num,noun-objects,good
2939,objects,1,adj-pos,num-num,noun-objects,good
2940,objects,1,adj-pos,num-num,noun-objects,good
2941,objects,1,adj-pos,num-num,noun-objects,bad
2942,objects,1,adj-pos,num-num,noun-objects,good
2943,objects,1,adj-pos,num-num,noun-objects,good
2944,objects,1,adj-pos,num-num,noun-objects,good
2945,objects,1,adj-pos,num-num,noun-objects,good
2946,objects,1,adj-pos,num-num,noun-objects,good
2947,objects,1,adj-pos,num-num,noun-objects,bad
2948,objects,1,adj-pos,num-num,noun-objects,good
2949,objects,1,adj-pos,num-num,noun-objects,good
2950,objects,1,adj-pos,num-num,noun-objects,bad
2951,objects,1,adj-pos,num-num,noun-objects,bad
2952,objects,1,adj-pos,num-num,noun-objects,good
2953,objects,1,adj-pos,num-num,noun-objects,good
2954,objects,1,adj-pos,num-num,noun-objects,bad
2955,objects,1,adj-pos,num-num,noun-objects,bad
2956,objects,1,adj-pos,num-num,noun-objects,good
2957,objects,1,adj-pos,num-num,noun-objects,bad
2958,objects,1,adj-pos,num-num,noun-objects,good
2959,objects,1,adj-pos,num-num,noun-objects,good
2960,objects,1,adj-pos,num-num,noun-objects,bad
2961,objects,1,adj-pos,num-num,noun-objects,bad
2962,objects,1,adj-pos,num-num,noun-objects,good
2963,objects,1,adj-pos,num-num,noun-objects,good
2964,objects,1,adj-pos,num-num,noun-objects,good
2965,objects,1,adj-pos,num-num,noun-objects,good
2966,objects,1,adj-pos,num-num,noun-objects,good
2967,objects,1,adj-pos,num-num,noun-objects,bad
2968,objects,1,adj-pos,num-num,noun-objects,good
2969,objects,1,adj-pos,num-num,noun-objects,good
2970,objects,1,adj-pos,num-num,noun-objects,bad
2971,objects,1,adj-pos,num-num,noun-objects,bad
2972,objects,1,adj-pos,num-num,noun-objects,good
2973,objects,1,adj-pos,num-num,noun-objects,good
2974,objects,1,adj-pos,num-num,noun-objects,bad
2975,objects,1,adj-pos,num-num,noun-objects,good
2976,objects,1,adj-pos,num-num,noun-objects,good
2977,objects,1,adj-pos,num-num,noun-objects,bad
2978,objects,1,adj-pos,num-num,noun-objects,good
2979,objects,1,adj-pos,num-num,noun-objects,bad
2980,objects,1,adj-pos,num-num,noun-objects,bad
2981,objects,1,adj-pos,num-num,noun-objects,good
2982,objects,1,adj-pos,num-num,noun-objects,good
2983,objects,1,adj-pos,num-num,noun-objects,good
2984,objects,1,adj-pos,num-num,noun-objects,bad
2985,objects,1,adj-pos,num-num,noun-objects,good
2986,objects,1,adj-pos,num-num,noun-objects,good
2987,objects,1,adj-pos,num-num,noun-objects,bad
2988,objects,1,adj-pos,num-num,noun-objects,good
2989,objects,1,adj-pos,num-num,noun-objects,good
2990,objects,1,adj-pos,num-num,noun-objects,bad
2991,objects,1,adj-pos,num-num,noun-objects,good
2992,objects,1,adj-pos,num-num,noun-objects,good
2993,objects,1,adj-pos,num-num,noun-objects,good
2994,objects,1,adj-pos,num-num,noun-objects,bad
2995,objects,1,adj-pos,num-num,noun-objects,good
2996,objects,1,adj-pos,num-num,noun-objects,good
2997,objects,1,adj-pos,num-num,noun-objects,bad
2998,objects,1,adj-pos,num-num,noun-objects,good
2999,objects,1,adj-pos,num-num,noun-objects,good
3000,objects,1,adj-pos,num-num,noun-objects,bad
3001,objects,1,adj-neg,num-num,noun-objects,bad
3002,objects,1,adj-neg,num-num,noun-objects,bad
3003,objects,1,adj-neg,num-num,noun-objects,bad
3004,objects,1,adj-neg,num-num,noun-objects,bad
3005,objects,1,adj-neg,num-num,noun-objects,bad
3006,objects,1,adj-neg,num-num,noun-objects,bad
3007,objects,1,adj-neg,num-num,noun-objects,bad
3008,objects,1,adj-neg,num-num,noun-objects,bad
3009,objects,1,adj-neg,num-num,noun-objects,bad
3010,objects,1,adj-neg,num-num,noun-objects,bad
3011,objects,1,adj-neg,num-num,noun-objects,bad
3012,objects,1,adj-neg,num-num,noun-objects,bad
3013,objects,1,adj-neg,num-num,noun-objects,bad
3014,objects,1,adj-neg,num-num,noun-objects,bad
3015,objects,1,adj-neg,num-num,noun-objects,bad
3016,objects,1,adj-neg,num-num,noun-objects,bad
3017,objects,1,adj-neg,num-num,noun-objects,bad
3018,objects,1,adj-neg,num-num,noun-objects,good
3019,objects,1,adj-neg,num-num,noun-objects,bad
3020,objects,1,adj-neg,num-num,noun-objects,bad
3021,objects,1,adj-neg,num-num,noun-objects,bad
3022,objects,1,adj-neg,num-num,noun-objects,bad
3023,objects,1,adj-neg,num-num,noun-objects,good
3024,objects,1,adj-neg,num-num,noun-objects,bad
3025,objects,1,adj-neg,num-num,noun-objects,good
3026,objects,1,adj-neg,num-num,noun-objects,bad
3027,objects,1,adj-neg,num-num,noun-objects,bad
3028,objects,1,adj-neg,num-num,noun-objects,good
3029,objects,1,adj-neg,num-num,noun-objects,bad
3030,objects,1,adj-neg,num-num,noun-objects,bad
3031,objects,1,adj-neg,num-num,noun-objects,bad
3032,objects,1,adj-neg,num-num,noun-objects,good
3033,objects,1,adj-neg,num-num,noun-objects,good
3034,objects,1,adj-neg,num-num,noun-objects,bad
3035,objects,1,adj-neg,num-num,noun-objects,good
3036,objects,1,adj-neg,num-num,noun-objects,bad
3037,objects,1,adj-neg,num-num,noun-objects,bad
3038,objects,1,adj-neg,num-num,noun-objects,bad
3039,objects,1,adj-neg,num-num,noun-objects,bad
3040,objects,1,adj-neg,num-num,noun-objects,bad
3041,objects,1,adj-neg,num-num,noun-objects,bad
3042,objects,1,adj-neg,num-num,noun-objects,good
3043,objects,1,adj-neg,num-num,noun-objects,good
3044,objects,1,adj-neg,num-num,noun-objects,bad
3045,objects,1,adj-neg,num-num,noun-objects,good
3046,objects,1,adj-neg,num-num,noun-objects,good
3047,objects,1,adj-neg,num-num,noun-objects,bad
3048,objects,1,adj-neg,num-num,noun-objects,good
3049,objects,1,adj-neg,num-num,noun-objects,good
3050,objects,1,adj-neg,num-num,noun-objects,good
3051,objects,1,adj-neg,num-num,noun-objects,bad
3052,objects,1,adj-neg,num-num,noun-objects,good
3053,objects,1,adj-neg,num-num,noun-objects,good
3054,objects,1,adj-neg,num-num,noun-objects,bad
3055,objects,1,adj-neg,num-num,noun-objects,good
3056,objects,1,adj-neg,num-num,noun-objects,good
3057,objects,1,adj-neg,num-num,noun-objects,bad
3058,objects,1,adj-neg,num-num,noun-objects,good
3059,objects,1,adj-neg,num-num,noun-objects,bad
3060,objects,1,adj-neg,num-num,noun-objects,good
3061,objects,1,adj-neg,num-num,noun-objects,good
3062,objects,1,adj-neg,num-num,noun-objects,good
3063,objects,1,adj-neg,num-num,noun-objects,good
3064,objects,1,adj-neg,num-num,noun-objects,good
3065,objects,1,adj-neg,num-num,noun-objects,good
3066,objects,1,adj-neg,num-num,noun-objects,good
3067,objects,1,adj-neg,num-num,noun-objects,bad
3068,objects,1,adj-neg,num-num,noun-objects,good
3069,objects,1,adj-neg,num-num,noun-objects,good
3070,objects,1,adj-neg,num-num,noun-objects,bad
3071,objects,1,adj-neg,num-num,noun-objects,good
3072,objects,1,adj-neg,num-num,noun-objects,good
3073,objects,1,adj-neg,num-num,noun-objects,good
3074,objects,1,adj-neg,num-num,noun-objects,good
3075,objects,1,adj-neg,num-num,noun-objects,good
3076,objects,1,adj-neg,num-num,noun-objects,good
3077,objects,1,adj-neg,num-num,noun-objects,bad
3078,objects,1,adj-neg,num-num,noun-objects,good
3079,objects,1,adj-neg,num-num,noun-objects,good
3080,objects,1,adj-neg,num-num,noun-objects,good
3081,objects,1,adj-neg,num-num,noun-objects,good
3082,objects,1,adj-neg,num-num,noun-objects,good
3083,objects,1,adj-neg,num-num,noun-objects,good
3084,objects,1,adj-neg,num-num,noun-objects,good
3085,objects,1,adj-neg,num-num,noun-objects,good
3086,objects,1,adj-neg,num-num,noun-objects,good
3087,objects,1,adj-neg,num-num,noun-objects,bad
3088,objects,1,adj-neg,num-num,noun-objects,good
3089,objects,1,adj-neg,num-num,noun-objects,good
3090,objects,1,adj-neg,num-num,noun-objects,good
3091,objects,1,adj-neg,num-num,noun-objects,bad
3092,objects,1,adj-neg,num-num,noun-objects,bad
3093,objects,1,adj-neg,num-num,noun-objects,good
3094,objects,1,adj-neg,num-num,noun-objects,bad
3095,objects,1,adj-neg,num-num,noun-objects,good
3096,objects,1,adj-neg,num-num,noun-objects,good
3097,objects,1,adj-neg,num-num,noun-objects,bad
3098,objects,1,adj-neg,num-num,noun-objects,good
3099,objects,1,adj-neg,num-num,noun-objects,bad
3100,objects,1,adj-neg,num-num,noun-objects,bad
3101,objects,1,adj-neg,num-num,noun-objects,bad
3102,objects,1,adj-neg,num-num,noun-objects,bad
3103,objects,1,adj-neg,num-num,noun-objects,good
